uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
56.0	4.0	58.081001	22.372170999999998	39.086673	33.203590000000005	0.9333549999999999	0.798217	0.375264	0.958269	3.292068	4.0	50.147542	15.983642999999999	1.0	0.047755	3.259106	5.0	90.123202	4.2592300000000005	5.0	28.436246999999998	9.564303	6.0	76.196827	28.272861	4.0	0.016694999999999998	4.339052	2.0	42.720974	4.125176000000001	2.0	39.516589	7.321573	5.0	31.036454
141.0	4.0	86.68261899999999	94.455789	42.227503000000006	71.578585	0.235306	0.48377700000000007	0.5855779999999999	0.22900700000000002	26.880048	3.0	83.214979	13.875885999999998	4.0	0.015716	2.292151	4.0	50.917918	3.6614949999999995	2.0	57.150408	23.690762	3.0	86.414411	34.868023	1.0	0.010675	2.229775	1.0	18.709619	0.44259899999999996	3.0	19.428313	23.301007000000002	4.0	50.592226000000004
176.0	4.0	39.958239	17.770128	64.636099	11.781099000000001	0.915676	0.530154	0.162454	0.7935760000000001	17.856254999999997	5.0	87.361683	3.8099800000000004	6.0	0.110535	2.413684	2.0	51.360521000000006	5.001451	3.0	65.076262	14.501524	4.0	26.580344	53.788880000000006	6.0	0.040224	4.434861	3.0	53.878898	5.830275	3.0	12.819711	18.373086999999998	6.0	4.895876
219.0	4.0	81.67087	54.30528	97.614959	90.80024300000001	0.8903479999999999	0.561527	0.7090770000000001	0.735879	46.550571999999995	1.0	52.635631999999994	17.659736	2.0	0.20706100000000002	5.314274	4.0	73.25096500000001	4.35179	5.0	83.015909	23.491866	3.0	35.041109999999996	42.776645	3.0	0.013026	4.112378	5.0	38.191243	3.423286	2.0	28.690361	8.410478	3.0	84.141858
255.0	4.0	92.88938399999999	9.796792	31.309890000000003	76.706559	0.154858	0.127122	0.800148	0.441352	54.232515	1.0	26.085962	13.362632999999999	3.0	0.020812	1.9364169999999998	5.0	73.663152	2.956238	4.0	82.366272	1.939927	6.0	65.996119	68.393681	6.0	0.012504000000000001	4.543819	1.0	23.321877	0.63508	4.0	48.953053999999995	15.207748	1.0	88.716137
272.0	4.0	92.56678199999999	97.87606600000001	61.363122	17.76993	0.784072	0.376967	0.7401300000000001	0.574098	48.59398	3.0	51.562388	8.795119	1.0	0.012681	0.324788	6.0	36.955264	4.091939	5.0	50.933833	10.122595	6.0	29.492048999999998	62.352437	6.0	0.499195	5.836003	6.0	25.442286	5.126982	5.0	29.172383	11.746267	1.0	8.624171
278.0	4.0	80.362036	35.958669	25.984178	81.051445	0.44033100000000003	0.29229499999999997	0.307483	0.636415	33.821161	2.0	36.46067	10.585369	1.0	0.021743000000000002	3.755707	3.0	99.294477	0.9299290000000001	4.0	53.81345	18.988863000000002	4.0	74.859493	43.707202	4.0	0.041467000000000004	5.203504	4.0	1.951297	1.523833	2.0	81.322187	20.714471	6.0	93.304463
346.0	4.0	25.632184	66.680613	97.47766899999999	72.587536	0.650496	0.50047	0.951034	0.9536459999999999	33.979676	5.0	27.804457	20.167019	1.0	0.012176000000000001	3.049771	6.0	92.201803	1.205154	6.0	75.898351	8.640245	5.0	48.606235999999996	73.439709	5.0	0.014376	3.17453	5.0	75.77813	2.189429	2.0	8.665203	23.857723	1.0	49.703928999999995
359.0	4.0	94.79290300000001	85.059741	10.303507000000002	62.447582	0.8248219999999999	0.879757	0.296589	0.163703	30.157102000000002	5.0	80.888688	19.496345	3.0	0.06668500000000001	3.697623	2.0	79.05502	2.359357	2.0	94.448444	7.851244	6.0	32.659001	75.417342	4.0	0.018733	3.239419	2.0	77.486378	2.749107	2.0	18.932603	8.583057	6.0	19.402896
374.0	4.0	73.46495	12.366227	42.702915000000004	85.603619	0.394313	0.25462399999999996	0.288729	0.455793	46.760897	3.0	45.817137	20.253323	1.0	0.021856999999999998	4.062838	2.0	73.33018100000001	4.615899	4.0	36.467461	20.463480999999998	5.0	78.58587800000001	47.770084000000004	4.0	0.01167	1.135926	6.0	81.207227	2.761658	2.0	7.41985	3.530037	6.0	21.776356
