uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
10.0	2.0	90.406287	4.313489	68.394982	95.270025	0.692321	0.559022	0.9196290000000001	0.271721	19.768004	4.0	39.073708	4.748371	1.0	0.010778	3.4030099999999996	3.0	28.514322999999997	5.624386	3.0	49.350001	17.736444	1.0	52.397701	25.077944	5.0	4.777838	17.652535	4.0	0.112437	5.895714	4.0	58.954294999999995	1.558859	3.0	92.630465
13.0	2.0	12.167572999999999	19.084628	15.057829000000002	58.977168000000006	0.378357	0.976477	0.8404719999999999	0.8509620000000001	18.660961	4.0	27.100928000000003	56.417602	2.0	0.015804	3.454652	1.0	46.513233	5.98944	2.0	97.812241	14.952223000000002	5.0	69.703585	29.036481	6.0	96.046961	11.689131	2.0	0.034456	3.675954	4.0	4.721138	0.394569	1.0	71.816577
38.0	2.0	71.38843299999999	22.801138	18.967055	93.33100400000001	0.941536	0.9321969999999999	0.812905	0.852852	9.883889	2.0	46.841871999999995	54.519148	4.0	0.46188500000000005	4.550515	1.0	81.966854	5.37995	1.0	96.606551	20.521598	3.0	78.348681	32.924398	2.0	66.99212299999999	22.448826999999998	1.0	0.112969	3.986296	4.0	22.653897	1.9474470000000002	4.0	25.656357999999997
47.0	2.0	8.302579	23.610838	35.321923	61.860882999999994	0.32504099999999997	0.707623	0.952311	0.423467	17.382642	3.0	17.765849	32.026567	2.0	0.015998	3.377443	1.0	37.949441	5.230372	3.0	93.50048100000001	13.712207999999999	2.0	15.130958999999999	28.29508	1.0	29.358557	12.171985000000001	5.0	0.049462	2.731773	5.0	69.45206999999999	2.658201	6.0	6.840323
52.0	2.0	2.186432	80.298682	25.830123999999998	90.153509	0.34536500000000003	0.645125	0.40591900000000003	0.44298699999999996	8.981272	4.0	69.675715	73.371424	4.0	0.063749	4.715412000000001	3.0	6.430186	5.769784	1.0	99.631276	18.684041	1.0	53.866114	3.4538089999999997	2.0	91.644426	13.126774	2.0	0.315155	4.431328	5.0	57.29369499999999	3.183014	4.0	86.374002
54.0	2.0	5.728842	12.11904	47.555778000000004	97.948983	0.103582	0.570578	0.9529059999999999	0.608082	7.080054	5.0	36.126929	53.192503	4.0	0.015019999999999999	3.884322	6.0	17.739402	0.543192	5.0	58.687364	18.519958	6.0	25.188918	63.575298	5.0	7.830217	1.111423	5.0	0.063524	1.544332	5.0	62.58460600000001	4.642491000000001	4.0	82.392206
60.0	2.0	58.258247	6.564707	59.56418000000001	2.9171110000000002	0.943058	0.615627	0.283455	0.842556	21.118888000000002	6.0	64.148044	29.285798	6.0	0.024596	4.497043	3.0	76.144372	5.593701	4.0	33.970988	8.046395	2.0	89.043462	9.577005	1.0	85.160785	1.270224	6.0	0.011552	4.777702	2.0	14.755139999999999	2.416676	4.0	76.51966
84.0	2.0	11.976398	6.399204	10.948955	58.079553000000004	0.8884549999999999	0.940926	0.329428	0.705487	19.566806	2.0	80.342713	59.094496	4.0	0.01155	3.8698089999999996	4.0	54.844305000000006	4.303495	4.0	83.76742800000001	4.385146	4.0	95.399425	14.850654	4.0	33.968247	14.541131	1.0	0.016208	1.455691	1.0	4.856961	2.118315	3.0	96.771242
142.0	2.0	32.386097	8.708207000000002	50.723981	17.63746	0.290697	0.858399	0.9399799999999999	0.5723159999999999	10.628553	4.0	17.188873	55.584297	5.0	0.06628200000000001	0.38659499999999997	4.0	70.759499	5.848918	2.0	78.87772	7.631048	5.0	68.862329	38.805246000000004	2.0	77.503659	16.583794	5.0	0.0505	1.241903	3.0	2.991625	4.230143	6.0	99.782848
147.0	2.0	66.946605	44.814044	62.445004000000004	74.37361700000001	0.853197	0.43301999999999996	0.572741	0.120479	6.055801	6.0	78.527668	1.0001149999999999	4.0	0.018866	4.22227	3.0	37.610601	3.6345370000000004	1.0	30.434062	8.60562	3.0	59.994865000000004	31.788944	4.0	73.16676	4.635724	3.0	0.030952999999999998	1.745038	1.0	43.50999	1.104306	5.0	96.12103
