5	4	3.808160	0.632007	3.354961	2.745582	3.814135	0.485146	3.139852	3.082205	3.565478	0.147467	2.911524	3.341948	3.747566	0.691211	3.481784	2.496152
46	4	9.255004	6.652485	-2.123417	4.847294	2.789913	0.337408	-3.354176	4.847356	7.926024	6.652485	4.155358	1.290344	2.482431	0.336281	2.934541	3.533028
65	4	-4.476508	-5.409786	-2.946745	5.047352	2.666217	0.924282	-0.234347	5.046999	6.933757	7.206991	0.973140	5.037362	5.928108	7.206990	3.568409	2.805024
82	4	-2.368089	-4.304005	-4.118499	4.587030	5.608661	2.349785	-1.982808	4.560862	4.668320	7.331772	4.497042	3.345232	5.819719	7.333967	0.056366	4.464822
97	4	4.529107	-3.700920	1.735758	3.863462	-1.437227	-6.975597	-4.073682	4.043089	-1.570869	-7.080226	1.731549	3.864350	4.665840	-3.679035	-4.071582	4.043089
118	4	-4.415070	-0.052345	1.379876	2.657651	0.143392	6.487089	4.017822	-2.006682	0.928182	-0.040929	-3.337471	3.188313	0.928064	-0.040934	1.390611	2.646734
124	4	-1.381483	-0.353909	-3.293933	3.690912	-1.825340	-1.224419	1.742699	3.332519	4.249952	1.541734	1.797349	3.316733	4.489910	5.129725	6.986072	3.159780
232	4	5.130262	6.835621	5.301598	1.210310	4.586656	6.835672	5.230068	1.051057	4.221896	6.835642	5.186516	0.959531	5.764580	6.834402	5.418050	1.499983
278	4	-4.131927	-3.612171	3.318711	2.639961	-2.944223	-3.612171	-1.995580	4.056417	4.698679	0.063713	-1.995304	4.056417	4.495394	5.837268	8.621807	2.061296
287	4	-4.549147	-7.329696	-5.677000	2.583224	6.680535	4.461690	-0.203742	1.913492	6.666961	4.461720	2.453843	1.623000	6.755555	4.461736	-0.583874	2.184377
314	4	6.068428	2.394561	-1.102842	4.437381	-1.066286	-0.040459	-3.470224	5.102700	4.585688	6.493768	0.379568	2.563938	5.822722	6.494310	4.500367	3.469816
319	4	-5.922341	-0.485861	-9.402914	2.027909	0.463952	7.084036	-2.794723	2.027639	3.317066	2.329168	-8.996463	2.027909	-0.081674	6.275855	3.277362	1.507978
342	4	6.991405	6.865512	-1.731259	4.195094	-4.823933	-3.041671	-6.727190	4.195128	0.531829	-2.647440	-6.725888	4.195128	6.968716	6.865512	4.253405	3.468948
349	4	1.295760	-0.142982	2.131881	2.811512	0.344883	-0.400738	2.132979	2.500395	-1.078803	1.444666	2.503802	0.617801	1.893022	3.359890	3.286091	0.182539
359	4	6.012483	6.815836	7.508209	1.256699	-3.907494	-3.413844	2.524835	2.445318	-2.767753	-3.016929	-1.626394	3.185332	0.225307	6.796980	7.508199	1.256699
369	4	0.032483	4.520761	5.297883	3.365565	6.264150	8.351363	5.320411	3.362471	-2.004525	-0.029350	-0.795141	3.808813	-2.328204	-0.042750	4.860851	3.424117
381	4	6.207602	7.083968	5.387802	2.554026	0.024541	0.069115	-3.280817	3.824206	6.500705	0.940919	-2.121549	3.823870	-0.206063	6.166619	5.384958	2.555415
396	4	4.117056	6.718803	1.081816	3.163293	4.243564	6.718804	1.740163	3.055682	-4.225266	-4.147683	-5.672324	3.529909	4.228723	6.718804	1.390245	3.170083
408	4	6.703364	6.250227	2.316812	-0.117085	-4.690316	-4.738476	-4.641631	2.759951	6.444111	6.250227	1.415702	1.063004	6.519570	6.250227	1.995670	0.120869
429	4	-3.071910	3.022158	2.691895	2.429646	-4.264317	-2.739344	-5.342486	4.251966	-3.309960	3.210219	2.737424	2.346707	-1.128659	2.287902	2.452473	2.860985
434	4	-1.655800	7.369701	-3.064229	3.064472	-8.148449	-4.066125	-8.282003	3.064472	4.628888	7.594095	2.545556	2.839648	4.910055	7.594095	-3.063705	3.064472
435	4	8.665369	6.692379	-0.125515	3.427419	6.336995	1.985323	-0.155773	3.457107	8.513346	6.692379	3.019766	2.994601	6.171760	1.985323	2.911443	2.994607
447	4	2.843180	-0.364374	-2.949096	4.317428	-2.958701	-4.288711	2.144296	3.994723	7.852494	5.290870	3.164104	2.601685	2.840190	-0.365495	2.166658	3.978627
449	4	0.641953	2.536303	3.587153	2.530164	0.988799	2.613406	3.203307	3.334655	0.757839	2.491897	3.425661	2.835952	0.585707	2.761736	3.876679	2.134246
479	4	-3.121063	-11.023312	1.767283	2.293868	-3.105675	-11.023275	-3.120811	2.367989	2.608547	-5.304287	1.814828	2.287293	2.626100	-5.281763	-3.079799	2.367988
529	4	-3.235655	-4.931137	-1.019975	2.711267	-3.936551	-4.931659	3.424401	2.425505	4.775915	7.785105	0.740461	2.426502	4.773355	7.785041	5.787982	2.425505
537	4	-4.834796	-5.121112	-8.597962	2.951839	6.243041	6.075190	-2.678282	2.951839	-0.777541	3.894203	2.623669	2.561776	5.682044	6.075184	2.623755	2.561675
588	4	2.199757	6.289684	1.845301	1.388964	1.665635	-0.600334	-0.853060	4.483402	-3.573030	-2.298130	-2.050115	4.483791	5.639933	6.275864	1.975553	3.276937
594	4	1.293269	-2.566797	-2.138550	4.407942	0.354484	3.628065	3.217712	0.423936	0.892091	4.062246	3.968714	0.533971	0.312791	3.388841	2.551493	0.514510
595	4	-6.033646	-5.646655	-2.281902	2.600696	5.578110	5.173935	-1.315436	2.600686	-6.478222	-5.724495	2.372963	2.376208	4.659186	5.079573	2.749024	2.163083
673	4	1.817707	8.526270	6.399187	1.648399	-9.873028	-2.768699	1.025397	1.740546	-5.013221	2.925209	1.676128	1.654767	-4.926496	-2.709305	-3.473911	4.229227
676	4	7.343482	6.308484	4.322999	1.806098	-2.107592	-4.287372	-5.578244	3.896036	3.202045	1.030621	-5.566183	3.896036	7.430439	6.308487	0.551535	3.889472
697	4	4.720000	0.160959	2.732988	2.496692	7.274084	6.466103	2.737549	2.493755	-4.308298	-4.240160	-2.308460	3.065634	4.724317	0.160961	-2.308460	3.065634
