HH	HH	HH	HH	0.0	0	2557
HH	HH	HH	HL	0.00156	4	2557
HH	HH	HH	LH	0.00039	1	2557
HH	HH	HH	LL	0.0	0	2557
HH	HH	HL	HL	0.01173	30	2557
HH	HH	HL	LH	0.01877	48	2557
HH	HH	HL	LL	0.00078	2	2557
HH	HH	LH	LH	0.00821	21	2557
HH	HH	LH	LL	0.00156	4	2557
HH	HH	LL	LL	0.0	0	2557
HH	HL	HL	HL	0.00313	8	2557
HH	HL	HL	LH	0.02972	76	2557
HH	HL	HL	LL	0.00782	20	2557
HH	HL	LH	LH	0.05632	144	2557
HH	HL	LH	LL	0.20102	514	2557
HH	HL	LL	LL	0.00352	9	2557
HH	LH	LH	LH	0.00313	8	2557
HH	LH	LH	LL	0.01017	26	2557
HH	LH	LL	LL	0.00587	15	2557
HH	LL	LL	LL	0.0	0	2557
HL	HL	HL	HL	0.00078	2	2557
HL	HL	HL	LH	0.00508	13	2557
HL	HL	HL	LL	0.00117	3	2557
HL	HL	LH	LH	0.01212	31	2557
HL	HL	LH	LL	0.10755	275	2557
HL	HL	LL	LL	0.00704	18	2557
HL	LH	LH	LH	0.02229	57	2557
HL	LH	LH	LL	0.21392	547	2557
HL	LH	LL	LL	0.22761	582	2557
HL	LL	LL	LL	0.00469	12	2557
LH	LH	LH	LH	0.00078	2	2557
LH	LH	LH	LL	0.00782	20	2557
LH	LH	LL	LL	0.01799	46	2557
LH	LL	LL	LL	0.00665	17	2557
LL	LL	LL	LL	0.00078	2	2557
