HH	HH	HH	HH	0.01203	21	1746
HH	HH	HH	HL	0.02577	45	1746
HH	HH	HH	LH	0.01833	32	1746
HH	HH	HH	LL	0.00057	1	1746
HH	HH	HL	HL	0.03207	56	1746
HH	HH	HL	LH	0.04124	72	1746
HH	HH	HL	LL	0.00401	7	1746
HH	HH	LH	LH	0.05326	93	1746
HH	HH	LH	LL	0.00229	4	1746
HH	HH	LL	LL	0.0	0	1746
HH	HL	HL	HL	0.0504	88	1746
HH	HL	HL	LH	0.04353	76	1746
HH	HL	HL	LL	0.01203	21	1746
HH	HL	LH	LH	0.06071	106	1746
HH	HL	LH	LL	0.03723	65	1746
HH	HL	LL	LL	0.00229	4	1746
HH	LH	LH	LH	0.00974	17	1746
HH	LH	LH	LL	0.00802	14	1746
HH	LH	LL	LL	0.00745	13	1746
HH	LL	LL	LL	0.00172	3	1746
HL	HL	HL	HL	0.08247	144	1746
HL	HL	HL	LH	0.0504	88	1746
HL	HL	HL	LL	0.0567	99	1746
HL	HL	LH	LH	0.01775	31	1746
HL	HL	LH	LL	0.03207	56	1746
HL	HL	LL	LL	0.02119	37	1746
HL	LH	LH	LH	0.01718	30	1746
HL	LH	LH	LL	0.02864	50	1746
HL	LH	LL	LL	0.01833	32	1746
HL	LL	LL	LL	0.02577	45	1746
LH	LH	LH	LH	0.02749	48	1746
LH	LH	LH	LL	0.03551	62	1746
LH	LH	LL	LL	0.05498	96	1746
LH	LL	LL	LL	0.05155	90	1746
LL	LL	LL	LL	0.05727	100	1746
