uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
9.0	2.0	89.60730699999999	15.573213	84.824759	49.853874	0.710611	0.9406690000000001	0.254058	0.245608	33.211018	6.0	91.305687	2.222381	4.0	0.03329	3.0319	4.0	89.270619	3.8575980000000003	5.0	4.104433	17.400118	5.0	45.051765	70.805335	1.0	0.013537	10.449879	4.0	63.068284	23.119237	3.0	87.25353199999999
11.0	2.0	23.509706	34.789453	12.11006	52.803129000000006	0.637595	0.83798	0.76008	0.8355739999999999	74.934471	2.0	67.644207	12.650366	1.0	0.014752000000000001	5.43468	6.0	34.390923	6.120302	6.0	61.903923	18.71431	4.0	56.234407	58.38221899999999	4.0	0.041622	3.54924	6.0	83.412576	4.046092	4.0	83.224059
32.0	2.0	3.057779	48.285506	98.842437	46.558948	0.793004	0.27982199999999996	0.949109	0.664192	3.232866	4.0	14.752107999999998	24.945058	5.0	0.011025	4.787317	6.0	70.28293599999999	1.591102	5.0	81.829155	17.968424	2.0	88.22249599999999	6.117038	3.0	0.05359	16.308672	6.0	35.520227	11.796930999999999	6.0	67.12775500000001
41.0	2.0	5.939641	4.846412	8.754941	15.085949	0.683309	0.517965	0.68691	0.13702899999999998	61.667024	4.0	2.471724	22.718746	4.0	0.018611000000000003	5.533042	1.0	31.056590000000003	3.629398	5.0	92.789744	22.712317000000002	6.0	83.417486	52.998888	4.0	0.010048	8.038471000000001	4.0	25.851101999999997	9.615480999999999	5.0	17.662392
76.0	2.0	42.142327	16.173035000000002	30.772763	86.38920300000001	0.48208100000000004	0.907315	0.8655649999999999	0.6019720000000001	45.717257000000004	1.0	64.16688	17.728109	2.0	0.262887	2.641325	2.0	3.7318279999999997	3.436964	1.0	89.123809	12.331014999999999	1.0	82.319017	63.86905	6.0	0.012351	1.557452	1.0	15.233017000000002	16.481351	5.0	43.413009
91.0	2.0	12.14232	3.70414	77.045335	27.1569	0.474109	0.9752129999999999	0.715675	0.20699	71.424669	3.0	56.430427	24.051191	6.0	0.011314	4.117061	5.0	11.443291	1.968406	2.0	81.386145	22.696991	6.0	34.311844	50.963538	6.0	0.022444	16.197941	4.0	5.744603	22.012722	1.0	91.529969
92.0	2.0	82.629921	9.850663	38.438695	65.244229	0.972318	0.961851	0.865439	0.864683	51.293336	5.0	69.96965300000001	7.245971000000001	3.0	0.010331	4.4819	6.0	82.634939	0.986786	2.0	68.918705	6.508045	4.0	49.490283000000005	24.426078	2.0	0.013364	2.1606490000000003	4.0	58.25893000000001	23.669245999999998	2.0	8.641667
122.0	2.0	45.526229	6.305161	8.163822999999999	66.83765	0.38610700000000003	0.6247510000000001	0.794339	0.449651	66.10591600000001	3.0	84.180002	15.601472	3.0	0.017593	1.837793	1.0	72.485311	0.452337	3.0	99.543931	0.6505449999999999	4.0	95.12101899999999	43.891025	3.0	0.022704	2.4310009999999997	2.0	60.95885	9.476966000000001	4.0	64.777495
154.0	2.0	97.329545	9.134936999999999	72.049901	75.666788	0.247385	0.9912799999999999	0.515155	0.6385770000000001	32.549355	2.0	38.986670000000004	4.338617	3.0	0.034917000000000004	5.4532739999999995	2.0	26.2429	0.5848300000000001	6.0	17.959784	8.288707	3.0	86.041737	16.364323000000002	5.0	0.013632	16.387643	5.0	60.31150699999999	6.170191	5.0	35.66227
175.0	2.0	7.569489	44.743138	20.057526	20.499589999999998	0.95244	0.566608	0.27201	0.620525	74.10247199999999	4.0	24.631285000000002	16.236487	6.0	0.107352	0.118325	4.0	75.328505	4.164372	6.0	29.002863	18.937963	2.0	70.852152	1.972392	2.0	0.097726	11.019602	2.0	91.383656	3.59062	2.0	77.765176
