uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
14.0	3.0	13.278514000000001	36.210219	33.917623	85.687991	0.7528600000000001	0.957131	0.315874	0.8332139999999999	16.017892	4.0	35.570419	2.492163	2.0	0.017166	5.573777	3.0	87.468917	0.766076	5.0	13.223972	3.862511	5.0	57.527269	59.878586999999996	4.0	0.019225	10.727455	4.0	59.710549	4.831688	2.0	13.121178
17.0	3.0	82.35136899999999	88.184896	19.312345999999998	89.822439	0.755084	0.250533	0.34310999999999997	0.8022020000000001	54.345014	4.0	21.022427	21.609864	4.0	0.011159	4.778272	4.0	83.450193	2.811555	2.0	24.562325	5.285476	2.0	73.500812	21.01059	4.0	0.026972000000000003	13.326226	3.0	98.237472	1.031198	5.0	42.563336
29.0	3.0	81.93757	75.512765	4.845279	19.587507000000002	0.895525	0.399106	0.278391	0.150109	58.37769599999999	3.0	43.730111	6.827077	1.0	0.019636	3.674662	3.0	64.98015699999999	0.200406	5.0	65.70434	7.612552	4.0	76.448654	58.246038	1.0	0.012209999999999999	11.563274	6.0	30.590415000000004	13.500224	5.0	23.810302
37.0	3.0	15.207735000000001	90.13296600000001	60.396699	92.722093	0.521256	0.279451	0.567771	0.787661	57.264283	2.0	65.743813	18.751141	5.0	0.193135	2.069274	1.0	25.932226	0.656853	4.0	77.241238	8.483362	2.0	75.330908	38.612734	4.0	0.019922	13.519853	6.0	62.449564	15.494622	4.0	1.504761
42.0	3.0	62.843315000000004	83.685936	88.045023	40.840785	0.339012	0.519663	0.936197	0.90985	43.185390000000005	2.0	82.67022	21.55315	3.0	0.012071	1.644439	4.0	79.156285	1.202928	5.0	16.798679999999997	20.037976	5.0	92.793757	31.275937	5.0	0.02754	3.686571	4.0	43.864027	16.548174	4.0	37.737798
45.0	3.0	10.19936	23.870581	75.399984	95.529938	0.392069	0.5262819999999999	0.42419700000000005	0.439175	66.724335	2.0	40.556583	16.773227	6.0	0.016011	1.992967	6.0	72.228799	0.998474	5.0	20.258052	9.09871	4.0	72.748755	46.035809	2.0	0.013649000000000001	5.984599	6.0	42.793637	19.636939	3.0	49.292528999999995
47.0	3.0	41.568026	86.724026	28.933546000000003	23.840456	0.571278	0.9071520000000001	0.272283	0.56716	31.679002	4.0	86.075179	1.6435849999999999	4.0	0.011718000000000001	1.61112	3.0	41.037428000000006	4.2532	4.0	75.411956	10.702539999999999	6.0	81.72843	25.303438	5.0	0.013474000000000002	2.478657	3.0	87.663388	18.648805	5.0	99.424305
52.0	3.0	6.436082	57.012188	96.008052	34.906209000000004	0.199543	0.20509299999999997	0.6025689999999999	0.326745	61.727281999999995	6.0	41.752237	9.721119999999999	4.0	0.010879999999999999	0.759135	5.0	33.019583000000004	1.235379	2.0	34.938094	23.464010000000002	4.0	79.446292	15.035323000000002	3.0	0.013147	8.146857	2.0	58.125274	4.1432150000000005	5.0	99.29235
53.0	3.0	30.115986	33.080859999999994	91.464178	87.1406	0.481961	0.9399790000000001	0.199517	0.151426	25.631316	2.0	25.314967000000003	4.012111	3.0	0.010698000000000001	2.043862	1.0	93.166545	3.517385	5.0	98.128641	20.763488	5.0	79.13638399999999	9.479626	6.0	0.012583	11.123647	6.0	56.448772999999996	17.911601	5.0	19.822464
55.0	3.0	19.513775	81.71621	60.78094399999999	78.031024	0.540764	0.6139220000000001	0.900475	0.653777	5.359369999999999	2.0	89.44080100000001	12.678776	2.0	0.010764	1.603089	6.0	78.642466	5.135396	4.0	57.504918	6.873267	2.0	35.352727	10.646583999999999	4.0	0.024031999999999998	9.398798	5.0	92.37624	15.550332999999998	1.0	9.661284
