uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
3.0	2.0	36.208794	10.405949	86.80995	18.568466	0.335093	0.137304	0.23082199999999997	0.705019	31.688101	1.0	10.285517	10.881793	6.0	0.013525	3.760975	2.0	95.87146	1.9250209999999999	5.0	35.445494000000004	9.198687	1.0	60.814355000000006	9.65678	1.0	0.013878	0.45419499999999996	4.0	91.488242	14.559873999999999	1.0	46.900940999999996
39.0	2.0	15.158326999999998	74.255397	79.978314	44.644313000000004	0.284438	0.8482940000000001	0.41584399999999994	0.178892	33.098735999999995	6.0	60.874724	24.924388	1.0	0.03866	0.274066	5.0	69.555976	4.697081	6.0	40.58735	24.616618	3.0	17.031169000000002	25.853635	2.0	0.0297	5.407356	1.0	62.300973	1.665245	1.0	13.215284
44.0	2.0	66.1215	48.093932	57.080006000000004	9.897894	0.7583300000000001	0.47559300000000004	0.27424	0.945268	9.310032000000001	3.0	84.259477	7.1523330000000005	2.0	0.010223000000000001	4.2325870000000005	3.0	49.051111999999996	1.575627	6.0	89.71334499999999	1.8028650000000002	6.0	1.427429	32.109849	1.0	0.010391	13.985957	6.0	29.415668	21.058946	5.0	91.768215
117.0	2.0	62.010387	43.690765	93.52779699999999	98.073875	0.345262	0.710901	0.368564	0.35144200000000003	57.035633999999995	1.0	95.317447	16.528054	1.0	0.06776599999999999	5.955452999999999	6.0	95.37378299999999	1.465375	5.0	51.631403999999996	11.436246	2.0	35.644593	9.390975	1.0	0.016227000000000002	3.977525	1.0	3.219579	13.668044	3.0	94.909904
236.0	2.0	30.13298	84.832915	64.51077099999999	94.546103	0.495399	0.310248	0.222613	0.409844	13.302032999999998	5.0	42.189118	3.8795040000000003	3.0	0.027454000000000003	0.607564	6.0	65.411946	0.9651129999999999	1.0	52.229077000000004	0.904745	2.0	58.741705	10.885568	6.0	0.06741699999999999	10.143491000000001	1.0	34.718804999999996	9.790639	4.0	6.630711
255.0	2.0	30.53858	48.260009000000004	36.77407	37.292015	0.197828	0.9754440000000001	0.337818	0.51394	64.498981	3.0	11.407055	25.174853	1.0	0.021183	2.8449	4.0	94.093623	2.18643	2.0	21.588971	15.336251999999998	1.0	52.047514	13.207908999999999	1.0	0.562898	0.470605	2.0	66.298672	0.379063	4.0	49.388503
263.0	2.0	59.636475	53.00119399999999	90.635472	23.116671	0.56142	0.428641	0.425205	0.25802600000000003	33.452664	6.0	31.404839000000003	22.190749	2.0	0.013287	4.338717	6.0	83.747436	3.6480089999999996	2.0	25.198635999999997	21.926261	2.0	6.328146	56.658581999999996	2.0	0.011677	5.921786	6.0	30.244521000000002	1.318868	2.0	29.018871999999998
497.0	2.0	21.504191	17.711477	92.576874	11.435181	0.626027	0.755314	0.11814000000000001	0.751703	4.088108	2.0	32.032127	15.58177	6.0	0.01438	3.128864	5.0	69.667213	1.014257	4.0	33.99839	4.889663	5.0	33.950374	42.058755	4.0	0.030056	4.776262	2.0	31.271453	14.249531	2.0	11.340733
523.0	2.0	28.798734999999997	64.838429	93.633646	47.716219	0.130607	0.12183499999999998	0.206673	0.724165	67.420528	5.0	49.963722	20.561626	6.0	0.011877	0.384325	3.0	8.242701	5.289504	5.0	56.166049	1.547411	2.0	3.165412	73.416715	5.0	0.14002	14.363894	6.0	5.82685	10.888697	5.0	59.007055
557.0	2.0	97.556081	25.00264	34.45544	38.604661	0.432565	0.673032	0.214802	0.9981620000000001	2.639913	6.0	76.173548	13.770162	3.0	0.023219999999999998	1.0091379999999999	4.0	20.111065	1.106457	2.0	68.43213100000001	12.328291	4.0	80.739745	72.562946	3.0	0.0152	3.882039	5.0	11.95465	0.5250090000000001	6.0	3.0074
567.0	2.0	92.55491500000001	57.333267000000006	41.370684000000004	73.508018	0.28326	0.41086300000000003	0.556507	0.174994	20.111885	6.0	85.648471	9.796822	4.0	0.017359	0.48994099999999996	3.0	35.575513	3.178492	3.0	82.58802299999999	0.387382	5.0	89.55461600000001	66.194702	4.0	0.068122	4.960997	4.0	9.032588	8.296594	1.0	33.129819
680.0	2.0	47.897777000000005	68.68321	65.969197	17.106026999999997	0.8402709999999999	0.815226	0.772072	0.467869	38.882767	4.0	10.89856	20.393283	2.0	0.010929000000000001	1.032648	5.0	86.549149	4.738778	1.0	48.723766999999995	0.29054	1.0	71.53049200000001	74.585126	2.0	0.448821	7.848783	2.0	75.20564300000001	0.591305	2.0	57.658854000000005
717.0	2.0	76.05174	65.507172	41.866038	54.14139	0.969475	0.849403	0.434522	0.869477	14.878561999999999	4.0	22.174017000000003	14.570742999999998	5.0	0.226802	1.2142549999999999	4.0	99.84339200000001	0.704088	3.0	86.542542	19.00966	5.0	1.7914279999999998	32.813959999999994	2.0	0.016016	1.5342209999999998	1.0	82.522115	4.192284	1.0	65.724556
762.0	2.0	22.15849	91.35533000000001	82.034738	50.323096	0.389325	0.806539	0.9333870000000001	0.818678	46.128078	1.0	28.832159000000004	24.700560999999997	1.0	0.013734	2.7105810000000004	5.0	66.89919599999999	5.2886169999999995	4.0	73.26269	19.157593	6.0	47.523686	74.503982	3.0	0.027483999999999998	4.698767	1.0	21.306210999999998	0.370687	3.0	52.56281800000001
769.0	2.0	71.469762	73.16856800000001	92.371308	71.161739	0.46566499999999994	0.198653	0.875172	0.798122	16.525679	2.0	92.949585	16.387535999999997	2.0	0.016291999999999997	1.5323579999999999	5.0	52.702424	3.7459849999999997	6.0	80.65491999999999	9.567822999999999	1.0	13.184211999999999	41.256955	1.0	0.018392	3.872475	1.0	12.575154	4.290854	1.0	21.094169
797.0	2.0	80.620627	37.298305	71.501738	18.139398999999997	0.780283	0.607104	0.144732	0.31141199999999997	75.661472	2.0	58.073098	19.379085999999997	1.0	0.026368	0.406165	2.0	85.86226500000001	3.576371	6.0	72.725167	1.531733	1.0	16.614874	24.258851	2.0	0.082272	13.059476	5.0	42.205202	4.161469	1.0	59.601811
854.0	2.0	85.806866	89.31936400000001	42.847544	21.658983	0.27011999999999997	0.988762	0.10551500000000001	0.354518	44.420093	2.0	75.999708	10.427999	1.0	0.046366000000000004	6.123433	2.0	60.190599	1.431641	2.0	23.531995000000002	0.672025	3.0	4.121943	2.5792450000000002	1.0	0.013928999999999999	1.67983	6.0	12.024579	5.736764	2.0	42.30376
862.0	2.0	67.62769399999999	87.854299	57.829416	3.35972	0.8553059999999999	0.683429	0.594112	0.9473030000000001	25.154187	3.0	85.93961999999999	22.13614	6.0	0.026039999999999997	4.507708999999999	4.0	62.53620600000001	3.9578300000000004	1.0	34.594479	24.885448	2.0	1.3417709999999998	64.673547	3.0	0.015659	5.659411	4.0	4.621012	22.508126	6.0	15.273756
865.0	2.0	58.97237	88.638305	73.269093	63.3923	0.718633	0.7310760000000001	0.967648	0.8786370000000001	44.645441	3.0	52.915096	15.025528	2.0	0.012237	1.055185	4.0	96.10653	4.221101	6.0	37.999814	10.999033	4.0	63.021162	51.182291	2.0	0.034345	16.603693	1.0	23.133475	0.7482949999999999	6.0	3.0703139999999998
895.0	2.0	60.36673199999999	46.925709000000005	48.494966999999995	82.849918	0.196102	0.42497299999999993	0.7232350000000001	0.19579100000000002	6.264412999999999	1.0	19.617166	4.46973	4.0	0.014928	1.183916	3.0	37.784262	2.005346	1.0	14.16751	23.927854999999997	4.0	50.273763	76.52887199999999	1.0	0.021337000000000002	0.7020350000000001	5.0	79.445428	19.979694	1.0	50.145441999999996
1022.0	2.0	71.897951	67.882076	72.515796	33.801202	0.796385	0.913676	0.20564699999999997	0.47610399999999997	1.397848	3.0	71.519255	16.75307	4.0	0.01295	5.508116	5.0	42.571506	5.631169	1.0	59.289212	4.548843	1.0	67.103187	73.763346	1.0	0.044992000000000004	10.144712	3.0	5.5549290000000004	20.177076	6.0	45.798105
1035.0	2.0	96.54907	33.022902	26.993532000000002	99.2941	0.20860900000000002	0.482512	0.290804	0.8009569999999999	40.096716	3.0	59.586987	14.062857000000001	6.0	0.024564	4.032458999999999	4.0	66.587526	3.4748919999999996	4.0	36.786571	0.989383	1.0	6.797102000000001	60.702879	5.0	0.010244	4.233828	6.0	11.408468	4.253217	5.0	99.51886999999999
1179.0	2.0	19.521563	22.05861	72.299212	26.81356	0.20945300000000003	0.78172	0.21744000000000002	0.9028309999999999	56.259863	3.0	12.437238	23.862721	6.0	0.013112	2.588143	4.0	83.165973	4.731391	3.0	52.022735	8.531272999999999	5.0	22.976262	22.67474	5.0	0.011801	14.187669	5.0	1.214733	12.910171	1.0	27.859321
1289.0	2.0	99.990483	27.403815	77.971818	47.197247	0.130116	0.26839	0.11485799999999999	0.38656599999999997	46.322786	3.0	64.14716899999999	24.858628	4.0	0.025473	1.359276	2.0	18.813597	2.3715	3.0	27.704172999999997	24.603238	6.0	44.98818	65.278993	2.0	0.198224	4.679079	2.0	16.726016	7.133681	1.0	64.07328199999999
1310.0	2.0	93.51454100000001	98.377351	98.376391	72.706232	0.450304	0.554253	0.350038	0.93775	25.935191	4.0	36.284797999999995	11.647942	4.0	0.047479	2.375884	2.0	38.566705999999996	5.150374	3.0	75.735935	5.9860489999999995	1.0	27.949359	25.706249	1.0	0.06796	4.19086	1.0	8.104191	2.008122	4.0	38.210575
1333.0	2.0	74.649047	41.300748	59.05721	92.067378	0.934533	0.9375030000000001	0.829833	0.8104359999999999	12.459228	5.0	81.415316	2.837754	6.0	0.141898	5.717215	4.0	29.988143	3.621047	4.0	4.134029	22.118872	3.0	48.520331	25.717792000000003	1.0	0.017477	2.292158	1.0	54.53555	1.52167	2.0	73.671122
1379.0	2.0	78.238785	78.766511	94.18879100000001	62.934753	0.155147	0.9794149999999999	0.100979	0.260865	15.508420000000001	2.0	78.498636	13.133416	6.0	0.010503	1.843334	2.0	39.884799	1.987653	3.0	96.458679	16.849085000000002	3.0	40.338404	36.942268	1.0	0.019431	14.807029	4.0	58.12688000000001	21.352589000000002	6.0	7.678808
1471.0	2.0	61.920806999999996	48.141798	93.24054699999999	54.940765	0.11201199999999999	0.890803	0.922956	0.497792	59.099041	6.0	35.437783	16.037332	2.0	0.050477	5.064959	2.0	59.053066	0.921549	4.0	26.642718	16.053079999999998	6.0	23.141732	28.082656	5.0	0.127624	18.622049	2.0	9.136159	3.3165120000000003	2.0	10.590433
1474.0	2.0	58.624438	44.311647	51.752406	38.974294	0.756757	0.42004300000000006	0.47613199999999994	0.534933	56.672427	6.0	29.264436	10.704778999999998	1.0	0.092446	4.412323000000001	3.0	17.204917000000002	1.8262040000000002	3.0	13.373469	8.882086	3.0	3.356872	59.71471999999999	3.0	0.012638	5.523892	6.0	90.27038	18.644098	6.0	4.874544
1599.0	2.0	56.778689	61.497939	94.018536	23.874343	0.73045	0.22680799999999998	0.236562	0.219401	7.189945	6.0	91.670591	4.620664	6.0	0.027412	3.1082509999999997	5.0	15.00504	1.564735	1.0	96.235312	5.758361	4.0	2.311728	23.509852	2.0	0.011090000000000001	4.805208	3.0	93.081335	15.449304999999999	1.0	6.846030000000001
1613.0	2.0	57.174052	78.251989	93.551924	89.48057800000001	0.384456	0.9669559999999999	0.414509	0.119314	53.864601	2.0	36.249924	8.23744	5.0	0.066957	2.63364	2.0	91.61940200000001	0.9770979999999999	2.0	92.378687	21.776641	5.0	71.033023	68.139758	1.0	0.178989	8.632559	1.0	58.66024399999999	3.517378	4.0	11.510335000000001
1614.0	2.0	22.360988	90.064071	66.333046	90.499882	0.178554	0.885648	0.167501	0.608801	27.678085	2.0	42.538546000000004	15.468289000000002	3.0	0.015165000000000001	4.463322	6.0	24.197765	5.8130440000000005	1.0	75.805285	21.633078	2.0	9.650959	69.916955	1.0	0.011331	6.709522	4.0	90.34363	20.500123000000002	6.0	29.268320000000003
1638.0	2.0	16.048435	50.652867	89.92825	13.406158999999999	0.275658	0.9771479999999999	0.299892	0.981981	5.901954	3.0	69.822125	12.267485	4.0	0.013271999999999999	3.0507470000000003	6.0	15.900138	3.79124	4.0	71.83814100000001	5.943158	4.0	12.423257000000001	61.0463	1.0	0.02011	1.408916	5.0	35.59325	9.481125	1.0	32.996882
1686.0	2.0	31.584857	12.985964	50.054521	5.829316	0.55656	0.361821	0.297458	0.7278789999999999	46.270682	2.0	1.292457	17.053579	1.0	0.011585	5.771348000000001	4.0	65.809855	1.5506280000000001	4.0	36.493024	10.372065	3.0	1.206723	15.797954	2.0	0.028117000000000003	2.639675	1.0	15.778827	5.568811	3.0	49.619788
1688.0	2.0	94.50806	59.181486	72.379882	58.60126999999999	0.144702	0.591743	0.102346	0.171282	27.350195000000003	4.0	45.8544	23.439809	2.0	0.098136	1.256153	2.0	76.987555	0.41560600000000003	2.0	46.569695	24.321438	2.0	31.069117	7.524369	6.0	0.122144	12.029515	1.0	48.556175	16.536294	2.0	4.9387870000000005
1710.0	2.0	91.847284	45.142348	78.534373	70.568526	0.7348	0.12542999999999999	0.412282	0.455746	38.960227	1.0	48.555886	16.383758	3.0	0.099623	0.23524099999999998	6.0	45.090944	5.378371	1.0	98.70330899999999	1.5925200000000002	3.0	21.206221	43.081156	6.0	0.11133599999999999	5.809259	4.0	3.521586	5.418677	5.0	6.977994
1779.0	2.0	40.498025	97.217999	38.84778	43.344491	0.12153599999999999	0.647727	0.728043	0.124955	8.514099	4.0	15.680451000000001	7.796792999999999	2.0	0.010758	0.400613	6.0	98.700425	5.480029	1.0	46.638039	1.279143	1.0	10.832780999999999	40.849472999999996	1.0	0.017956	0.294927	1.0	79.138033	15.026470000000002	2.0	23.473642
