304	7	5.917704	7.223829	-7.264428	-4.531585	-5.569207	1.346886	3.140359	0.415517	-10.902556	1.341205	7.300994	6.415025	-11.193112	-5.205985	7.310122	6.415088	-5.863907	-5.202207	3.149603	0.416536	-5.569206	1.346886	-1.624238	-1.466302	-5.863906	-5.202207	-1.612390	-1.457990
384	7	4.741142	6.092365	-11.820392	-3.700026	-8.095901	-5.480404	6.501631	6.966679	-3.737091	-3.791750	-0.072847	0.023284	3.299330	0.293307	-6.274851	-3.696362	2.464508	0.101346	-0.078556	0.013507	-2.912622	-3.184022	-6.266516	-3.696320	-1.829889	3.281128	-8.165906	-3.699761
431	7	-0.079811	-0.497039	4.759710	0.084167	4.263513	-0.465604	4.759708	0.084167	4.268864	-0.465604	-2.029961	-1.965979	-0.073588	-0.496771	-2.029959	-1.965979	7.487730	5.815080	-8.241414	-2.262184	4.078892	5.814979	2.050096	6.003966	-7.593316	-6.597739	8.314607	6.845584
492	7	6.692395	1.243230	-1.446226	3.494180	7.683810	1.244968	-4.573438	-2.772220	-4.724687	-4.104359	-1.445531	3.494181	-3.732846	-4.090680	-4.572741	-2.772220	8.317896	6.593130	-9.399702	-2.772220	7.328401	6.592412	-6.272891	3.493950	-9.919215	-4.109016	4.839647	6.398995
606	7	3.388869	0.737711	-3.978571	1.571438	3.871136	0.749275	-4.280894	-4.720803	-2.680240	-5.700971	-4.280589	-4.720802	-6.561076	-5.733382	7.037555	7.974184	5.572850	5.231118	-10.666457	-4.720916	5.098554	5.230669	-10.375475	1.571056	-3.157636	-5.721291	-3.978272	1.571438
951	7	7.071803	6.989297	-6.880481	-6.363288	6.025234	2.732743	-1.215276	-6.272197	4.767856	6.957651	1.968013	5.257936	-5.560449	-1.919840	7.795824	5.287777	3.642929	2.639209	7.719066	5.287777	-1.012679	1.335482	-1.112854	-6.235102	-1.669348	5.181086	2.894177	5.286561
1185	7	-4.451455	-4.571443	0.800451	-2.894491	4.539216	1.174799	6.656469	6.620091	-4.451455	-4.571443	-4.064193	-5.557989	7.457205	7.074889	-9.990299	-5.558000	5.017756	1.174799	0.798638	-2.900069	5.017756	1.174799	-4.066183	-5.557989	-4.919809	-4.571447	6.658281	6.620091
1229	7	-0.861594	-2.920227	-6.224805	1.666493	8.140230	7.947113	-12.172750	-4.836437	2.866587	2.406330	-6.999037	1.665898	-7.241373	-3.091561	6.062766	6.524175	-0.861532	-2.920206	-6.296167	-4.835874	8.140170	7.947113	-12.101532	1.665750	2.866678	2.406392	-7.070385	-4.836324
1314	7	5.428341	0.316818	1.387600	-2.196408	5.437941	0.316818	-4.819234	-4.108816	6.678907	6.922816	-11.100666	-4.108816	0.061150	0.250816	-4.819217	-4.108816	0.051357	0.249937	1.387620	-2.196353	-0.850494	0.097019	5.771205	4.424620	4.530863	0.316719	5.771163	4.424620
1427	7	-5.193586	-3.945496	5.553932	1.575784	-5.151650	-3.945496	0.638547	-2.786139	-9.115824	-3.945496	6.783079	6.621104	6.458520	7.420625	-7.791143	-3.351739	-5.151595	-3.945496	-5.362594	-3.351739	6.416986	7.420625	3.311267	1.567784	2.489323	7.375835	4.561940	6.620999
1473	7	-11.043365	-0.432421	5.676045	7.791966	-2.097981	3.370642	-1.833630	-1.726145	-5.259396	-0.432421	-0.077577	-0.460649	-7.884817	3.370587	4.171689	7.615893	-7.146457	-0.432421	5.170514	1.641398	-3.212043	3.370590	3.603970	1.389586	4.492492	7.251314	-5.774193	-3.367240
2198	7	7.184029	7.191157	-9.948089	-3.287774	-6.234027	0.838650	7.503690	7.165159	-6.156579	0.838978	6.031646	2.359576	-6.164579	-3.372290	6.033121	2.359576	3.053581	7.190739	1.296273	6.232705	-0.924746	6.108130	2.366565	7.132878	-6.242017	-3.372561	7.505164	7.165159
2505	7	-3.162883	-4.016825	5.641772	0.840804	-6.317224	-4.016826	5.652257	6.598319	8.475041	2.433709	5.321235	0.833772	8.756449	5.533723	-4.795902	-3.583014	5.413393	5.533723	3.920637	6.534155	8.514461	5.533723	3.906318	0.776317	5.336519	2.433708	5.332091	6.591317
2524	7	-8.092836	-2.073345	8.455538	5.774456	-2.684853	5.016467	6.911621	5.744103	5.701717	8.879177	-7.768049	-1.934661	-1.488495	5.947913	0.558273	3.921667	4.184461	8.749465	4.170127	5.505198	-6.497024	-1.842981	-3.093177	0.825379	-0.643752	6.605536	-6.086747	-1.333673
2887	7	-7.663588	-5.022129	7.735517	6.387906	5.698093	7.237449	-5.974991	-4.732593	0.298289	-0.490319	-1.978155	-2.198237	0.241369	-0.566158	2.150287	-0.281768	-5.119726	-4.997726	2.150287	-0.281768	-5.042777	-4.994923	-1.978154	-2.198237	3.477160	7.201347	3.801563	6.295881
2956	7	-3.645705	-8.503320	7.553953	2.934768	5.164727	4.011913	3.884959	2.919840	5.724403	4.018844	-6.936317	-4.616732	1.406799	-3.243062	7.629786	4.617353	-4.400054	-8.540160	7.629786	4.617353	-3.086908	-8.439218	-3.252059	-4.567768	4.384866	3.987162	4.027047	4.612427
3035	7	-1.505592	-6.419281	-5.473106	0.953434	-2.430643	-6.422498	6.902281	4.278661	-1.492325	-6.419151	-5.474076	-4.938474	-1.492345	-6.419151	0.843713	-3.591874	7.115621	4.944446	-7.561218	0.953434	6.386771	4.944427	4.814120	4.278555	7.125282	4.944446	-7.562188	-4.938474
3036	7	8.372208	5.980723	-4.202240	-4.452867	-2.413365	-1.514541	6.154309	1.251383	3.954552	5.980523	3.899058	6.546046	-2.313136	0.516691	5.115975	1.251383	-6.593298	0.516490	7.327420	6.546094	-2.186534	0.516802	-0.712769	-4.442855	-6.693442	-1.514660	8.365661	6.546094
3173	7	2.677521	8.516921	-9.384286	-5.012110	-9.199833	2.368297	8.802484	6.723852	-8.457134	-3.118052	-2.526293	-3.853937	-4.481657	2.368297	2.321488	0.429588	-8.457387	-3.118052	2.330429	0.429634	-13.175562	-3.118052	8.807512	6.723852	-4.481404	2.368297	-2.533419	-3.865336
3367	7	6.235567	2.371273	-1.406259	1.237527	9.035525	5.437704	-11.816660	-3.808675	-7.406572	-2.751618	5.084201	7.105159	-0.859394	-2.735049	-1.238419	1.313399	-0.863241	-2.735223	5.084148	2.245436	6.231781	2.371273	4.943876	2.243189	-6.947876	-2.751618	-1.237555	6.301861
3412	7	0.380398	-4.798640	-2.331521	3.655425	-6.830924	-6.125107	5.715270	7.336628	2.383108	-0.899133	-3.360971	-2.974076	-5.339644	-6.125093	-2.328829	3.655426	5.476938	5.582317	-4.639970	3.655269	3.993849	5.555240	3.384594	7.317702	7.355317	5.583603	-5.609098	-2.974085
3455	7	0.628344	6.577949	-14.024437	-4.913271	6.038000	0.448833	4.590846	1.283180	-4.306230	-4.135715	-7.643488	-4.800537	-10.650498	-4.345206	5.021094	7.192916	6.599934	6.809323	-14.024482	-4.913271	6.038124	0.448833	-7.715448	-4.805882	-4.306359	-4.135749	4.669526	1.298609
3500	7	-2.593013	-3.479098	-4.212041	-5.864335	-2.593139	-3.479098	-4.204468	0.543385	1.911872	1.387814	-4.205012	0.543383	-5.498383	-3.479099	6.854097	4.615641	1.912051	1.387988	-4.212586	-5.864337	3.376240	7.230844	-8.152643	0.541841	3.376365	7.230844	-8.160115	-5.865721
3542	7	6.711326	6.218441	-9.589090	-5.337396	1.194994	-0.384509	5.436675	0.479006	-3.022087	-1.953038	5.436676	0.479006	1.195014	-0.384501	-4.475413	-5.249983	-8.404044	-2.255523	7.202147	4.963945	-3.022067	-1.953035	-4.475412	-5.249983	1.338407	5.279477	2.542941	4.890276
3562	7	1.948697	1.160426	0.231011	-1.076855	-5.955340	-1.521829	7.325657	6.298682	-3.330570	-1.521829	2.441630	1.000699	7.822196	7.032985	-4.433416	-1.225358	1.727809	0.796106	2.441368	1.000695	5.074284	7.032974	2.683449	6.297288	-3.131301	-1.521828	0.232096	-1.076236
3709	7	-7.862102	-4.174618	8.171745	7.177916	3.768353	1.318749	3.621671	1.698504	3.832595	1.324090	-3.507384	-3.463946	-2.696706	-4.171545	3.623753	1.698504	7.929426	5.401494	-8.269139	-3.464455	-2.646250	-4.171206	-3.502221	-3.463937	2.253941	4.500548	5.162097	7.177916
3719	7	-5.648549	-2.665173	5.521781	0.491018	6.132090	8.992818	-5.141216	-5.868078	-2.959778	2.478782	5.508830	0.491018	-6.453265	2.478780	6.982232	6.534690	-5.422786	-2.665173	0.556549	-3.795992	-2.718699	2.478784	0.542723	-3.856388	-9.103156	-2.665173	6.995044	6.534690
3798	7	-13.510743	2.394947	6.133081	8.457256	-7.420631	2.394947	-5.000405	-3.103053	-13.510719	2.394947	0.158381	7.142444	5.344309	7.504239	-8.208615	-4.169678	-7.568190	-2.440419	-4.370536	-2.710265	-13.658303	-2.440419	6.703539	8.468818	-13.658298	-2.440419	0.806038	7.496528
