42	6	7.049440	-0.742616	5.525764	1.243073	7.049459	-0.742616	-3.003790	-2.507549	-5.671272	-3.575435	7.934841	6.968728	3.240507	-0.749421	7.808433	6.965763	-1.440355	-3.482336	5.666749	1.257791	7.169473	3.776136	-9.779488	-3.011390
120	6	1.738260	-1.843066	-3.834633	-4.364088	-10.522513	-6.310696	4.396160	5.917002	-4.261159	-6.310693	-3.833775	-4.364088	8.063146	5.762178	-8.363050	-4.364091	-4.261159	-6.310693	1.910509	-0.536349	1.738260	-1.843066	1.909558	-0.540345
192	6	6.354271	5.643625	-14.225231	-6.550532	-5.144937	-4.724674	-7.882857	-5.550072	5.520110	0.354286	-7.902406	-5.559826	-8.745739	-4.724674	4.578343	5.206001	-5.146411	-4.724674	3.632524	0.352096	5.519202	0.354286	3.608374	0.350477
207	6	-2.474967	6.721972	-9.302217	-5.667676	3.677482	8.926676	-11.412118	-5.667676	-6.778317	0.998030	-5.231431	-5.667676	-6.778317	0.998030	3.972744	0.222832	-11.146535	0.998030	7.368529	6.578785	-6.964320	6.721890	3.085116	6.578782
225	6	-8.460470	-5.011874	2.632162	2.010452	-5.819155	-4.888409	-5.947370	-0.897393	0.895730	4.370957	5.466252	5.895039	-9.842712	-5.011958	6.998634	5.895039	4.635695	4.370968	-7.479901	-0.902085	0.907435	4.370957	-0.896479	5.830980
234	6	4.324932	1.230580	0.325949	-6.549761	-8.919919	-5.298852	7.967741	4.755167	-5.283402	-5.292891	0.326622	-6.548876	4.324931	1.230580	3.631039	-1.535924	-5.283403	-5.292891	3.631397	-1.535846	7.118362	6.392184	-7.917187	-7.396448
410	6	-10.279500	-6.388573	-0.975445	7.534938	6.613531	4.651999	-11.396131	-3.901596	-4.895983	-6.388573	-6.881900	-3.901584	1.424517	-4.336121	-6.882084	-3.901584	-5.367105	-6.388573	2.784317	1.872680	-10.280373	-6.388573	5.388722	7.545973
561	6	4.314691	0.692577	4.064672	4.982423	7.658886	7.051827	-9.303303	-3.414205	7.655940	7.051827	-5.765880	2.582198	7.293597	0.692577	-2.046902	3.105305	7.311556	0.692577	-5.939062	-3.368095	-1.134338	0.675023	4.069272	4.982871
658	6	6.149602	7.870798	-9.576569	-2.445950	2.565762	0.809236	4.046662	-0.113612	-3.455859	-2.496937	4.046779	-0.113612	-8.415124	-2.496938	8.825987	5.432291	-3.455858	-2.496937	-3.600064	-2.445945	2.565764	0.809239	-3.600175	-2.445945
686	6	-1.812810	4.204617	-1.675179	-4.705267	2.698079	6.596767	-6.026893	-4.719219	-6.671927	-2.207681	-0.361245	-4.518849	-1.812865	4.204576	3.082221	1.065038	-6.671991	-2.207687	4.369595	1.801663	-9.486125	-2.321996	6.541277	5.590468
766	6	6.317489	1.084389	-4.864484	-2.489403	-9.045997	-4.504477	7.612682	9.190789	-3.695461	-4.442780	-4.863311	-2.489403	0.319015	6.627448	-10.007776	-2.489453	6.345753	6.647187	-10.008443	-2.489453	0.284907	1.052269	-4.864384	-2.489403
776	6	-4.080233	-4.944548	-5.090491	-5.626579	6.458367	6.756763	-11.137617	-5.626582	1.623214	-0.839700	1.443559	-0.194012	-4.080233	-4.944548	1.443559	-0.194012	1.623214	-0.839700	-5.090491	-5.626579	-9.798115	-6.020721	7.501002	6.169663
