3	5	-5.834746	-6.979415	8.134088	6.028500	2.465546	-1.830438	-3.867295	-2.571394	-4.040065	-6.382427	-3.867295	-2.571394	8.311727	5.559503	-4.663476	3.965001	8.999768	5.569370	-9.291070	-2.571426
21	5	-6.086129	-2.483775	3.956374	1.228517	8.433377	7.126365	-4.619919	-4.753553	-7.549534	-2.483775	6.277080	7.740728	-4.519748	3.915504	5.862963	7.740728	-2.996121	3.922107	3.529678	1.228169
22	5	-5.831900	-2.287090	-5.081634	-3.872862	6.468334	6.356734	-10.726414	2.474874	-9.306260	-2.287090	7.066670	7.473245	-5.964346	-2.287090	-4.145896	2.474874	6.600780	6.356734	-11.655852	-3.872862
62	5	-8.143576	-6.653465	-0.268876	4.013981	-4.979625	-6.653444	-2.073503	0.213479	3.194383	5.857505	-6.136016	4.005327	-11.129713	-6.653465	4.848493	7.303912	6.363339	6.178825	-7.937713	0.213465
68	5	5.664194	5.253732	-9.510666	-4.821135	-4.538763	-1.981485	-4.679981	-4.821133	-10.084983	-1.981485	8.338409	7.830447	-1.845958	4.411088	-8.451196	-4.821135	-7.393970	4.411086	4.563878	7.829787
79	5	-10.316192	-4.789410	6.790963	6.591533	-6.289873	-4.789401	-1.722781	-5.009875	-6.550941	-4.789405	3.383753	0.640182	6.610940	6.458590	-5.701898	-5.010016	2.400687	6.208107	3.120874	6.590239
81	5	-1.120600	-6.311393	-3.433550	-5.153723	-6.087695	-6.371947	6.469065	6.146252	8.149590	5.141918	-6.165307	-5.153770	3.799712	-0.600546	-3.433551	-5.153723	3.376278	5.141612	3.737315	6.146251
84	5	4.576853	4.829664	-2.688163	5.552452	7.671618	4.830095	-7.479769	-1.739865	4.309935	-1.518185	-2.398829	0.269435	-5.151123	-6.333264	6.696493	9.729685	-0.805564	-6.295853	-2.398829	0.269435
148	5	3.440029	5.164958	3.332137	7.335735	-8.685413	-6.490375	5.732739	7.335739	-5.602422	-6.490375	-6.463525	-3.380367	6.540383	5.165231	-8.859090	-3.396852	3.440447	5.164959	-3.101436	5.920181
155	5	-2.233495	-6.008276	-5.380754	-2.029703	5.556328	5.168751	-11.911261	-2.029703	-6.040533	-6.008276	6.828306	8.073263	2.059264	-3.414166	-5.380755	-2.029703	2.069334	1.949555	-6.299027	-2.029703
169	5	-1.635052	0.561715	-4.965238	-1.213368	5.571507	6.983953	-7.269960	3.007574	-8.150241	0.544922	7.026634	6.533429	-2.210640	0.556360	-1.689536	3.044716	6.097218	6.991374	-10.485918	-1.213369
171	5	-3.860162	-4.767260	-3.240633	-3.814995	-8.550455	-4.767281	7.804890	7.703162	6.375238	6.411320	-6.096292	-3.815028	4.005164	0.399478	-3.395269	-3.815011	1.754763	6.399397	4.957675	7.703162
191	5	-8.953831	-5.050979	3.148759	8.558197	-2.324547	-4.423636	-1.757562	5.489135	8.194972	5.761470	-11.431542	-2.922443	8.092273	5.761462	-9.023628	2.987083	5.427379	0.538960	-6.425291	-2.662397
241	5	-3.144888	-4.519432	-8.416095	-0.650801	6.597462	6.616911	-14.968595	-0.650801	-8.072971	-4.519440	3.902225	6.881519	3.910829	6.616908	-10.431377	3.944647	-5.832241	-4.519440	-3.877509	3.944958
255	5	-7.459215	-5.161101	7.007678	9.399443	-6.754183	-5.079730	-2.099125	3.994178	3.241439	6.828840	-6.695945	3.992103	-2.859602	-3.516899	-3.553649	-1.727187	7.283696	7.352930	-8.816691	-1.727200
312	5	5.204202	4.681069	3.860507	1.851743	-4.590882	-7.636987	5.921976	1.859205	-8.513158	-7.780823	7.839508	7.681130	-3.835114	-7.400924	0.753960	-0.134261	6.265856	4.682872	-1.372127	-2.818395
351	5	5.945792	8.711352	-8.809558	-5.317055	-0.136747	7.931545	-8.799687	-5.317055	-10.497116	-1.577100	6.916317	5.498917	-6.739947	-1.572191	4.117894	-0.042672	-6.739739	-1.572190	-5.537869	-5.317053
356	5	7.683790	8.239206	-11.704362	-0.806477	6.951824	8.239066	-7.030455	3.114724	-3.373326	-3.147596	-2.181270	3.123483	-2.622023	-2.797594	-6.866784	-0.806477	-9.097149	-3.381512	4.580066	7.802544
368	5	-3.479266	-6.591085	-5.649082	-0.169850	-4.613332	-6.591715	4.306515	7.905027	-3.479266	-6.591085	0.432250	0.071748	3.662859	6.308307	-8.582952	5.835829	4.790699	6.308897	-12.182749	-0.169910
