uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
18.0	2.0	74.01816	67.237415	85.797725	51.159517	0.812103	0.280403	0.591968	0.657687	38.813571	3.0	74.542738	19.335037	6.0	0.011539	4.002488	2.0	11.686695	4.962880999999999	3.0	10.181469	7.794905	2.0	95.788972	38.389214	1.0	0.013172	8.49587	6.0	70.720708	13.158313	3.0	82.368413
27.0	2.0	49.808374	78.64683000000001	31.910628000000003	58.984452000000005	0.198285	0.12016199999999999	0.563928	0.5763689999999999	70.829835	4.0	45.092153	13.204634	4.0	0.033717000000000004	0.13921	5.0	65.108962	0.27993	1.0	48.887826000000004	2.570432	6.0	93.755482	43.479258	2.0	0.010482	5.308149	5.0	90.063011	10.231016	3.0	22.172424
43.0	2.0	71.78423000000001	81.592776	71.021196	76.947374	0.149179	0.15858	0.10716800000000001	0.88707	66.42889	4.0	53.895025	10.847535	6.0	0.9386040000000001	3.746367	2.0	86.62698499999999	4.945379	1.0	46.013062	10.025607	4.0	17.89532	15.866532000000001	6.0	0.072588	9.974025	5.0	46.988989000000004	16.492442999999998	4.0	77.89413499999999
90.0	2.0	30.624871999999996	89.350534	7.860152	55.85376	0.148448	0.737007	0.393962	0.21555300000000002	54.967663	5.0	51.681638	19.85984	2.0	0.010111	5.440918	2.0	48.295861	1.2424030000000001	6.0	4.0921129999999994	24.044871	1.0	4.640747	70.537453	3.0	0.028668	4.742421	1.0	97.7075	12.945955	4.0	33.132855
102.0	2.0	91.606891	36.417334000000004	62.660607999999996	73.226014	0.88771	0.40076999999999996	0.384203	0.633808	31.237219	6.0	32.382135999999996	2.58605	4.0	0.035043	5.439635	1.0	78.98388100000001	3.962187	4.0	1.24127	8.226939999999999	4.0	21.70053	11.982721000000002	1.0	0.019551	3.541209	5.0	52.495022999999996	9.690906	4.0	3.4143519999999996
103.0	2.0	53.682716000000006	14.243635000000001	28.463921000000003	21.493143	0.5430649999999999	0.474499	0.388791	0.711512	1.409508	6.0	18.858672	6.926931	1.0	0.095496	4.963030000000001	4.0	62.72784	4.182462999999999	5.0	4.715293	24.592373000000002	1.0	83.108459	58.817263	2.0	0.055621000000000004	15.305832	6.0	5.89387	15.285513	4.0	51.106465
206.0	2.0	28.206604	99.668725	95.454448	50.025551	0.300669	0.7873899999999999	0.9898309999999999	0.40563899999999997	35.231184999999996	5.0	92.726821	9.70779	6.0	0.012355	0.8308909999999999	6.0	53.384131000000004	2.989062	4.0	5.195598	20.498005	6.0	90.63729000000001	61.955172	6.0	0.01047	1.073748	4.0	83.154891	1.103356	5.0	89.97630600000001
252.0	2.0	48.946751	96.541172	72.290782	90.18457099999999	0.553434	0.970461	0.179553	0.823334	11.154466000000001	3.0	98.873125	21.908210999999998	4.0	0.130224	0.071312	4.0	92.389025	4.682491000000001	3.0	14.316459	13.585716	6.0	74.284522	51.782063	4.0	0.096751	14.442912	2.0	83.741215	1.1200290000000002	5.0	74.78546
297.0	2.0	96.586976	51.634638	16.94715	28.523678999999998	0.8605940000000001	0.5681229999999999	0.221131	0.168516	19.561812	2.0	85.644207	24.862404	3.0	0.017093	3.821244	3.0	1.215186	5.533353	1.0	8.626615	11.179919	4.0	25.583375	51.030745	2.0	0.033908	6.462949	3.0	7.19257	21.494878	2.0	23.236775
347.0	2.0	88.178441	80.685426	32.08684	62.322736	0.188252	0.384828	0.374956	0.8495870000000001	77.535864	1.0	87.20460899999999	5.009325	1.0	0.011381	2.306305	3.0	1.13968	1.715655	4.0	98.854895	7.761728	2.0	15.072823000000001	28.961471999999997	1.0	0.019178999999999998	6.365316	2.0	13.962339000000002	21.609107	6.0	13.050932000000001
366.0	2.0	41.25998	84.297129	71.197501	30.978294	0.768941	0.563037	0.195858	0.881575	68.120662	1.0	23.877278	13.670082999999998	2.0	0.012329000000000001	4.2875309999999995	4.0	69.575972	4.061557	6.0	5.371121	9.917856	1.0	50.461037	41.744753	5.0	0.017556	2.354965	5.0	1.408274	25.001883	1.0	4.525775
373.0	2.0	78.070662	49.999041	78.679797	11.259861	0.432487	0.961743	0.38892600000000005	0.7037	73.802644	4.0	2.2196569999999998	22.305457	2.0	0.011168	1.1259219999999999	1.0	8.162175999999999	2.613218	2.0	34.310928000000004	9.533602	3.0	94.662858	44.024013000000004	5.0	0.042128	8.889908	2.0	42.960135	1.105077	6.0	7.738444
535.0	2.0	61.21974399999999	76.23269599999999	24.014945	44.665878	0.691851	0.784849	0.853992	0.830722	29.612784	3.0	39.397951	4.24526	6.0	0.019681	1.524556	4.0	64.85098599999999	5.959773	5.0	3.1793259999999997	12.594188	1.0	36.0831	72.350153	5.0	0.023978	6.576739	1.0	94.75594	9.074273	4.0	48.350064
590.0	2.0	89.900986	12.620451	49.468414	32.287475	0.86574	0.11638499999999999	0.191728	0.939758	1.467817	4.0	72.24457199999999	8.274006	2.0	0.0206	0.920579	2.0	92.612398	4.475008	1.0	62.01993100000001	18.164575	6.0	34.946234999999994	14.662208999999999	1.0	0.028879000000000002	16.615387	4.0	76.028015	2.519069	6.0	60.33100699999999
607.0	2.0	47.941953999999996	44.42375	52.143549	51.483501000000004	0.578563	0.701138	0.391115	0.28429099999999996	42.267868	6.0	37.800078000000006	18.775504	3.0	0.02019	2.530967	4.0	67.62170400000001	0.927931	2.0	1.767711	4.206668	2.0	85.145911	51.55807	5.0	0.029056	12.068064	5.0	66.451587	23.120462	4.0	96.68505
619.0	2.0	7.011353999999999	63.15900799999999	98.457778	21.287729000000002	0.511404	0.25089	0.276853	0.630835	4.466454	1.0	22.277039000000002	11.095217	1.0	0.041988	0.474357	5.0	83.079751	2.421128	3.0	4.502357	21.127126999999998	3.0	47.035585	66.959594	5.0	0.018237	16.961911999999998	3.0	94.880315	9.800542	6.0	91.518078
620.0	2.0	55.227566	17.904235	74.16162299999999	84.735562	0.744259	0.1156	0.906429	0.52859	23.254507999999998	4.0	3.1636889999999998	12.96832	4.0	0.090309	1.277406	2.0	14.924322	5.383239	1.0	23.497513	13.867448999999999	4.0	47.50513	56.393816	2.0	0.014616999999999998	2.711334	4.0	32.813885	18.424746	6.0	29.572725
630.0	2.0	37.792403	45.157441	41.341683	71.77073299999999	0.21251	0.9707290000000001	0.311166	0.989022	63.773462	1.0	54.843637	15.679751000000001	1.0	0.012887000000000001	0.092751	5.0	42.463107	3.625346	3.0	37.256676	25.192913	5.0	94.649638	31.442804	3.0	0.016672	11.268348	2.0	33.45629	20.424742000000002	1.0	28.053575
695.0	2.0	52.122398	99.12270799999999	26.123164000000003	81.338714	0.517848	0.162234	0.132746	0.9518479999999999	57.930955000000004	5.0	46.375833	9.590622	5.0	0.017304	2.940945	5.0	72.309673	5.930785	1.0	14.572553	10.391177	2.0	36.481192	61.258880000000005	4.0	0.031286	2.4420830000000002	6.0	98.37656899999999	0.528794	6.0	59.937574
718.0	2.0	51.258778	77.19381800000001	94.579921	81.454039	0.8229290000000001	0.305164	0.6484880000000001	0.31496799999999997	65.151286	1.0	51.459945000000005	23.57764	3.0	0.03108	0.776203	1.0	6.90618	0.881448	3.0	5.223326	20.579257000000002	2.0	72.620327	21.450994	6.0	0.166432	7.127628	1.0	33.915594	3.03947	5.0	54.075962
836.0	2.0	56.029697	84.424624	64.94005600000001	22.933876	0.929693	0.281801	0.64036	0.275838	11.123422999999999	4.0	87.135634	11.90375	2.0	0.019154	1.1204809999999998	2.0	11.906235	4.577679	4.0	10.673689	24.12358	5.0	62.943102	22.128429	2.0	0.010990999999999999	12.072941	4.0	39.243996	18.868866	5.0	6.1287720000000006
1007.0	2.0	98.777097	96.971152	56.014844	62.401872999999995	0.487759	0.27113000000000004	0.44575	0.49805699999999997	1.7045599999999999	3.0	3.648232	20.267101	6.0	0.048319	2.9895810000000003	1.0	6.3634379999999995	4.575414	6.0	38.395649	19.316292	2.0	34.669313	53.073088	1.0	0.040969	10.599215	5.0	10.629924	14.340173000000002	2.0	50.539302
1018.0	2.0	81.270896	36.204843	52.572068	93.024476	0.876508	0.899265	0.757687	0.715811	11.059778	1.0	75.836263	19.49158	6.0	0.151446	2.828906	1.0	78.06358399999999	1.881893	1.0	55.366948	11.554983	2.0	77.85334399999999	60.332129	2.0	0.013513999999999998	7.913259	6.0	67.792412	17.434254	1.0	55.98236899999999
1074.0	2.0	58.487669	90.102427	98.750703	87.490237	0.298498	0.23203200000000002	0.244556	0.307657	8.420164	6.0	54.764229	12.329941	6.0	0.010919	2.051792	1.0	24.303621	2.218152	2.0	47.218998	14.560742000000001	3.0	99.52985699999999	19.569741	5.0	0.017746	5.296166	1.0	55.809422	14.892813	2.0	66.027302
1081.0	2.0	89.445747	56.627602	48.869489	75.91699399999999	0.327785	0.352779	0.701403	0.917442	23.485153	2.0	56.13723100000001	2.416923	3.0	0.011617	2.0049259999999998	4.0	67.397071	6.188119	5.0	4.655633	3.1171900000000003	5.0	17.581108	58.864895999999995	2.0	0.01151	11.184099	2.0	54.83758	9.499978	4.0	61.065992
1082.0	2.0	8.926909	32.687862	26.616307	72.20255999999999	0.865241	0.23072199999999998	0.637053	0.11321400000000001	28.792168	1.0	31.198290999999998	17.724181	6.0	0.019791	2.029152	3.0	96.915716	1.072126	3.0	2.920746	5.425079	1.0	73.08676	35.203507	3.0	0.026455000000000003	12.512305	4.0	22.221878	1.335867	5.0	99.233742
1091.0	2.0	73.510527	50.056692	16.988964000000003	82.449489	0.311944	0.413286	0.569051	0.462527	26.525619	4.0	29.154221000000003	6.26585	3.0	0.015627000000000002	3.72747	4.0	50.556505	0.095125	3.0	5.203858	9.692143	6.0	50.541975	34.828737	2.0	0.023282	7.7608820000000005	2.0	46.096016999999996	23.648001	4.0	22.494796
1124.0	2.0	11.783283	70.47881	96.678655	10.139077	0.18376199999999998	0.397022	0.76718	0.8041659999999999	20.420345	4.0	20.375006	21.484270000000002	1.0	0.031244	1.208913	3.0	5.3021519999999995	0.45933	3.0	4.802269	1.268764	2.0	89.080816	61.76315	2.0	0.022896	11.000468	5.0	11.297075	1.732802	5.0	23.479291
1152.0	2.0	11.379033	27.246489	82.563738	29.768434999999997	0.1498	0.568583	0.741185	0.252948	4.927398999999999	4.0	25.396469	7.983264999999999	1.0	0.044154	0.931981	6.0	8.832930000000001	0.650609	1.0	68.017286	17.186186	2.0	44.992517	75.806563	6.0	0.014127	12.526398	6.0	86.975974	5.256704	3.0	54.059897
1166.0	2.0	90.806616	28.155088	33.474529	4.852825	0.42093100000000006	0.767778	0.600493	0.197952	9.953992	5.0	11.885297	4.8883160000000005	3.0	0.8566729999999999	2.220336	2.0	53.00665600000001	5.516529	2.0	76.378341	4.331423	3.0	76.854668	76.697018	1.0	0.094294	12.319135000000001	4.0	61.917426	13.240236	5.0	48.723791999999996
1256.0	2.0	92.711715	79.31288599999999	71.603298	76.246853	0.234089	0.101163	0.514221	0.352466	69.581361	3.0	36.272219	16.708099	2.0	0.069133	5.550585	2.0	49.073423999999996	4.9218720000000005	5.0	28.304274	23.555668	3.0	33.029327	17.660145	5.0	0.010721	10.810875999999999	4.0	26.326798999999998	12.98654	2.0	75.599852
1321.0	2.0	25.49373	95.62818399999999	70.51580600000001	98.916686	0.14086400000000002	0.17465899999999998	0.171078	0.962073	49.904989	2.0	11.344666	2.543034	3.0	0.023072	4.649975	4.0	66.861802	3.838807	5.0	22.362919	12.876125	4.0	10.441466	71.397372	5.0	0.01195	10.587236	4.0	74.27489	5.097283999999999	2.0	89.492486
1338.0	2.0	67.814687	90.01123100000001	85.890939	68.733946	0.6874279999999999	0.326912	0.844571	0.9472649999999999	70.11641800000001	1.0	99.476536	7.17754	3.0	0.016696000000000003	3.5480910000000003	3.0	7.847141000000001	5.681398000000001	3.0	3.457471	15.042901	3.0	56.989543000000005	74.817238	1.0	0.072385	7.747742999999999	5.0	96.533	22.955667000000002	5.0	51.124984000000005
1427.0	2.0	31.780367	71.234719	49.42621	77.357384	0.475487	0.533771	0.5805939999999999	0.273418	69.228955	4.0	50.387431	9.951868	6.0	0.012362	0.22838899999999998	2.0	78.636794	2.060375	1.0	5.055825	11.273482000000001	6.0	90.669177	8.936283999999999	6.0	0.24913600000000002	9.650656	2.0	75.89197	8.383933	2.0	61.182361
1489.0	2.0	76.175849	41.574216	55.521406000000006	26.987044	0.10584600000000001	0.17416500000000001	0.11621	0.18571	3.590921	1.0	77.74042800000001	10.457229	2.0	0.012874000000000002	0.5379	3.0	43.687597	4.048837000000001	4.0	90.478662	13.972864000000001	4.0	96.718773	36.812619	4.0	0.020958	16.782397	1.0	62.567457999999995	2.339755	1.0	41.798503000000004
1550.0	2.0	15.170744000000001	85.120211	20.853042000000002	97.47679000000001	0.140479	0.143518	0.5711510000000001	0.195444	0.833521	6.0	50.862739000000005	18.169114	5.0	0.031263	5.89394	6.0	45.370466	4.580337999999999	1.0	39.393977	16.50827	1.0	46.473803000000004	40.196781	3.0	0.035337	10.369895	2.0	66.435388	12.789308	3.0	24.921201999999997
1589.0	2.0	64.899283	92.076018	77.18372	67.498538	0.645129	0.9806450000000001	0.13468	0.29896999999999996	7.498257000000001	5.0	39.453517	22.76523	2.0	0.010356	0.8257209999999999	1.0	43.967652	4.502729	1.0	18.393841000000002	1.883286	6.0	59.270474	77.03421999999999	2.0	0.020312	9.251904	6.0	80.683729	5.623354	3.0	33.076708
1625.0	2.0	49.956266	59.488478	82.423863	81.057568	0.970498	0.7279220000000001	0.171929	0.5974430000000001	74.156245	2.0	2.5710580000000003	22.386653	1.0	0.282593	2.055064	1.0	72.118438	0.502238	1.0	57.253713	24.581537	4.0	39.758679	26.095214000000002	3.0	0.01796	19.001829	2.0	90.684208	23.378184	2.0	31.504113
