uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
4.0	2.0	65.413227	28.940396000000003	6.8554059999999994	53.703978	0.43053199999999997	0.312083	0.6576609999999999	0.667315	11.253347	4.0	9.479855	7.567647	3.0	0.06047	9.670701	4.0	12.031419	7.04823	5.0	17.437079999999998	12.871701	2.0	85.185477	1.553664	1.0	0.34957	1.7310590000000001	1.0	95.312384	3.6505330000000002	5.0	4.559616	7.9021669999999995	3.0	7.659257000000001
25.0	2.0	54.91065699999999	34.423970000000004	81.315389	9.819037	0.667375	0.5952569999999999	0.861291	0.365908	17.100768	6.0	14.535326999999999	9.559548	6.0	0.015377000000000002	15.645013	1.0	93.757272	7.751211	1.0	91.731769	16.499796	1.0	59.175359	3.988899	3.0	0.014411000000000002	3.716069	3.0	85.637254	3.470969	4.0	71.888624	13.872345000000001	4.0	77.285149
27.0	2.0	47.170111999999996	47.760746999999995	88.890237	29.07044	0.582098	0.633921	0.134904	0.26700300000000005	14.877682	4.0	73.07117	22.783901	5.0	0.039671	4.231192	6.0	94.250502	12.881811	6.0	51.355665	4.511145	3.0	22.295536	23.952135000000002	2.0	0.012674	3.029482	2.0	70.135666	1.033971	4.0	97.581561	9.361448	1.0	93.661873
30.0	2.0	16.306824	90.52467299999999	75.099915	83.540454	0.8835629999999999	0.712924	0.12502	0.822202	18.229404000000002	5.0	95.998212	24.755646	3.0	0.010643999999999999	17.042663	6.0	8.954092	23.965813	5.0	43.891929	10.842581	3.0	42.780352	14.276166	6.0	0.022015	1.291599	3.0	5.760878	2.830059	5.0	86.43715300000001	18.841849	2.0	79.61111
33.0	2.0	97.798835	75.859317	35.123695	94.626982	0.227525	0.6551680000000001	0.244126	0.163427	19.04489	5.0	91.255524	1.4440520000000001	4.0	0.029725	5.530981	6.0	70.918878	12.007724000000001	1.0	63.452783	18.378891	3.0	85.803588	20.547736999999998	5.0	0.010202	0.6322770000000001	4.0	49.284571	4.1664080000000006	3.0	26.265642	25.424128	3.0	61.596539
44.0	2.0	74.324249	53.35998000000001	70.615511	3.078846	0.41459799999999997	0.560455	0.132865	0.7822600000000001	3.934517	5.0	83.11519	3.153842	3.0	0.22526100000000002	5.177402	3.0	36.764882	15.003804	6.0	72.565031	14.379544000000001	6.0	37.841153999999996	12.747848	5.0	0.01284	4.4779800000000005	2.0	24.743989000000003	0.30093400000000003	5.0	54.08378199999999	23.484849	1.0	29.260289
52.0	2.0	91.16595600000001	19.745463	63.602201	60.735874	0.42713100000000004	0.221365	0.879415	0.41854300000000005	12.767275	6.0	8.597124	9.535069	3.0	0.022077	4.148925	4.0	86.00918399999999	21.851668	2.0	50.963408	16.719246	4.0	92.24555699999999	4.179479	6.0	0.01239	2.056409	4.0	85.33573	4.2182900000000005	1.0	75.985027	21.432033999999998	1.0	56.713179000000004
58.0	2.0	82.46452	97.521962	11.163569	14.334869	0.275373	0.45525	0.205465	0.296247	15.808067000000001	4.0	81.801265	11.430717999999999	5.0	0.029301	1.7466270000000002	4.0	17.298454	13.564910000000001	5.0	55.867713	8.587071	1.0	72.349238	5.367268	1.0	0.052635	5.010058	6.0	17.520656	4.536183	3.0	41.934546999999995	3.870801	5.0	88.87005400000001
64.0	2.0	28.832965	97.475714	23.847676999999997	42.927378000000004	0.10560599999999999	0.118753	0.12091500000000001	0.768026	11.932623	1.0	69.105902	9.380849000000001	6.0	0.010395999999999999	7.100123	6.0	67.546296	11.574150999999999	5.0	27.032071000000002	17.956892	2.0	13.953335999999998	12.764127	1.0	0.013127000000000002	4.551198	2.0	47.903771	2.078864	5.0	36.376596	2.790265	2.0	39.202812
73.0	2.0	38.837346000000004	68.650276	63.338989	62.02632	0.38807800000000003	0.705658	0.570562	0.7826390000000001	16.179981	4.0	29.023235999999997	0.399059	2.0	0.078	10.184096	4.0	40.036037	17.488197	1.0	19.04042	16.214656	6.0	1.584009	1.9046	4.0	0.011674	4.136303	2.0	26.803105	4.009708	4.0	63.300805000000004	5.6600150000000005	2.0	54.525296999999995
77.0	2.0	71.36102199999999	55.958805000000005	33.142199	91.93966400000001	0.587271	0.339698	0.851616	0.200209	0.44714499999999996	1.0	4.670297	20.875739000000003	2.0	0.013728	7.880691000000001	5.0	31.926213	4.628141	2.0	88.625314	12.383332000000001	4.0	43.395042	7.695059	4.0	0.018728	4.974529	1.0	81.893528	5.566852	5.0	86.363274	24.982816	5.0	91.137772
