uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
1.0	3.0	14.441847000000001	70.512498	17.899785	28.950909999999997	0.507147	0.179295	0.546696	0.569462	19.960259	2.0	78.558826	5.707269999999999	3.0	0.011472	16.450582999999998	1.0	23.98251	19.086722	6.0	89.079328	3.3835940000000004	5.0	51.619755	7.785428	1.0	0.033262	10.848481	1.0	74.466661	14.127343	3.0	54.844338
3.0	3.0	25.061612	24.054804	73.541751	50.556233	0.9540850000000001	0.131355	0.532438	0.622283	5.246819	1.0	95.788664	16.075146	3.0	0.010729	6.752992999999999	1.0	50.447621999999996	21.728815	6.0	44.393014	18.212894	4.0	59.374215	16.281807999999998	3.0	0.016138999999999997	17.519645	5.0	40.38606	1.550142	3.0	6.778678
5.0	3.0	95.536037	24.519218	65.10257800000001	20.207335	0.973786	0.349057	0.322225	0.102254	18.217939	2.0	34.387765	12.705189	5.0	0.018585	2.585614	2.0	76.14231600000001	14.646157	2.0	76.340174	17.574396	3.0	36.611	1.57113	2.0	0.042094	16.891712	6.0	98.162137	18.493023	3.0	37.177741
10.0	3.0	42.989571999999995	37.292281	23.10973	35.116719	0.864964	0.5246810000000001	0.9416690000000001	0.524191	8.372580000000001	2.0	49.020434	22.065310999999998	4.0	0.026637	9.906372	2.0	43.599302	22.678042	5.0	84.423938	2.260295	5.0	56.167999	4.205806	2.0	0.021818999999999998	2.771985	3.0	64.961839	10.912613	2.0	13.842796
13.0	3.0	55.670156999999996	31.551503999999998	43.29736	85.14858000000001	0.483675	0.387692	0.8805540000000001	0.514195	16.224803	5.0	55.017863	23.926362	6.0	0.015147	1.245364	1.0	91.48423000000001	16.693213	3.0	33.336718	5.165622	1.0	78.72283	15.099442999999999	5.0	0.029039999999999996	7.7022759999999995	4.0	60.223856000000005	6.37622	3.0	83.030284
22.0	3.0	21.997664	72.44327	80.526481	41.134613	0.5816359999999999	0.690113	0.9299350000000001	0.367607	21.691437	3.0	57.492281000000006	23.938570000000002	2.0	0.017981	13.791386	4.0	82.37191899999999	3.8762209999999997	5.0	19.530668	6.0960220000000005	5.0	46.63589	4.313871	6.0	0.948095	8.120786	2.0	42.051564	9.00784	5.0	67.98178399999999
23.0	3.0	66.234545	58.13466999999999	83.35299300000001	71.922236	0.896547	0.145514	0.8469	0.5674170000000001	7.612407000000001	4.0	32.573182	12.941669000000001	5.0	0.024409	16.104869	5.0	81.914372	15.221848999999999	2.0	24.988549	4.385895	5.0	41.373419	14.276779999999999	3.0	0.052671	8.342616	6.0	37.917396999999994	8.217878	2.0	7.057319000000001
28.0	3.0	95.808808	15.372898000000001	57.627297999999996	30.68008	0.9304319999999999	0.97352	0.547413	0.531676	2.933026	3.0	7.493428	14.813970000000001	6.0	0.018517	18.166833999999998	3.0	82.09465300000001	5.841666	3.0	30.841019	16.935787	2.0	91.912823	5.18558	5.0	0.012505	7.534045	6.0	84.84638000000001	18.626669	2.0	94.77532
39.0	3.0	78.138839	26.298389	28.761939	66.09443	0.555179	0.753233	0.86018	0.5260640000000001	23.522466	1.0	27.801674	17.372465	2.0	0.30117	8.228555	4.0	9.014614	17.675989	6.0	86.05244	13.947643	3.0	25.31332	2.076975	5.0	0.010018	16.144775	1.0	52.156438	24.638937	5.0	24.514985
45.0	3.0	5.390957	29.901017	81.360465	47.589417	0.5518489999999999	0.417792	0.481712	0.391602	7.07135	3.0	26.607322999999997	15.506526999999998	2.0	0.021084000000000002	7.8818470000000005	3.0	61.90441	7.247219	1.0	91.94888399999999	14.523797	3.0	50.309739	1.487757	6.0	0.068087	9.662180000000001	4.0	47.184598	15.622724	4.0	86.434049
