uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
53.0	2.0	85.576853	62.89265	50.346311	8.325925999999999	0.23909899999999998	0.416016	0.382657	0.9515879999999999	3.716725	3.0	1.858579	3.3118489999999996	5.0	0.039475	0.312408	3.0	6.074587	15.444494	1.0	73.152968	3.028832	3.0	40.89697	15.583191000000001	1.0	0.011334	0.195452	6.0	93.689561	4.969994	5.0	12.828525
65.0	2.0	16.00909	75.73145500000001	82.277512	63.36594	0.231307	0.698924	0.433208	0.939124	22.290018	4.0	1.243287	12.459297	1.0	0.014394	14.622176999999999	5.0	98.863654	1.202762	2.0	3.68088	3.832819	4.0	59.080001	13.986011999999999	2.0	0.015568	3.7226510000000004	3.0	5.79507	3.971961	2.0	48.766577000000005
196.0	2.0	48.241341	33.508796000000004	26.67861	98.063529	0.408655	0.786281	0.165062	0.989842	5.890703	3.0	3.359164	12.13877	4.0	0.441403	5.008514	6.0	88.994419	14.178207999999998	2.0	27.156028999999997	11.593580000000001	5.0	34.872890000000005	14.893176	3.0	0.011163	8.968064	3.0	87.56750600000001	10.815156	1.0	36.268687
200.0	2.0	80.02753100000001	75.88417199999999	39.268943	61.397047	0.814345	0.410181	0.768349	0.9638690000000001	0.34831799999999996	3.0	63.040046	3.5799199999999995	3.0	0.010015000000000001	8.077463999999999	5.0	8.797630999999999	1.320569	1.0	88.924213	15.302385000000001	3.0	34.911923	22.718144	2.0	0.017569	14.801867000000001	1.0	37.230102	17.62964	2.0	70.616528
274.0	2.0	60.215599	77.54994	30.414207	53.538904	0.238141	0.263462	0.711304	0.21512399999999998	7.684147	5.0	30.552629	1.492051	2.0	0.02399	15.645787	4.0	15.806761999999999	12.14499	3.0	1.637848	21.954682000000002	6.0	53.016703	19.020957	4.0	0.012041	7.462005	1.0	27.241196999999996	5.228503	2.0	43.030985
396.0	2.0	45.995613	18.937157	95.982617	61.361566	0.23301999999999998	0.247185	0.226921	0.8626370000000001	18.381995	2.0	63.979806	16.208616	1.0	0.01181	1.195438	2.0	9.601061	10.999786	1.0	88.684306	16.397126999999998	3.0	14.553653	16.536639	1.0	0.013874000000000001	0.319374	1.0	48.486001	17.208171	4.0	20.808304
458.0	2.0	25.332623	23.561831	88.92214200000001	27.070959000000002	0.51883	0.642875	0.282645	0.388975	18.419794	4.0	62.314809999999994	16.814156	6.0	0.025602	2.44292	6.0	1.827952	3.5044739999999996	3.0	15.630667	20.016554	1.0	28.732689	13.413276999999999	6.0	0.029934	6.44095	1.0	60.887294999999995	7.492135	5.0	92.751304
477.0	2.0	67.655057	66.016397	42.251968	63.581054	0.737913	0.40267600000000003	0.703489	0.117631	3.716247	2.0	46.869741999999995	6.338947	5.0	0.011703	12.324749	2.0	18.094784	1.566948	2.0	91.880752	19.874955	6.0	30.477965	16.112847	1.0	0.026036	8.582121	1.0	76.374034	14.490101999999998	3.0	77.334418
488.0	2.0	92.063064	93.27441	50.315832	28.768857	0.914249	0.727125	0.605061	0.8355290000000001	22.345807999999998	3.0	18.178234	18.224804000000002	2.0	0.042039	1.450617	1.0	93.040408	5.873156	4.0	24.419497	13.206967	5.0	73.33772900000001	23.958095	1.0	0.021282	0.864193	1.0	59.832370999999995	14.092032999999999	4.0	87.93431600000001
594.0	2.0	72.68225600000001	65.666162	52.741845999999995	59.980452	0.430619	0.488987	0.472033	0.16983199999999998	17.696658	2.0	10.675367	22.361748000000002	4.0	0.046181	0.368703	6.0	87.374758	10.091847	6.0	30.639533	8.944606	5.0	64.140661	3.828414	4.0	0.11973900000000001	1.520943	3.0	5.20563	14.851025	2.0	99.170305
596.0	2.0	4.156944	85.56752900000001	32.596252	32.492852	0.132687	0.196999	0.148142	0.446564	20.647392	2.0	32.718792	8.596109	4.0	0.021583	4.531715	6.0	1.873171	3.8258980000000005	6.0	31.605140999999996	16.074023	3.0	61.248560999999995	3.4347550000000004	6.0	0.229882	1.4351770000000001	5.0	36.565934000000006	20.664620000000003	4.0	47.542532
633.0	2.0	13.062433	46.035305	84.878315	17.324923000000002	0.373739	0.33820900000000004	0.6976979999999999	0.5903970000000001	8.140855	5.0	33.170576000000004	11.010436	6.0	0.017325999999999998	13.278068	2.0	5.927804	11.210585	2.0	2.3754619999999997	13.844444000000001	5.0	98.480983	17.279356	1.0	0.027373	17.273184	3.0	29.965737	14.50429	4.0	10.939684
653.0	2.0	24.263706	29.976739000000002	99.09664599999999	89.258938	0.46808999999999995	0.283488	0.394233	0.458686	3.922503	3.0	10.890092999999998	24.431985	1.0	0.464971	4.037632	2.0	78.636992	9.354866000000001	3.0	35.426146	23.195479000000002	6.0	27.458895000000002	20.880413	2.0	0.011443	11.168723	5.0	10.701956	7.196305000000001	5.0	58.561676
673.0	2.0	17.037838	44.238476	38.719015999999996	56.858978	0.42514300000000005	0.940702	0.520951	0.558914	1.0420040000000002	1.0	90.451224	1.394	4.0	0.264648	3.0158810000000003	2.0	43.084272999999996	12.696464	4.0	6.9256850000000005	21.574472	6.0	95.401892	21.050537	2.0	0.017709	10.082889	2.0	59.738868000000004	14.248526000000002	4.0	88.37169499999999
775.0	2.0	56.387027	4.303184	65.87637600000001	14.123889000000002	0.35489	0.12380999999999999	0.46963699999999997	0.63343	23.124935	2.0	6.335757	21.736508999999998	4.0	0.010407	11.667919	6.0	84.60990600000001	3.611928	1.0	85.355687	4.851731	3.0	6.737303	17.74404	2.0	0.025338999999999997	7.534994	6.0	15.71388	11.009093	1.0	74.845005
849.0	2.0	74.319048	38.642582	92.200304	49.293362	0.170985	0.277598	0.5903609999999999	0.401167	20.809603	6.0	26.114247	21.411334	6.0	0.036954	1.1928299999999998	1.0	29.160736	6.403004	1.0	95.957891	14.704149	2.0	82.02502199999999	5.239045	1.0	0.391305	6.947744999999999	5.0	60.069343	24.382237	3.0	54.485067
940.0	2.0	38.136352	61.062865	17.025748	51.222815000000004	0.331621	0.539207	0.374291	0.150176	16.413775	1.0	74.762284	22.268091000000002	4.0	0.025446	16.838910000000002	1.0	37.245915999999994	2.006017	1.0	77.33974599999999	22.947115	3.0	62.085568	22.101176000000002	5.0	0.011618	17.807104000000002	1.0	15.610509	7.086939999999999	4.0	36.760044
1027.0	2.0	27.24454	70.98619599999999	11.301572	67.51335999999999	0.259685	0.321734	0.478625	0.358608	17.878759	1.0	71.685396	22.413252	5.0	0.014584999999999999	13.508626999999999	2.0	11.397822	24.091319	2.0	2.9668419999999998	16.685856	3.0	4.652811	15.125501000000002	4.0	0.045997	1.128158	2.0	52.944338	2.025641	4.0	78.24361
