2	1	-5.382762	-8.613001	-7.703826	-6.453167
6	1	-10.102697	-5.125133	-6.406282	-7.330707
8	1	-5.008247	-5.332950	-4.646599	-6.904882
9	1	-5.869422	-8.000968	-3.433536	-5.750413
13	1	-5.509849	-5.921742	-11.363475	-3.410486
14	1	6.017831	6.016233	3.284486	8.872082
15	1	-2.782474	-5.899131	-10.451029	-0.840488
25	1	-6.397724	-4.596571	-5.350644	-9.363378
29	1	3.411030	6.496974	5.316138	5.551551
32	1	-7.612434	-3.995828	-5.193421	-2.998137
34	1	-5.357309	-5.333502	-4.020711	-4.468787
35	1	-8.164189	-6.722828	-5.555915	-9.864605
41	1	-4.511945	-5.441434	-5.613185	-5.522034
48	1	-6.266270	-6.972812	-6.003394	-5.098853
53	1	-3.535890	-1.816033	-4.671344	-4.215850
56	1	-1.901268	1.380870	-4.133326	-2.762521
61	1	-6.144186	-4.238157	-4.273032	-4.594041
63	1	-2.665725	-6.324907	-3.840408	-4.738423
65	1	-6.083611	-2.162922	-1.395336	-2.347883
68	1	-3.158634	3.080761	-0.319870	-6.407871
73	1	3.135155	6.368093	6.419479	8.026089
74	1	-3.792553	-8.002065	-3.479725	-6.681179
75	1	4.457476	9.258251	3.898854	8.681381
83	1	4.298740	8.306223	1.014938	7.097995
85	1	-7.484528	-4.218886	-7.162721	-4.601503
91	1	-4.673822	-7.362511	-3.981301	-4.917944
93	1	1.575064	8.649670	4.299913	8.225574
94	1	-5.244403	-5.376422	-6.216885	-6.225785
97	1	-4.747013	-5.645441	-9.652967	-5.213224
103	1	1.907131	7.538831	-0.484904	-3.173755
106	1	-2.252576	-5.320218	-3.413758	-0.984167
123	1	-7.273647	-7.088045	-2.356359	-6.543709
125	1	-3.320120	-2.979345	-4.022633	-4.902071
131	1	-3.814504	-4.441791	-0.644335	3.251544
132	1	5.072768	7.782622	3.499690	5.105287
133	1	2.567460	0.905057	3.943739	7.491358
137	1	2.890870	6.142173	3.030438	9.187622
143	1	3.069293	6.464289	1.400440	7.752152
152	1	-8.236362	-5.846470	-3.468454	-5.023174
154	1	-6.873642	-3.266927	-9.259460	-4.271324
157	1	3.933986	7.019548	4.115308	6.628169
164	1	-10.063488	-2.267279	-2.846442	-5.193821
167	1	-0.896221	-5.656614	-7.153813	0.463329
175	1	2.936684	6.313599	3.368441	8.407977
176	1	-6.987285	-3.957973	-3.876460	-5.256314
180	1	-3.333081	-4.306174	-4.750209	-6.668442
183	1	2.863587	7.303858	3.862845	8.798807
184	1	2.425440	9.587069	4.018880	6.286369
185	1	3.862143	5.899038	3.205221	9.270689
188	1	1.008094	6.823918	-0.006653	-4.537388
191	1	-3.359446	-9.405520	-4.592750	-6.628562
192	1	-2.796324	-4.774045	-7.982435	-2.872254
193	1	0.716387	5.959345	2.058470	3.974453
197	1	-5.881149	-7.918172	-3.520784	-3.529035
198	1	-3.639408	-6.292493	-2.075628	-5.937319
200	1	3.065293	5.534521	3.480075	6.740714
203	1	-3.483842	-1.838789	-0.681530	-5.179165
206	1	2.931690	4.763517	4.056463	7.164516
209	1	2.958787	6.045387	4.369810	6.150677
211	1	3.454166	7.393409	5.242591	6.017117
213	1	-5.574185	-4.278675	-4.512098	2.955912
215	1	-5.171633	-1.581704	-9.784280	-2.759802
221	1	-4.200149	-4.790261	-1.179980	-8.351592
222	1	2.888479	8.990158	-1.325605	-2.421562
224	1	-4.382865	-5.351445	-3.486507	-7.357451
233	1	-7.351751	-4.120502	-7.196453	-4.052658
236	1	-5.120003	-4.771202	-3.504443	-2.943627
238	1	-2.722324	-7.562822	-5.700823	-4.705828
240	1	-2.294225	-5.686632	-7.018115	-2.680373
243	1	-0.278923	-0.957545	-1.977838	3.266471
244	1	-4.074985	-1.921390	-5.261666	-9.023184
246	1	-6.378325	-5.354272	-7.343512	-6.009969
250	1	6.451889	8.328061	4.720483	7.981488
253	1	-3.444866	-5.864386	-9.043258	-6.405121
257	1	-1.902738	-5.954012	-3.852348	-6.800450
266	1	1.504823	5.738223	2.422019	7.414535
268	1	-6.297467	-5.001614	-5.059167	-4.645363
270	1	-3.817225	-0.923900	-3.237678	-4.676910
280	1	-3.096155	-1.782848	-6.065136	-7.526605
283	1	-2.948081	-4.516830	-1.961963	2.874902
289	1	-3.604424	-3.299301	-4.495460	-7.474260
291	1	-4.876856	-7.047857	-7.355892	-2.151916
294	1	-4.352131	-3.104096	-5.248284	-11.258051
299	1	2.032860	7.308692	-0.165446	-5.165778
308	1	-2.544742	-3.404510	-4.235976	-7.076466
309	1	-6.581274	-7.788494	-4.119990	-6.823834
311	1	-3.261921	-4.108097	-5.117360	-5.359118
317	1	-7.639388	-7.063408	-5.454336	-4.014528
318	1	0.075220	7.829272	2.337816	-0.528112
319	1	-10.719286	-6.762144	-5.024839	-5.776626
321	1	-5.656207	-1.097065	-2.582186	-6.180837
325	1	-2.624815	-4.910696	-4.842310	-6.632404
329	1	-9.902854	-2.665560	-3.433744	-3.190465
336	1	-5.380742	-5.069398	-4.707921	-6.349923
337	1	-5.246068	-1.579856	-7.181713	-6.635270
342	1	3.171659	6.176116	4.102957	4.770418
344	1	-1.802554	-4.397355	-4.819938	-7.883159
350	1	-2.713693	-2.485660	-4.949517	-7.363815
352	1	-2.575876	-4.248351	-5.431005	-8.327717
354	1	-5.634456	-7.495760	-1.526267	-5.514616
355	1	-5.745054	-5.077546	-7.889378	-6.137530
357	1	0.565779	-8.351227	-0.258530	-0.129433
360	1	-0.443096	-6.631748	-6.133530	-1.221882
361	1	-7.303635	-3.666903	-4.058306	-10.514825
362	1	-0.870166	-1.261844	1.517919	5.599750
368	1	-2.883240	-4.912076	-4.336260	-5.132475
370	1	-1.545719	0.022417	-2.515403	-7.350351
371	1	3.501959	6.001563	4.588430	4.729594
373	1	-4.917995	-5.218543	-5.655298	-3.845129
376	1	-0.113230	-3.097939	-1.177220	2.193762
382	1	-3.807080	-5.787909	0.067852	-6.097533
383	1	-7.810973	-5.252360	-5.520564	-4.294451
