HH	HH	HH	HH	0.03006	48	1597
HH	HH	HH	HL	0.02505	40	1597
HH	HH	HH	LH	0.02505	40	1597
HH	HH	HH	LL	0.06637	106	1597
HH	HH	HL	HL	0.02192	35	1597
HH	HH	HL	LH	0.01628	26	1597
HH	HH	HL	LL	0.09205	147	1597
HH	HH	LH	LH	0.0288	46	1597
HH	HH	LH	LL	0.08015	128	1597
HH	HH	LL	LL	0.07201	115	1597
HH	HL	HL	HL	0.00626	10	1597
HH	HL	HL	LH	0.00814	13	1597
HH	HL	HL	LL	0.06387	102	1597
HH	HL	LH	LH	0.00438	7	1597
HH	HL	LH	LL	0.07702	123	1597
HH	HL	LL	LL	0.12649	202	1597
HH	LH	LH	LH	0.0119	19	1597
HH	LH	LH	LL	0.04571	73	1597
HH	LH	LL	LL	0.04258	68	1597
HH	LL	LL	LL	0.01064	17	1597
HL	HL	HL	HL	0.00125	2	1597
HL	HL	HL	LH	0.00063	1	1597
HL	HL	HL	LL	0.00564	9	1597
HL	HL	LH	LH	0.00188	3	1597
HL	HL	LH	LL	0.01064	17	1597
HL	HL	LL	LL	0.02755	44	1597
HL	LH	LH	LH	0.0	0	1597
HL	LH	LH	LL	0.03006	48	1597
HL	LH	LL	LL	0.03006	48	1597
HL	LL	LL	LL	0.0144	23	1597
LH	LH	LH	LH	0.00313	5	1597
LH	LH	LH	LL	0.00188	3	1597
LH	LH	LL	LL	0.01127	18	1597
LH	LL	LL	LL	0.00438	7	1597
LL	LL	LL	LL	0.0025	4	1597
