uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
61.0	3.0	29.815766999999997	86.318552	62.581964	62.807995999999996	0.219635	0.267295	0.12646300000000002	0.210468	17.790563	6.0	54.136905000000006	16.71126	1.0	0.012463	17.010106	4.0	32.978322	11.96757	6.0	84.412904	17.439403	4.0	10.819319	13.475248	6.0	0.035664	4.5367809999999995	1.0	12.825199000000001	23.987372	3.0	64.502629
78.0	3.0	92.870297	61.97675600000001	43.494982	84.787324	0.253841	0.8239700000000001	0.10740699999999999	0.9692350000000001	6.5011980000000005	2.0	96.63349699999999	9.436100999999999	5.0	0.05559	12.846947	2.0	2.9945180000000002	14.542123000000002	2.0	17.272264	16.314657999999998	6.0	16.073548000000002	2.032114	1.0	0.010284999999999999	5.764735	3.0	56.77599	6.810239999999999	2.0	84.892142
90.0	3.0	69.270829	26.835301	50.428306	78.17309200000001	0.41367600000000004	0.477285	0.2992	0.78464	20.550728	2.0	33.898892	11.092167	2.0	0.049552	1.0738459999999999	5.0	23.086654	5.979693	5.0	6.832975	2.968612	3.0	51.932755	4.228219999999999	3.0	0.072088	4.526269999999999	1.0	40.304721	14.472757000000001	4.0	62.292475
93.0	3.0	41.15934	75.890975	66.269239	76.326203	0.75938	0.792926	0.683488	0.45235200000000003	18.367307999999998	3.0	41.039982	3.546765	2.0	0.022167	0.384112	5.0	89.087002	15.702136999999999	5.0	9.625674	11.467396	4.0	3.463549	21.577168	1.0	0.044523	10.401788999999999	2.0	86.19165	20.040197	2.0	82.85639499999999
115.0	3.0	99.245653	25.401595	94.044922	99.832858	0.31596199999999997	0.826465	0.792981	0.538044	18.641917000000003	6.0	13.712501999999999	22.944229	3.0	0.045624	8.156169	6.0	92.887753	16.832106	6.0	59.886844999999994	18.024672	6.0	31.376905999999998	4.218128	4.0	0.128876	9.084774000000001	2.0	72.67049300000001	17.02709	5.0	2.744211
187.0	3.0	80.766734	84.761687	88.270605	94.876203	0.349396	0.337658	0.322842	0.43463500000000005	5.799524	2.0	16.777426000000002	5.4035269999999995	3.0	0.013354	13.836806	2.0	9.167088	17.424696	2.0	99.174684	4.606594	4.0	19.590507000000002	10.239082000000002	3.0	0.016603	3.682491	2.0	74.36175899999999	3.042888	6.0	22.086754
195.0	3.0	50.211566	73.373059	77.368921	26.486947999999998	0.199302	0.865613	0.43962399999999996	0.196206	1.193274	1.0	90.828577	25.2237	2.0	0.01214	13.468796	1.0	69.828925	19.265953	4.0	63.864757999999995	0.763885	4.0	37.810904	23.656438	1.0	0.011234000000000001	11.157785	3.0	29.67755	12.497045	2.0	49.592602
199.0	3.0	98.341246	52.948193999999994	29.911396999999997	91.325276	0.132099	0.842901	0.839266	0.25085100000000005	1.144873	3.0	94.364316	3.625493	2.0	0.010764	11.745267	2.0	18.746319	4.091689	4.0	69.296178	13.276366000000001	4.0	13.020273	23.329654	1.0	0.014531	18.512159	5.0	68.818931	13.927872	2.0	36.217036
207.0	3.0	30.767640999999998	33.373682	46.984202	20.130111	0.421023	0.397681	0.880235	0.698442	9.329758	2.0	99.781667	18.429653	5.0	0.076536	15.911907000000001	1.0	86.496044	2.944083	1.0	82.451352	7.299457	3.0	28.133312	19.60805	1.0	0.059834000000000005	1.194959	4.0	58.284711	13.770378	4.0	48.179539
248.0	3.0	50.30819	92.525198	69.587609	68.016153	0.314567	0.5311319999999999	0.393522	0.690638	4.659742	4.0	93.535329	10.098678999999999	1.0	0.03011	15.19253	2.0	44.742290000000004	22.100227	1.0	31.82627	19.279811	3.0	89.445571	23.74396	1.0	0.060311000000000003	4.899182	1.0	22.567201	7.683828999999999	2.0	46.085859
