uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
55.0	2.0	71.149118	71.67869499999999	88.17010400000001	10.553642	0.314807	0.103593	0.851125	0.346541	10.510014	2.0	67.025485	19.865129	3.0	0.25292600000000004	5.059628	6.0	8.111897	5.326341	1.0	17.67192	23.226045000000003	6.0	53.079375	15.166602	5.0	44.473764	8.180832	6.0	97.855475	8.798055999999999	2.0	75.558918	17.011906	4.0	48.687463
179.0	2.0	20.727304	96.656797	95.428802	74.13241500000001	0.555453	0.329948	0.77499	0.126695	13.612389000000002	4.0	68.109114	17.314928	3.0	0.037308	0.261203	2.0	9.719424	3.788064	4.0	52.005466999999996	0.346149	3.0	33.342307	3.183809	6.0	28.082418	16.448377999999998	1.0	71.318214	4.897151999999999	4.0	35.530167999999996	4.007369000000001	6.0	46.562642
208.0	2.0	60.0779	83.401524	74.91919399999999	59.517154000000005	0.9470350000000001	0.304698	0.677535	0.229621	22.419623	1.0	5.86872	13.39364	5.0	0.012889	4.682168	4.0	55.482741000000004	0.5098239999999999	5.0	8.100975	21.354064	1.0	63.451204000000004	6.954426	5.0	12.040916000000001	19.084475	2.0	9.478222	12.209612	5.0	28.996333	17.232008999999998	4.0	42.118441
218.0	2.0	81.52141800000001	31.641758000000003	37.535792	52.433864	0.650356	0.771555	0.830509	0.184311	0.504962	2.0	91.53090300000001	15.217298000000001	1.0	0.016089	0.497191	1.0	40.031991	3.049716	2.0	1.228732	5.698811	1.0	88.264649	11.094663	2.0	22.317991	5.981021	1.0	20.917537	3.248275	2.0	23.614791	18.712320000000002	4.0	99.579831
228.0	2.0	53.813705000000006	88.30951400000001	67.598089	10.259822999999999	0.17171199999999998	0.346929	0.9523280000000001	0.298668	21.045757000000002	5.0	36.581941	20.398382	5.0	0.012212	0.073102	2.0	26.762432	0.15621400000000002	5.0	52.743272999999995	13.279129000000001	5.0	11.912256	16.403215	4.0	21.751970999999998	1.816434	1.0	63.340442	18.208786	1.0	65.492427	0.730841	2.0	70.47296800000001
238.0	2.0	93.053954	87.168828	43.628324	22.693497	0.430672	0.102448	0.367209	0.522992	1.276058	3.0	74.300013	24.249392	5.0	0.124026	2.946589	1.0	41.91101	2.389898	4.0	45.89456	8.265369999999999	5.0	14.560498999999998	13.717504000000002	4.0	18.662191	12.931904	5.0	10.790801	19.390570999999998	5.0	75.06281800000001	22.574351	6.0	44.899645
243.0	2.0	45.744075	92.42217	17.724456	19.799343	0.131859	0.278937	0.158737	0.7858	18.942844	2.0	27.493225	16.027724	2.0	0.01047	3.2686830000000002	6.0	55.636630000000004	0.463581	3.0	26.901677000000003	22.921388	6.0	3.2218419999999997	13.612510999999998	2.0	80.359072	6.646456	2.0	87.742727	12.467880000000001	1.0	86.410096	7.703755999999999	1.0	53.995153
253.0	2.0	47.379185	68.188546	97.455085	13.383045999999998	0.143517	0.232977	0.94686	0.5281640000000001	14.225032999999998	1.0	1.7708580000000003	8.271361	3.0	0.015246000000000001	5.126457	4.0	6.793757	3.8001449999999997	3.0	84.865284	12.289916	2.0	88.46846	10.245846	2.0	57.63188	13.581073000000002	1.0	84.011785	17.30102	3.0	76.384325	13.434332000000001	6.0	91.883602
283.0	2.0	96.821733	75.045534	3.912902	26.233591999999998	0.45087	0.123964	0.311591	0.841508	21.134307	1.0	88.472598	4.3845339999999995	4.0	0.010053	4.291386	1.0	40.890786	5.280508	2.0	18.840204999999997	10.059258999999999	2.0	20.296157	5.0420620000000005	6.0	72.948706	6.633967999999999	3.0	43.948252000000004	1.650149	4.0	59.05084599999999	2.219027	6.0	79.674062
367.0	2.0	77.86210600000001	52.556235	82.657168	91.633135	0.155779	0.425104	0.41445699999999996	0.7440359999999999	17.752606	4.0	3.8694089999999997	25.071581	3.0	0.024189	0.793165	4.0	8.094105	2.109738	1.0	57.300225	16.524960999999998	2.0	38.253273	6.534644999999999	3.0	60.233909	4.236967	6.0	16.894888	9.431511	2.0	58.643416	6.271876	1.0	68.61837299999999
