uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
11.0	2.0	88.922107	51.543976	50.705135	97.765516	0.16808299999999998	0.12246300000000002	0.422388	0.171183	40.675683	4.0	74.468585	6.028563	5.0	0.035202	3.5297989999999997	1.0	89.971503	0.45906899999999995	4.0	38.124413	14.351223000000001	5.0	39.022604	42.737507	2.0	0.018168	4.763541	4.0	28.995981	5.024183	1.0	97.875061	9.464637	2.0	75.76022900000001
31.0	2.0	12.92947	69.22630500000001	29.936809000000004	73.679388	0.5738810000000001	0.626916	0.364643	0.124324	15.868893	1.0	65.650131	16.027607999999997	5.0	0.035518	0.134634	5.0	51.871356	4.822971	5.0	53.689158	8.006508	5.0	96.193996	40.439955	4.0	0.010583	4.2848239999999995	3.0	6.795375999999999	5.816422	4.0	24.297129	23.828893	3.0	59.198515
37.0	2.0	27.43546	21.000871	28.332991999999997	66.047108	0.709236	0.206105	0.151232	0.9074780000000001	64.134442	2.0	58.591984	23.14956	5.0	0.070296	1.5526739999999999	4.0	65.014976	1.4520540000000002	4.0	96.783876	10.875445	6.0	27.391417999999998	7.882611	5.0	0.017641999999999998	4.986057	1.0	76.49013199999999	2.661118	2.0	1.931541	18.284938	1.0	72.621534
52.0	2.0	53.858402000000005	79.194544	93.58593499999999	36.836642	0.267227	0.52373	0.572537	0.46116499999999994	24.399492000000002	2.0	14.744674	24.039047	5.0	0.021398	0.391445	4.0	81.392043	3.5733610000000002	1.0	47.967777000000005	23.292182999999998	1.0	37.504251000000004	31.33755	6.0	0.020881	2.9054729999999998	6.0	69.29350500000001	2.61825	6.0	67.995922	19.718583	4.0	55.596712
54.0	2.0	51.228029	74.375485	25.423070000000003	25.510521	0.317946	0.720055	0.982289	0.502055	73.293092	1.0	59.341242	17.202842	6.0	0.038931	5.099371	1.0	30.942797	0.319603	3.0	27.701727	24.84583	2.0	14.995443	35.701788	5.0	0.011068999999999999	0.471929	2.0	6.750025999999999	0.899025	1.0	57.774229000000005	17.297266	1.0	21.167529000000002
56.0	2.0	31.437866999999997	14.536745000000002	61.108872999999996	3.897294	0.222983	0.6815260000000001	0.44268500000000005	0.560999	12.361332	3.0	44.679748	21.642657	5.0	0.032987999999999996	4.917514	3.0	42.123775	5.994981	4.0	60.788187	3.2919769999999997	2.0	27.258721	8.592174	6.0	0.01916	1.318176	1.0	6.289571	1.876098	3.0	18.171595999999997	12.811914	4.0	89.862158
68.0	2.0	84.78724100000001	52.851022	42.362924	29.040776	0.843143	0.426393	0.477979	0.788377	4.122771	3.0	16.432806	7.019731	4.0	0.012645	6.074876000000001	3.0	97.45790500000001	0.254056	5.0	88.726527	10.578237	4.0	53.894874	7.096433	6.0	0.023888	4.270955000000001	3.0	99.005922	4.840933000000001	2.0	66.81344399999999	6.816808	2.0	24.138772
78.0	2.0	51.609561	36.131971	33.288771999999994	38.431360999999995	0.100717	0.381438	0.944818	0.5000680000000001	70.060514	6.0	33.832656	0.9425889999999999	2.0	0.012159	0.593199	3.0	37.847393	3.9076419999999996	4.0	53.753702000000004	23.360843	4.0	27.003181	6.178939	4.0	0.010475	0.403429	3.0	59.185547	2.504371	4.0	25.62281	4.484598	5.0	43.939643
81.0	2.0	21.711806	75.62389399999999	17.131162	23.059362	0.581282	0.644568	0.76969	0.355928	40.199881	2.0	3.4076699999999995	18.118134	6.0	0.013401	1.5022	1.0	41.193249	3.04756	4.0	57.378052000000004	9.716285000000001	3.0	66.817464	50.162881	2.0	0.040985	1.468932	2.0	81.31590899999999	4.1342620000000005	2.0	42.580890999999994	20.449542	5.0	65.391627
85.0	2.0	46.326159000000004	13.287168	47.338349	41.085257	0.11951300000000001	0.194872	0.7369220000000001	0.588125	31.727756	5.0	32.241093	23.452241	3.0	0.048279	4.138455	1.0	47.698352	1.462172	6.0	57.294325	19.005684	4.0	29.252903999999997	16.52555	4.0	0.010091	4.005538	5.0	95.3385	2.7243880000000003	2.0	13.058806	18.633443	1.0	50.134396
92.0	2.0	94.044907	14.318596	59.390747	80.28220400000001	0.839226	0.195168	0.129906	0.9775360000000001	16.594718	6.0	85.653459	2.932759	6.0	0.014444	2.9722180000000002	5.0	24.153309	1.195897	1.0	25.488246	18.921605	4.0	60.529904	76.606841	5.0	0.010961	3.8630480000000005	2.0	45.359751	2.173492	1.0	53.82928199999999	21.141431	5.0	38.587596999999995
94.0	2.0	33.981308	44.191378	24.863019	66.910226	0.863202	0.76881	0.9249450000000001	0.709953	3.6225440000000004	4.0	17.018860999999998	18.752804	5.0	0.017388	2.919532	5.0	31.533790999999997	4.085465	1.0	32.314655	23.316433	1.0	7.726048	76.148297	6.0	0.055129	2.208595	3.0	84.708412	3.492404	4.0	73.578546	3.2507479999999997	5.0	96.529361
99.0	2.0	82.600786	58.395013	41.127645	59.703375	0.299413	0.122579	0.756915	0.301723	3.085306	3.0	76.779749	9.842939999999999	3.0	0.018517	2.825324	3.0	83.69751099999999	5.233534	4.0	76.98939	23.020428	4.0	2.785209	49.003398	2.0	0.020597999999999998	1.690679	1.0	87.976184	4.861038	4.0	86.075395	25.435562	6.0	37.328995
109.0	2.0	90.809786	76.68290400000001	75.72023	47.736408000000004	0.791388	0.49965699999999996	0.959218	0.604023	10.560016000000001	3.0	67.04225799999999	4.214821	4.0	0.011106999999999999	2.542783	1.0	33.222132	1.161066	5.0	8.504688999999999	21.058757999999997	4.0	97.162806	48.672653000000004	6.0	0.040901	2.140791	4.0	18.080692000000003	2.953663	1.0	90.18510500000001	14.142629000000001	2.0	28.270396999999996
125.0	2.0	69.894172	53.158566	78.694614	47.874190000000006	0.318917	0.7186170000000001	0.980152	0.8045680000000001	37.229875	1.0	43.056611	5.97433	6.0	0.016687999999999998	1.414669	3.0	69.818386	1.343516	5.0	86.80380500000001	8.96149	6.0	3.878572	9.315882	3.0	0.010066	2.084692	1.0	9.673156	3.3362510000000003	4.0	19.909725	3.817705	1.0	86.649748
