uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
18.0	2.0	62.352437	78.200479	50.524953000000004	94.889752	0.9617389999999999	0.9138850000000001	0.172994	0.185059	17.356820000000003	3.0	74.92827700000001	22.783879000000002	1.0	0.019379	0.49813	5.0	44.610102000000005	2.2557650000000002	3.0	50.902698	18.004225	5.0	18.403391	35.331783	1.0	0.017506	0.242383	1.0	54.255711	5.416678	3.0	42.614779	17.462934	3.0	35.22606
40.0	2.0	99.67411899999999	35.472118	92.730362	99.420148	0.239396	0.8440209999999999	0.909192	0.275061	35.956607	1.0	87.780565	1.8116619999999999	2.0	0.49179399999999995	3.447851	5.0	38.192111	1.9940630000000001	6.0	17.846266	20.072193	2.0	5.481221	61.72221700000001	4.0	0.010069	4.023093	2.0	12.223403999999999	1.24512	3.0	7.757808	20.929728	4.0	14.610013
89.0	2.0	96.02693199999999	26.182717	15.3863	64.219597	0.35435500000000003	0.33923400000000004	0.144899	0.328676	33.650607	3.0	34.648317	1.391867	2.0	0.313389	5.530126	3.0	63.521209	4.823097	6.0	70.804695	22.9159	5.0	5.2797	54.590803	2.0	0.026701	5.370647	1.0	36.927126	1.507163	4.0	43.308473	23.607902	3.0	31.462698
183.0	2.0	9.640666	28.318725	52.005036	1.221004	0.9768899999999999	0.42244799999999993	0.342521	0.547053	55.54782900000001	1.0	99.92344200000001	18.817883	6.0	0.019122	3.128418	6.0	10.542091000000001	0.516567	6.0	24.724953	17.937734	6.0	3.914892	67.030214	2.0	0.036691	3.6327830000000003	4.0	3.6316949999999997	3.449818	2.0	46.747625	6.7046589999999995	4.0	59.956053000000004
242.0	2.0	57.241735	77.032746	61.071661999999996	51.671294	0.544045	0.941415	0.22948600000000002	0.332866	40.417562	6.0	11.888684	23.11102	5.0	0.01596	0.87361	3.0	9.425663	5.952814	2.0	77.86559	2.3843650000000003	1.0	81.459419	35.886554	1.0	0.12293299999999999	2.744842	1.0	67.410709	5.030851	1.0	27.027387	20.535401	5.0	65.769779
280.0	2.0	78.30076	60.951305000000005	92.943802	8.257741000000001	0.384193	0.9137639999999999	0.9300370000000001	0.48176899999999995	28.682116999999998	3.0	15.761412	10.662264	6.0	0.017633000000000003	3.466856	3.0	53.339797999999995	3.13388	2.0	87.92733	11.073705	5.0	3.8679370000000004	28.390953999999997	1.0	0.015697	1.348978	4.0	13.484859	5.013673000000001	1.0	71.618173	21.313054	3.0	31.887519
377.0	2.0	43.661487	16.651876	54.759724	47.519663	0.705097	0.11497	0.285611	0.221313	22.779732	4.0	22.775202	21.589896	5.0	0.033766000000000004	1.190094	1.0	29.646984000000003	0.12975799999999998	2.0	94.358187	5.79315	2.0	60.295225	47.867883	6.0	0.012706	0.08322	3.0	56.289328000000005	1.842171	1.0	16.691223	4.67347	1.0	64.265282
411.0	2.0	40.856871000000005	65.648934	65.45411899999999	61.131616	0.7128399999999999	0.855252	0.67962	0.690631	61.678858999999996	3.0	86.175937	24.479434	2.0	0.25446799999999997	1.471516	6.0	38.238222	4.138217	2.0	44.738654	20.731037	1.0	18.102425	50.296071999999995	3.0	0.077339	0.113535	6.0	98.27294499999999	2.669219	2.0	35.937160999999996	5.856937	6.0	17.913432
421.0	2.0	24.961934	16.785279	68.687285	90.090626	0.623939	0.22544099999999997	0.10089400000000001	0.779968	39.903918	6.0	3.017363	17.671525	5.0	0.46626000000000006	5.487179	2.0	91.664985	2.158129	1.0	98.698952	19.813968	1.0	97.440069	36.386406	3.0	0.030628	3.103392	4.0	49.307274	0.425976	1.0	13.438486	13.566568	2.0	8.512153
432.0	2.0	43.22763	16.916757999999998	92.124412	90.012675	0.27426999999999996	0.508156	0.132175	0.668458	19.811666	1.0	40.339451000000004	21.439073	3.0	0.029983	2.1402360000000002	3.0	10.167913	4.547096	5.0	83.037991	15.888563000000001	3.0	75.055041	36.302264	4.0	0.014984	3.033296	1.0	42.671781	3.910762	1.0	6.828007	22.26625	4.0	93.91864
438.0	2.0	31.972432	25.618961	72.57937	23.945738000000002	0.25766500000000003	0.470737	0.282508	0.769749	44.725832000000004	6.0	72.55184	7.434866	6.0	0.023413999999999997	6.239612999999999	6.0	29.538804	3.5903989999999997	3.0	41.24085	16.919029000000002	5.0	2.572362	12.64414	3.0	0.052048000000000004	1.090698	2.0	72.394001	3.24739	3.0	62.107626	23.045151	3.0	59.95366800000001
598.0	2.0	92.654832	41.890607	78.644605	77.790624	0.253759	0.995044	0.793095	0.5710770000000001	33.447202000000004	1.0	67.58858000000001	4.481989	6.0	0.018831	4.004569	1.0	34.066949	4.737087	5.0	43.075717	11.799723	3.0	13.906288	30.308244000000002	1.0	0.16844	0.384585	3.0	60.30255	2.3083549999999997	1.0	80.205425	22.137829999999997	6.0	39.652093
866.0	2.0	77.175459	56.253305000000005	55.12843	31.120158	0.305584	0.8157949999999999	0.672183	0.13582	39.575933	5.0	51.797882	11.912704	3.0	0.011056999999999999	0.283609	4.0	62.217577	3.5232620000000003	3.0	55.02174300000001	8.852117999999999	4.0	2.508049	36.241969	4.0	0.101984	0.407775	2.0	41.465695000000004	0.434438	1.0	90.147803	23.819843	6.0	42.809422
892.0	2.0	16.594063000000002	83.932241	8.727489	45.598116999999995	0.345012	0.74492	0.42436199999999996	0.789141	65.006633	5.0	66.22195	18.524071	1.0	0.034623	6.052814	4.0	21.688294	1.1530280000000002	4.0	50.508371999999994	6.762932000000001	5.0	43.325316	73.06176500000001	2.0	0.7415109999999999	1.1976639999999998	1.0	9.896562	2.19407	1.0	5.254523000000001	7.743129	1.0	85.819085
973.0	2.0	67.134499	95.283986	49.010794	49.811521	0.473967	0.882274	0.8183779999999999	0.8227540000000001	8.300203	2.0	53.373507999999994	10.062114999999999	5.0	0.014034999999999999	2.71653	5.0	72.802064	3.436601	1.0	97.48723100000001	0.6701159999999999	5.0	64.41170100000001	33.839552000000005	3.0	0.045876	0.741067	2.0	2.017244	4.254133	6.0	2.91561	20.30731	3.0	22.787631
1030.0	2.0	63.413940000000004	78.65714200000001	31.622489	92.13546	0.6804	0.771979	0.114481	0.383945	41.906158000000005	5.0	87.268726	15.069135999999999	4.0	0.046501	2.1544380000000003	3.0	68.33908199999999	2.160992	5.0	78.985075	0.8782479999999999	5.0	14.322392	4.724346	4.0	0.698807	3.3105480000000003	4.0	87.93706	3.988748	2.0	94.768777	0.34811	2.0	63.993638
1133.0	2.0	90.573504	11.43192	83.268339	2.0077540000000003	0.965992	0.292802	0.29084899999999997	0.101715	13.464566	5.0	98.893156	2.55368	3.0	0.033503	5.080442	1.0	85.009573	5.460207	6.0	94.001622	16.816054	3.0	30.058225	76.19805699999999	1.0	0.035093	5.146502	1.0	79.45903299999999	0.14057999999999998	2.0	84.61889000000001	25.214619	6.0	99.427063
1176.0	2.0	99.37409699999999	93.083964	80.14398	77.907558	0.586672	0.47313299999999997	0.33038	0.14824	27.721040000000002	4.0	80.332665	9.105005	1.0	0.033894	1.567954	5.0	68.088646	4.132352	3.0	9.804402	16.736703	5.0	90.79233599999999	75.79268499999999	6.0	0.142407	1.874	3.0	80.06581	1.866957	1.0	84.040501	0.750262	2.0	82.251075
1252.0	2.0	77.891189	89.976425	75.47823199999999	59.467473	0.149921	0.828784	0.28320300000000004	0.18348399999999998	3.131894	2.0	94.973861	25.117515	2.0	0.013534000000000001	3.720328	5.0	58.662291	1.9516759999999997	6.0	24.560391	21.770112	4.0	14.324309	50.995647	6.0	0.037456	0.506896	1.0	97.762305	0.694793	3.0	17.728355	3.746804	2.0	9.015114
1290.0	2.0	47.485941	46.734374	66.454099	74.296064	0.22808699999999998	0.48886199999999996	0.693968	0.437774	63.238152	4.0	73.35440899999999	4.130691000000001	4.0	0.419279	1.686075	2.0	8.002032	4.693857	1.0	18.474126000000002	25.083212	1.0	1.932365	34.066145	6.0	0.019983	5.682422	6.0	1.089599	1.930455	1.0	78.702078	9.908094	4.0	15.673406
1360.0	2.0	42.779047999999996	73.120168	84.72846700000001	49.857781	0.36977	0.518817	0.10665	0.9029959999999999	35.475269	1.0	41.995982	17.843542000000003	3.0	0.020484	1.258679	5.0	27.816346999999997	2.273901	2.0	8.189575	10.072674000000001	5.0	32.008617	31.421145000000003	6.0	0.058313	4.254035	3.0	1.097982	2.5586759999999997	5.0	64.797726	3.045563	4.0	2.76257
1449.0	2.0	18.752866	72.069524	72.382874	8.922988	0.896013	0.7523989999999999	0.6517689999999999	0.46186000000000005	58.771117000000004	1.0	97.289725	6.3629169999999995	6.0	0.037325	1.045138	4.0	24.637995999999998	6.254719000000001	1.0	20.648557999999998	0.506093	1.0	52.197784000000006	67.49991800000001	1.0	0.018031000000000002	4.146886	1.0	80.13566999999999	1.329855	1.0	25.706362	25.051423	6.0	90.32846500000001
1678.0	2.0	36.525262	28.608735	82.015209	4.84621	0.724735	0.49113999999999997	0.553582	0.336958	71.05538299999999	5.0	16.072197	11.832391000000001	4.0	0.049451999999999996	6.224749	4.0	27.469169	3.066875	2.0	72.741242	1.7604549999999999	1.0	26.547472999999997	73.926043	5.0	0.015143	2.989871	1.0	25.858895999999998	1.546296	2.0	31.020929	18.443925	5.0	5.768535
1687.0	2.0	68.386127	36.404378	94.445927	92.163278	0.246205	0.91538	0.37506300000000004	0.174993	60.355785	4.0	56.7621	7.493146	3.0	0.068067	1.324238	5.0	74.94955999999999	0.22387800000000002	4.0	53.815959	10.749514999999999	4.0	6.371581	41.354531	5.0	0.013315	4.599362999999999	1.0	93.327466	2.1205689999999997	3.0	76.648605	7.7385779999999995	5.0	46.363721999999996
1706.0	2.0	77.568565	49.996986	25.349223000000002	94.734197	0.653095	0.526574	0.11496500000000001	0.429724	3.4957239999999996	1.0	70.720559	12.463746	2.0	0.13911199999999999	3.5645919999999998	5.0	9.532803	3.827086	6.0	18.769513	3.144173	2.0	73.6383	23.532355	4.0	0.14541800000000002	0.46935600000000005	3.0	89.302684	2.829196	3.0	24.238182000000002	7.860728	1.0	24.932754
1738.0	2.0	22.053634	94.829963	20.005116	21.076885	0.550391	0.725198	0.9403940000000001	0.8994209999999999	71.448272	1.0	68.097833	11.610878	2.0	0.023003	1.633604	6.0	93.107783	5.732571	1.0	65.54660799999999	23.756726999999998	4.0	2.218652	77.305054	2.0	0.038222000000000006	1.344339	2.0	7.980003999999999	5.527629	1.0	1.24395	19.752431	2.0	86.68656899999999
1810.0	2.0	88.085677	57.131676	63.107611	66.00115500000001	0.7272569999999999	0.8593540000000001	0.28081300000000003	0.666872	15.945557	6.0	95.988934	20.390096	1.0	0.021293	1.8141939999999999	5.0	60.289777	4.666976	2.0	40.685759000000004	8.614614999999999	3.0	2.667339	71.982001	5.0	0.010407	3.370232	2.0	9.544375	5.110212000000001	3.0	16.64049	16.323482000000002	2.0	77.320762
1836.0	2.0	18.792676	41.906688	82.351083	39.080459000000005	0.5940340000000001	0.246954	0.292932	0.9583649999999999	62.91650799999999	6.0	23.950592999999998	8.341544	4.0	0.015416999999999998	2.694778	4.0	24.95995	3.3596699999999995	5.0	52.073436	18.230169	3.0	3.907553	59.77725	6.0	0.027826999999999998	0.455862	3.0	97.837373	2.99165	3.0	39.559106	22.977244	1.0	99.750999
1846.0	2.0	74.748936	34.898351	52.908967000000004	87.079716	0.325726	0.6363449999999999	0.109803	0.9550200000000001	20.255311	6.0	29.061715999999997	22.573508	2.0	0.244023	4.666156	6.0	1.4701030000000002	4.585669	4.0	15.453401000000001	7.710795	5.0	18.683305999999998	71.078026	3.0	0.0101	5.5988370000000005	1.0	40.436928	4.148103	2.0	29.452394	5.313504	4.0	78.48219
1902.0	2.0	50.2419	40.718298	94.109539	46.509265	0.453408	0.792748	0.8000430000000001	0.55909	64.41757199999999	3.0	9.691227	21.729132999999997	1.0	0.01295	3.334186	3.0	3.600215	2.628361	2.0	85.18050799999999	11.031917	1.0	48.909003999999996	40.159496999999995	1.0	0.010231	4.197786	4.0	19.079464	0.328431	1.0	69.884964	17.823844	3.0	11.439452000000001
1967.0	2.0	85.094818	43.307421999999995	28.451832	85.995011	0.796754	0.382488	0.289354	0.200007	8.510267	1.0	84.62049300000001	3.4302449999999998	5.0	0.044624000000000004	1.217196	6.0	70.284901	5.569547	1.0	49.974426	10.307568	1.0	63.512786	63.859885	2.0	0.026608	5.655451	6.0	14.181415	2.146979	3.0	3.3448559999999996	17.853429000000002	5.0	10.870095
2018.0	2.0	96.763669	40.987879	92.5682	11.74071	0.307264	0.469121	0.11509100000000001	0.29584499999999997	3.798798	4.0	78.904728	14.032614	3.0	0.012128	4.432341	4.0	82.148292	5.962524	5.0	55.59854	18.780455	1.0	4.84181	56.969212	4.0	0.011029	5.378648	1.0	52.272257	0.787341	2.0	3.998614	9.985439	2.0	48.171585
