uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
2.0	3.0	59.65665799999999	67.888684	8.641433000000001	91.691007	0.99471	0.753526	0.437988	0.103316	27.034090999999997	4.0	95.963984	21.763624	1.0	0.056596	6.203688	4.0	64.474801	5.6219	4.0	9.887541	23.757233	1.0	25.767224	47.08359	4.0	0.010251999999999999	1.2913620000000001	4.0	48.274371	4.595148	4.0	67.89393199999999	17.964456	1.0	48.715385999999995
5.0	3.0	89.15065899999999	63.61299399999999	59.784093000000006	86.719557	0.989107	0.51902	0.8861969999999999	0.6461319999999999	12.508811999999999	5.0	45.761715	23.233589000000002	6.0	0.035036000000000005	4.477851	1.0	36.986397	5.351762	4.0	71.554035	15.148925	6.0	32.508869	45.712545	6.0	0.052375	1.981122	6.0	2.6233049999999998	2.4487919999999996	4.0	99.495359	20.18834	1.0	19.422560999999998
8.0	3.0	83.907288	97.176101	23.616609	37.423093	0.112274	0.350173	0.51088	0.82245	67.041187	5.0	69.39229399999999	8.210891	1.0	0.042095999999999995	6.081264	5.0	22.764810999999998	1.2104190000000001	6.0	65.363405	2.6043939999999997	6.0	22.716075	3.532832	4.0	0.058646000000000004	4.399321	4.0	73.91940799999999	4.424582	1.0	49.659937	13.402447	5.0	5.719276
9.0	3.0	48.535071	63.136357	53.514151	89.653141	0.512996	0.788821	0.591797	0.548769	74.909215	3.0	83.667716	9.774703	1.0	0.017454	1.9948700000000001	5.0	72.838415	3.6992599999999998	1.0	76.291719	19.679601	3.0	48.462275	43.172066	6.0	0.015578	3.141007	3.0	65.839462	0.20545100000000002	2.0	90.585194	20.226166	6.0	60.360816
13.0	3.0	8.4852	71.069498	79.771061	72.604777	0.655385	0.9287299999999999	0.23439699999999997	0.5876439999999999	34.110977	3.0	91.943668	10.819868	4.0	0.056079	4.741257	2.0	15.574485999999998	3.6405239999999996	4.0	82.820091	13.774923999999999	6.0	75.504502	34.993114	4.0	0.012454	5.294443	1.0	58.973020999999996	1.445242	3.0	88.33583399999999	9.885894	2.0	44.080788
17.0	3.0	12.704516	40.651548999999996	36.608017	99.97675	0.40810599999999997	0.603881	0.145267	0.462501	48.884914	5.0	9.961613	19.339723	5.0	0.010939	3.2801699999999996	5.0	47.620255	4.669428	2.0	10.406246000000001	15.966134	5.0	94.305413	56.197901	4.0	0.019173	3.2230630000000002	5.0	37.859161	2.4585220000000003	2.0	87.635584	2.191909	5.0	66.151271
23.0	3.0	75.537283	94.576347	24.062852	90.626636	0.408287	0.49605	0.8750549999999999	0.330807	57.216679000000006	6.0	25.670143	21.6874	2.0	0.22884899999999997	2.3187599999999997	5.0	93.137986	3.2901569999999998	5.0	21.056552	9.825183	6.0	61.723451000000004	38.472172	1.0	0.016357	5.346536	5.0	32.005587	3.0786540000000002	6.0	27.965483000000003	14.974107	5.0	34.293985
24.0	3.0	10.22092	54.760099	45.049966	92.879954	0.9748760000000001	0.204131	0.662176	0.274573	46.100031	5.0	8.538094000000001	12.702432	1.0	0.025809	0.397217	4.0	60.99751	2.999216	1.0	98.08394399999999	24.377338	3.0	87.95369000000001	30.619961	3.0	0.01176	2.735271	6.0	26.627208000000003	3.8502389999999997	5.0	73.72766	18.786354	5.0	58.164108
25.0	3.0	64.479322	19.830284	78.849612	22.605787	0.557758	0.114685	0.375664	0.496637	28.433441	1.0	98.962211	3.464491	3.0	0.017800999999999997	5.286479	6.0	48.005793	3.565336	2.0	31.15005	21.461067	2.0	64.155149	25.412766	5.0	0.017064	4.248193	2.0	92.659812	4.066435	6.0	81.297119	5.9744019999999995	3.0	77.067024
26.0	3.0	2.194092	27.627775	17.080679999999997	44.621476	0.139547	0.254594	0.481886	0.124401	34.712408	6.0	32.031426	3.4217410000000004	1.0	0.040664	5.467243	1.0	22.686562	5.675843	4.0	23.364217	5.7193879999999995	3.0	97.156678	61.014458	1.0	0.020269	0.67318	6.0	83.384716	3.2192439999999998	3.0	41.722435	12.598166	3.0	76.359965
28.0	3.0	60.903941	31.867264000000002	35.094032	32.644923999999996	0.16454100000000002	0.35179699999999997	0.506409	0.266758	22.234444	4.0	21.327211	4.076025	3.0	0.123142	6.215226	2.0	50.699397	5.916526	6.0	26.640022	8.096308	3.0	59.729783	29.836789000000003	4.0	0.016218	1.8527900000000002	3.0	36.527643	1.374018	6.0	90.612482	13.257975	2.0	87.306929
33.0	3.0	29.479335	81.461939	8.685651	53.579918000000006	0.29906	0.752931	0.46192	0.606901	74.997999	2.0	69.57907800000001	13.322692000000002	1.0	0.011403	2.046241	2.0	63.54010400000001	3.3920839999999997	1.0	14.485245	19.362691	5.0	39.970958	11.211735000000001	2.0	0.078349	4.07756	4.0	84.094775	3.6443190000000003	1.0	9.833122999999999	16.192578	2.0	28.093939000000002
34.0	3.0	41.677969	59.759828000000006	8.745982000000001	97.513809	0.594738	0.6211979999999999	0.507023	0.760655	17.153304000000002	4.0	35.242612	3.3915620000000004	5.0	0.03489	2.597859	3.0	6.30687	6.21472	5.0	12.416580999999999	11.327527	1.0	63.987054	7.28712	1.0	0.030942	0.9671219999999999	2.0	63.871424	1.9475790000000002	6.0	51.151041	18.221967000000003	6.0	77.875289
35.0	3.0	10.916922999999999	64.352363	70.508238	53.847221999999995	0.38568800000000003	0.760195	0.314963	0.292779	20.551913	5.0	75.047191	7.877178999999999	6.0	0.010757	0.907185	3.0	68.163383	5.995788	1.0	46.490976	22.340139	2.0	25.127081	50.750988	4.0	0.015031999999999998	4.605168	6.0	75.654726	2.540963	3.0	64.558159	8.761854	4.0	39.753623
39.0	3.0	33.450464000000004	70.79724300000001	9.608523	92.113443	0.7076819999999999	0.553956	0.55078	0.45769	21.793074	2.0	56.799292	7.797458	2.0	0.025296000000000003	6.203062	3.0	35.930706	5.757766	4.0	73.484564	10.320076	6.0	85.681764	18.896793	4.0	0.11792799999999999	2.1541639999999997	6.0	30.269409000000003	5.347067	6.0	85.801041	0.41998500000000005	2.0	74.076307
