uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
49.0	2.0	6.326798999999999	22.925742	77.911637	23.786157	0.44781000000000004	0.713774	0.29238600000000003	0.511737	70.01634399999999	5.0	32.500211	23.943755	1.0	0.020546000000000002	5.193765	1.0	59.522110999999995	5.392458	3.0	20.543589	16.201389000000002	2.0	42.995865	64.918177	5.0	0.074822	3.5976779999999997	4.0	51.085091999999996	4.630294	2.0	56.605478000000005	23.791960999999997	1.0	87.528352
63.0	2.0	49.001255	19.049301	2.054884	86.21894499999999	0.745796	0.636524	0.993958	0.268698	46.906286	5.0	61.339831000000004	4.931644	1.0	0.020173	4.749793	3.0	22.153170000000003	4.002552	1.0	25.009617000000002	1.012923	3.0	10.847342999999999	44.548561	6.0	0.031744999999999995	0.21137899999999998	5.0	87.32852	1.08102	2.0	62.80400899999999	15.6583	6.0	36.356435999999995
65.0	2.0	37.688671	43.480149	49.918351	61.256049	0.83367	0.976756	0.632157	0.115328	66.685402	4.0	25.147798	21.01321	3.0	0.02456	5.675207	4.0	92.60565799999999	3.1254299999999997	4.0	8.225241	22.421248000000002	2.0	20.647079	53.836753	1.0	0.013097999999999999	1.750777	3.0	31.272654	2.491895	2.0	93.308171	4.816676	4.0	5.998496
88.0	2.0	34.57601	20.861718	62.572035	87.488961	0.615609	0.675259	0.261314	0.958973	74.584932	6.0	94.824977	3.35837	4.0	0.013311000000000002	2.5976790000000003	5.0	16.59057	0.909954	3.0	52.118442	1.433565	4.0	23.060409	77.479275	2.0	0.091009	2.933158	3.0	79.25008100000001	2.046879	4.0	51.962277	8.927892	6.0	15.783713
113.0	2.0	76.445848	18.838154	70.765084	69.825413	0.511358	0.934492	0.113196	0.947492	77.163294	6.0	23.274081	13.594071	5.0	0.10937100000000001	0.5999439999999999	5.0	38.681006	3.651385	3.0	72.208873	24.835441	5.0	73.017811	23.158304	2.0	0.016044	1.068906	4.0	30.989877000000003	2.642317	2.0	33.262438	2.561345	6.0	59.594317000000004
131.0	2.0	74.32951899999999	3.712913	85.483818	84.347637	0.866641	0.452409	0.998025	0.170372	41.359578000000006	1.0	58.90347	0.423649	1.0	0.010081999999999999	5.7351980000000005	3.0	79.280733	2.160943	3.0	54.584926	9.371045	2.0	15.806629000000001	70.568158	6.0	0.014287000000000001	0.9140290000000001	6.0	53.439464	1.363642	6.0	95.34930200000001	15.962098000000001	1.0	6.0430660000000005
153.0	2.0	46.765895	4.371293	46.680955	19.86757	0.751688	0.9325319999999999	0.714597	0.104581	10.94379	4.0	89.535123	10.422724	3.0	0.096782	3.343982	5.0	46.628004	4.357245	6.0	83.773848	12.940066999999999	3.0	85.60854599999999	19.876957	3.0	0.020423	1.1500920000000001	5.0	62.93948	4.235501999999999	4.0	97.632494	18.231334	6.0	8.199908
170.0	2.0	96.706827	5.280458	57.898771999999994	57.136913	0.14237	0.680124	0.9784649999999999	0.118644	60.735003000000006	2.0	20.551551	15.914973000000002	5.0	0.020538999999999998	2.763419	3.0	8.223463	5.983843	2.0	2.939798	24.89317	4.0	84.938182	21.648509	5.0	0.023908000000000002	2.161724	4.0	77.45203599999999	1.061008	5.0	54.781515	21.139457999999998	2.0	29.047141999999997
188.0	2.0	1.213431	77.520462	95.458935	31.649388000000002	0.30181199999999997	0.916884	0.610895	0.14594400000000002	62.51919300000001	6.0	15.311941000000001	11.791183	3.0	0.082825	3.013845	4.0	91.065278	1.561343	3.0	12.991407	7.600203	6.0	39.708575	64.29464300000001	3.0	0.010638	3.4667830000000004	1.0	36.918191	5.6555349999999995	6.0	50.055628999999996	21.157414000000003	1.0	8.800164
233.0	2.0	28.358434000000003	12.553395	96.094123	33.138197	0.86356	0.9562930000000001	0.511338	0.26446	59.68525	6.0	24.722289	21.004139000000002	1.0	0.211716	1.9171349999999998	5.0	97.945773	0.905596	1.0	64.26923599999999	17.767184	2.0	64.318061	61.688729	2.0	0.026467	5.230427	5.0	53.259055000000004	5.077162	3.0	8.256933	23.529132999999998	5.0	14.640667
