uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
15.0	3.0	95.879861	31.584449	43.661898	81.941698	0.531385	0.623383	0.518057	0.42253100000000005	31.263759999999998	5.0	99.277956	17.950282	3.0	0.03706	1.252652	5.0	3.1913970000000003	1.246802	2.0	16.485861	22.629842	6.0	84.756315	25.776472000000002	2.0	0.013853	1.9000169999999998	2.0	48.880004	4.352339	3.0	69.618487	7.843499	3.0	10.137332
61.0	3.0	59.270345999999996	34.277612	38.459134000000006	15.232373	0.643786	0.294432	0.345935	0.166252	11.013150999999999	5.0	32.643987	14.183186	2.0	0.010468	2.167352	6.0	52.791844999999995	0.83639	6.0	9.453917	22.738959	6.0	14.353928	40.220034000000005	1.0	0.023508	0.391129	5.0	37.979278	1.1060889999999999	1.0	39.707923	18.110647	5.0	21.88599
181.0	3.0	64.096813	22.368906	46.758394	16.482431	0.180767	0.341132	0.553217	0.164181	3.542017	5.0	73.476614	24.147172	5.0	0.016552	2.667912	5.0	94.87007	5.90431	1.0	45.763289	16.936448000000002	3.0	23.875308	43.120745	5.0	0.010851999999999999	4.15488	5.0	17.91668	3.046128	1.0	29.684140000000003	6.030579	2.0	25.908626
195.0	3.0	94.740739	34.405716	91.042274	5.590393	0.949887	0.7735850000000001	0.685723	0.475224	32.210257	6.0	19.804803	4.097848	6.0	0.015728	4.422391	1.0	48.969879	5.442130000000001	4.0	99.26908900000001	0.3109	1.0	56.903304000000006	53.83837	6.0	0.010179	1.317533	4.0	45.593542	5.243729	1.0	38.725463	7.556919000000001	6.0	25.315139000000002
209.0	3.0	69.611285	13.506884	57.812335	98.921625	0.304651	0.380299	0.33665900000000004	0.487883	8.511921000000001	5.0	49.779895	19.479398	6.0	0.013152	0.668549	2.0	77.042209	1.9011	6.0	65.17634	19.260811	1.0	59.592313	17.856662	2.0	0.247241	4.681412	2.0	49.813947	0.36269	1.0	87.761158	4.770167	4.0	98.030485
210.0	3.0	84.117775	24.796669	58.0237	80.743029	0.566695	0.607971	0.7434649999999999	0.228778	7.519744	2.0	6.6440529999999995	12.19693	5.0	0.128884	4.143255	1.0	64.18470500000001	4.053509	5.0	72.115821	24.458536	2.0	36.141729	43.96103	3.0	0.027304000000000002	4.57895	4.0	10.771034	3.8566260000000003	4.0	65.584009	15.633481	4.0	54.084889000000004
226.0	3.0	72.48197900000001	69.54056899999999	71.42936	57.2196	0.7300939999999999	0.20232	0.479975	0.256691	2.00638	3.0	36.516782	15.130207	1.0	0.014653	4.992531	6.0	83.452821	4.110982	1.0	75.771507	21.423607	1.0	60.146052000000005	59.949877	5.0	0.025349	1.082911	4.0	19.867093	5.7165099999999995	2.0	15.294460999999998	1.03952	6.0	34.372095
239.0	3.0	76.090982	65.162412	70.94275999999999	18.118092	0.37552199999999997	0.178005	0.225754	0.8567899999999999	42.38942	6.0	97.994975	23.62506	3.0	0.034318	1.136947	2.0	43.728755	5.045445	2.0	78.801896	18.137097	5.0	12.639316	16.814689	6.0	0.14977200000000002	5.120821	2.0	76.76564599999999	0.472117	6.0	53.802834999999995	1.002253	2.0	70.64240500000001
250.0	3.0	80.866635	74.840781	35.034757	56.43914	0.24230900000000002	0.760238	0.663719	0.47414799999999996	23.483888	2.0	60.230059999999995	23.656417	2.0	0.017263999999999998	0.9010309999999999	4.0	52.453210999999996	1.3554549999999999	4.0	30.979177000000004	6.433393	5.0	39.41963	73.81043000000001	6.0	0.022201	3.488717	4.0	13.595417999999999	3.6113440000000003	6.0	62.416149	16.597564000000002	6.0	90.023628
253.0	3.0	51.823158	60.112903	29.434653000000004	27.932992	0.9421790000000001	0.325239	0.22190500000000002	0.325332	57.025551	1.0	31.993859000000004	9.438081	5.0	0.032989	0.174316	4.0	86.508888	3.751181	1.0	97.675285	5.704333999999999	2.0	63.104912	68.022233	5.0	0.014006000000000001	1.788186	6.0	37.52675	2.886592	5.0	67.062485	22.015076	2.0	73.454786
