uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
20.0	3.0	94.89323900000001	48.760135	86.990126	77.035291	0.9740059999999999	0.379299	0.284569	0.9549639999999999	20.049078	5.0	4.974082	6.086542	1.0	0.012536	11.067681	6.0	97.14233	24.192328	2.0	31.712031	5.01944	5.0	2.82888	4.880946	4.0	0.012032	1.4464540000000001	6.0	35.549501	4.628645	4.0	67.561018	1.9232810000000002	2.0	13.575125
32.0	3.0	38.721051	73.063975	35.755809	31.606651	0.75342	0.403113	0.40881	0.766364	23.929348	3.0	5.356605	21.958157999999997	6.0	0.018756000000000002	5.9897279999999995	4.0	18.186332999999998	4.1021	5.0	27.990238	18.591936999999998	1.0	48.332288	17.362686	4.0	0.020761	0.163356	2.0	30.743565000000004	3.409213	6.0	21.758857	23.866812	6.0	85.649477
43.0	3.0	94.803522	47.949782	39.789103999999995	29.164711999999998	0.710667	0.364687	0.14366199999999998	0.62653	7.133561	6.0	27.495247999999997	12.618532	6.0	0.028417	10.755941	3.0	70.582095	0.9735030000000001	1.0	96.240874	20.197101999999997	5.0	39.289418	21.130861	3.0	0.011714	2.689865	2.0	81.021437	5.656522	4.0	77.000012	22.14201	1.0	77.10884200000001
63.0	3.0	90.760092	62.399409999999996	99.38613000000001	54.606804000000004	0.578847	0.8857790000000001	0.164549	0.349364	0.9127709999999999	3.0	44.414372	10.591737	4.0	0.063988	8.595055	4.0	97.749524	7.290133999999999	2.0	60.32099399999999	22.509493	1.0	5.807138	14.991988000000001	5.0	0.078503	3.414968	3.0	10.913816	5.88909	3.0	44.227868	8.645717	3.0	53.019740000000006
93.0	3.0	47.27514	63.217180000000006	87.184125	56.614516	0.978916	0.49116800000000005	0.525645	0.5060680000000001	21.470277	3.0	3.3136160000000006	25.144607999999998	5.0	0.10047	6.981683	1.0	79.977203	20.561576000000002	2.0	67.47336	12.307114	2.0	12.136391	4.493599	4.0	0.024694	0.9700340000000001	6.0	80.119001	2.835476	3.0	76.652404	21.477694	2.0	96.53559200000001
100.0	3.0	95.92204699999999	58.186423	47.403296999999995	22.858012	0.542934	0.10080499999999999	0.8494280000000001	0.523163	23.505233	2.0	61.636644	7.709811999999999	5.0	0.016459	16.264306	1.0	62.41628299999999	1.9558259999999998	5.0	82.162226	23.96007	5.0	93.772098	6.2431209999999995	1.0	0.032504000000000005	0.8283200000000001	5.0	17.270549	2.056375	6.0	57.982877	17.604657999999997	2.0	1.9067209999999999
148.0	3.0	72.06120200000001	71.426736	93.999813	41.988834999999995	0.8865120000000001	0.482955	0.190737	0.862239	0.9088809999999999	4.0	78.007919	17.761729000000003	6.0	0.193634	10.474364	6.0	93.104366	18.446559	2.0	33.539105	18.350061	5.0	6.512909	5.213671	4.0	0.014244999999999999	0.40660599999999997	1.0	29.631527000000002	0.8989309999999999	6.0	59.549688	13.701623000000001	1.0	63.526497
186.0	3.0	61.910059999999994	97.358399	76.04079200000001	47.785077	0.29999699999999996	0.5939180000000001	0.993035	0.9297790000000001	12.389985000000001	3.0	47.884626000000004	12.813372	4.0	0.05124600000000001	9.141011	2.0	59.24749	7.9685179999999995	4.0	3.152215	7.915386	1.0	76.62871700000001	10.870191	4.0	0.34778000000000003	2.941714	5.0	72.126352	1.824341	4.0	53.777044	23.29072	4.0	45.495821
188.0	3.0	37.628964	5.5818769999999995	68.50824899999999	43.59154	0.548407	0.115008	0.790762	0.674981	5.852608999999999	5.0	35.722364	13.902853	1.0	0.011678000000000001	3.035323	2.0	89.20452900000001	15.312484	1.0	69.336488	1.872059	1.0	81.078101	13.856556	4.0	0.038881	0.713993	3.0	52.490269	0.8951319999999999	6.0	84.178179	1.8111099999999998	2.0	78.53384
189.0	3.0	94.239868	28.879559000000004	83.84407900000001	27.879684	0.46216899999999994	0.703859	0.352182	0.393	4.742786	1.0	92.857851	3.0796240000000004	2.0	0.042804	1.6780439999999999	6.0	36.596164	9.024678999999999	2.0	74.56705699999999	6.24386	6.0	48.944261	16.555718	6.0	0.032416	3.2795160000000005	1.0	50.152882	0.802481	4.0	97.894543	22.70005	6.0	32.890078
