27	1	5.834718	6.683539	-11.130754	-7.294391
32	1	-8.828560	-4.651202	-7.806428	-8.217192
38	1	8.286494	8.414679	-7.655414	-3.362092
47	1	-13.138883	-5.611104	7.272205	6.645515
51	1	-13.241622	-3.803432	8.106221	9.769563
53	1	-4.963867	-5.169360	6.749877	9.310911
60	1	-11.011057	-3.887570	7.321278	6.812802
71	1	-4.358219	-8.433630	-6.647065	-4.365890
83	1	-8.171648	-10.403614	7.046120	6.731357
96	1	5.724730	7.520325	-5.217859	-0.129821
105	1	5.611024	9.183563	-7.413280	-4.067740
110	1	-9.289222	-1.088664	-3.659270	-6.582510
122	1	-11.171188	-6.306641	5.790066	6.255265
126	1	-6.937997	-4.240894	-4.532638	-7.906974
129	1	5.476143	6.642858	-0.616235	-4.106555
130	1	7.100076	9.115276	-12.464718	-3.570422
133	1	-12.290614	-5.480853	5.840446	6.977984
139	1	-7.619916	-5.731456	7.270176	5.323861
142	1	7.114897	4.043947	-3.385274	-7.755480
144	1	8.828481	6.796553	-12.707451	-7.482148
151	1	-5.045212	-5.159062	-10.227199	-5.295202
161	1	8.923813	7.679124	-7.711184	-4.455413
186	1	-6.637292	-10.253478	6.201768	7.971865
196	1	5.697871	8.865824	-8.047664	-5.711657
209	1	-10.044332	-6.074996	-4.052843	-3.973980
215	1	-6.778546	3.335473	-10.915120	-6.642963
226	1	-3.476185	-6.664811	-8.873176	-2.846600
228	1	7.592510	7.951812	-13.329364	-7.780023
248	1	-5.181927	-7.306942	-0.284863	-7.484010
260	1	-9.556322	-5.859491	6.242828	8.763225
263	1	-9.389467	-6.432581	8.325240	9.261589
272	1	-10.375224	-8.001989	7.000696	5.530386
280	1	6.934345	5.362703	-10.373582	-8.921707
296	1	-5.156971	-3.430616	-8.683535	-3.752380
326	1	-4.085601	-7.243401	-5.847824	-7.603073
373	1	-8.947020	-7.625568	7.330424	7.565072
390	1	-11.767741	-8.144972	7.819305	7.315094
401	1	5.634857	8.547825	-9.255765	-6.089466
408	1	-10.895723	-3.631864	6.356667	6.610649
416	1	5.831633	8.993150	-7.335480	-3.448207
427	1	6.386571	9.473917	-15.788440	-6.800594
430	1	-4.528717	-7.097613	5.116196	0.877056
432	1	6.406396	7.574670	-11.613355	-8.942545
462	1	-4.797166	-3.646042	-1.545316	-6.467177
467	1	-0.299986	-11.916419	-4.669342	-8.087053
489	1	-7.894542	-8.935567	-7.512913	-4.551227
491	1	7.673485	7.487668	-11.243915	-8.241663
495	1	7.604510	8.666167	-10.188673	-2.073384
499	1	1.228482	-7.095667	-6.031659	-6.192088
505	1	7.692758	7.260542	-15.586204	-6.638029
511	1	-10.896180	0.279062	7.175142	9.224371
532	1	-6.371244	-8.212285	-9.970766	-6.752843
542	1	-6.864812	-8.636625	6.665098	8.578336
546	1	5.834788	9.723050	-12.822222	-8.264756
568	1	-6.467722	-2.677526	-4.346297	-7.967472
588	1	2.819955	-2.011149	-7.164034	-5.663699
601	1	-15.383495	-6.233489	5.113567	8.975190
626	1	9.025226	8.012716	-12.935622	-3.650009
637	1	-12.543096	-1.166312	6.714492	7.485160
649	1	1.594435	-3.755039	6.724366	7.175242
657	1	6.642683	8.298529	-8.301746	-3.965017
665	1	-6.615777	-6.145832	-8.134130	2.285981
669	1	6.523996	7.510854	-10.066283	-4.566868
698	1	-10.918451	-4.646060	-4.260300	-8.480921
702	1	-7.837862	-8.800222	9.140133	8.250039
713	1	6.752978	7.540417	-3.442724	-7.336314
718	1	-9.124305	-3.844842	9.172983	8.470334
730	1	-11.760394	-7.343746	8.389980	9.155830
733	1	-10.827750	-5.520605	9.746929	6.012605
735	1	5.720129	7.314329	-6.058142	-3.003617
753	1	-4.835032	-5.573057	-8.678182	-3.124901
757	1	-11.185185	-4.974380	6.646356	9.196066
760	1	6.905265	5.224812	-6.821368	-6.444230
765	1	-9.980735	-6.162127	7.501428	7.779872
775	1	8.866502	8.025124	-8.164672	-7.913360
790	1	-8.246379	-7.852177	5.657094	9.115137
804	1	8.739956	6.167632	-12.376996	-5.829074
827	1	-6.040014	0.546403	6.745792	7.413322
835	1	-10.022107	-10.271737	6.920997	6.230318
841	1	5.862405	7.471641	-11.723968	-2.515203
842	1	-12.096525	-5.485830	6.221971	6.220352
860	1	3.168636	8.665391	-12.707334	-3.668812
862	1	-9.354878	-9.614016	-7.321983	-9.885530
871	1	7.849480	9.016051	-8.940424	-4.106669
887	1	8.377882	8.451595	-11.717302	-5.001619
897	1	-9.934767	-7.083318	7.429544	5.313154
904	1	8.093678	7.741672	-8.391930	-6.384866
919	1	-12.473000	-6.986362	7.073376	8.893353
921	1	-12.444563	-5.747225	6.704792	9.436020
928	1	8.265711	6.669547	-6.358678	-3.466348
945	1	-4.824854	-7.203174	7.354929	6.432818
953	1	6.295764	-1.799093	4.778822	-1.713748
957	1	-6.702097	-7.277070	6.472495	6.952624
970	1	-6.975709	-6.113646	-4.740632	-6.656794
1003	1	-4.591831	-3.550003	1.321947	-3.722692
1009	1	5.985860	3.246455	-11.057756	-4.060384
1024	1	-6.309104	-8.872573	6.076116	6.853583
1055	1	-10.801840	-1.299898	7.180500	6.860644
1082	1	-6.746813	-6.409124	-10.457314	-4.459810
1111	1	-13.983702	-9.026085	7.012876	8.232441
1125	1	4.665212	8.084803	-10.177946	1.354125
1135	1	9.569018	6.674408	-6.352878	-7.414831
1142	1	6.668803	4.421645	-3.810011	-6.151483
1150	1	-11.496543	-3.301355	8.949312	5.807642
1154	1	6.330764	7.972436	-4.366153	1.747297
1162	1	6.364955	7.178488	-14.545062	-1.924964
1165	1	8.150200	5.792145	-8.621693	-5.939309
1171	1	9.177021	9.203927	-9.836513	-2.014966
1184	1	-8.077931	-5.712908	-4.751112	-7.373681
1189	1	6.284566	7.829980	-9.577056	-6.661848
1205	1	-9.872860	-8.461375	4.864095	7.981164
1230	1	-6.110910	-5.783982	-6.090985	-5.234538
1268	1	-9.636404	-4.365627	6.662298	5.717700
1287	1	-10.786630	-0.543438	8.112655	5.307076
1295	1	5.862223	6.148078	-8.849057	-6.711162
1334	1	1.287409	-4.543670	-3.746337	-8.122677
1339	1	-7.775600	-8.824226	8.353795	6.728580
