1374.0	4.0	77.824954	63.737928000000004	68.074797	29.173303999999998	0.281937	0.8688030000000001	0.20130699999999999	0.24335700000000002	1.612221	5.0	34.320907	43.952037	1.0	0.032251	1.553067	6.0	24.978366	3.486553	1.0	81.542265	5.7902569999999995	4.0	66.73230699999999	31.857095	3.0	76.814323	12.703928999999999	3.0	0.031807999999999996	1.473847	2.0	95.559455
1736.0	4.0	50.868619	22.377494	77.975617	25.219767	0.7531800000000001	0.725885	0.8696379999999999	0.9316200000000001	17.361624	4.0	1.535457	54.92561800000001	5.0	0.01429	3.136931	5.0	49.509574	1.633119	6.0	56.184063	5.889865	4.0	60.653114	5.9234919999999995	5.0	66.26336500000001	16.852120000000003	2.0	0.012111	5.1506110000000005	2.0	76.449007
1886.0	4.0	60.28094399999999	47.731127	86.978895	37.167691999999995	0.223942	0.42784300000000003	0.540606	0.650129	3.1881	2.0	33.181975	48.638346999999996	6.0	0.035135	3.271998	3.0	31.893621000000003	0.683084	2.0	88.645454	18.759257	3.0	49.363591	32.725753000000005	2.0	15.052268	5.1953059999999995	6.0	0.11953699999999999	9.880735000000001	6.0	92.69989100000001
1950.0	4.0	92.75725	83.580244	68.773579	67.222866	0.364245	0.40521999999999997	0.290118	0.643355	6.633896000000001	4.0	87.028903	51.252965	1.0	0.016919999999999998	6.174128	4.0	50.329075	0.969409	5.0	74.547046	0.713797	3.0	60.000795	41.295784000000005	1.0	58.588723	10.135083999999999	1.0	0.010333	2.7152700000000003	6.0	99.2561
2420.0	4.0	70.33051	64.22609	38.883654	65.736868	0.559307	0.7119989999999999	0.313581	0.177145	7.9185419999999995	3.0	5.592512999999999	47.892012	5.0	0.088577	1.073556	4.0	17.698609	5.74829	4.0	18.300209	14.055394	5.0	33.023424	26.457002000000003	2.0	95.632296	16.885181	2.0	0.041423	10.562124	4.0	51.042041
2847.0	4.0	73.990706	99.098291	46.418228000000006	20.609866	0.21908699999999998	0.5355260000000001	0.189172	0.964583	12.434366	5.0	61.124680000000005	38.882059999999996	1.0	0.318683	1.814325	5.0	27.812261	1.240416	5.0	9.470133	9.300335	6.0	68.795301	16.55116	6.0	93.39219399999999	23.513529000000002	4.0	0.191003	5.8719980000000005	1.0	35.921927000000004
3817.0	4.0	42.917945	12.958341	94.78698100000001	60.168268000000005	0.317162	0.797021	0.42596300000000004	0.9849629999999999	0.341386	1.0	44.306235	20.922434	2.0	0.010962000000000001	1.3056370000000002	2.0	24.092319	3.986192	3.0	52.011738	8.001122	6.0	45.408183	27.591523	6.0	80.912336	10.669018	1.0	0.104085	4.269927	3.0	72.226215
4052.0	4.0	7.113427000000001	74.43373299999999	84.459422	72.543015	0.681057	0.661535	0.584535	0.497643	2.051477	6.0	19.161951000000002	67.143909	2.0	0.660574	0.710051	6.0	83.834018	0.26266799999999996	2.0	9.727587	17.580248	3.0	59.368991	23.428526	3.0	33.789946	8.066297	1.0	0.017436	9.498144	5.0	52.148625
4420.0	4.0	37.905906	27.227871	69.99866899999999	56.826331	0.485558	0.289597	0.122573	0.828148	0.896334	1.0	50.691327	44.519943	2.0	0.014528999999999999	1.7991380000000001	1.0	17.425	2.39115	2.0	96.608099	17.703309	4.0	69.214996	11.791385	6.0	76.844844	13.203213	2.0	0.014736	10.771978	2.0	90.97374
4751.0	4.0	58.793242000000006	35.197207	76.287774	70.16261300000001	0.743289	0.479488	0.122609	0.598795	0.527867	6.0	34.259273	24.652767	1.0	0.042483	2.2312060000000002	6.0	62.081168999999996	5.770221	1.0	97.62362900000001	8.682435	4.0	52.900096999999995	44.686768	4.0	25.931889	20.349842000000002	1.0	0.036213999999999996	12.898516	6.0	12.775451
6127.0	4.0	41.567133	96.39340899999999	70.500843	20.89398	0.728695	0.9993219999999999	0.182238	0.350968	0.725482	2.0	10.007866	39.116314	3.0	0.016274	0.744766	2.0	36.546052	6.20562	6.0	13.462272	4.0117519999999995	4.0	59.127711	64.255891	6.0	26.079351000000003	1.9663959999999998	6.0	0.102729	2.312663	4.0	63.71113100000001
6790.0	4.0	26.547967	84.032677	84.117862	27.034345000000002	0.134418	0.6804720000000001	0.484458	0.678721	6.564777	5.0	2.314182	39.555132	3.0	0.074994	5.398117	6.0	54.368712	1.530934	2.0	92.737275	9.425456	5.0	89.053561	39.748897	6.0	7.065341	21.198771	6.0	0.100412	4.896408	5.0	33.813655
7105.0	4.0	94.10373	65.114328	99.353238	92.88045799999999	0.30503600000000003	0.38058800000000004	0.22402199999999997	0.9232809999999999	14.803706	6.0	44.522613	46.277546	1.0	0.039897	1.7542799999999998	1.0	53.23474100000001	3.359234	4.0	90.973363	0.323129	6.0	86.102104	8.814658	5.0	51.705556	15.914213	2.0	0.027357	15.028668	5.0	39.946284999999996
7350.0	4.0	82.19577199999999	39.092201	96.387916	66.57131700000001	0.253795	0.780054	0.172568	0.754704	1.471554	1.0	53.877416000000004	33.216916999999995	2.0	0.077593	5.949964	5.0	91.24262	0.959349	4.0	84.468937	22.642025	2.0	35.234885999999996	16.035769000000002	6.0	27.372721000000002	6.035378	5.0	0.078109	11.764407	6.0	11.423392
