uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
11.0	2.0	3.24917	54.264084	69.57294300000001	22.632992	0.893616	0.288277	0.158799	0.135667	11.957035000000001	5.0	14.176209	16.231824	2.0	0.011084	0.8930549999999999	1.0	59.14481	3.548689	5.0	1.070103	12.427412	1.0	77.33520899999999	22.288764	2.0	99.394406	23.540981	4.0	0.016844	0.39798	6.0	90.21576	2.055561	6.0	92.697753	14.426151	1.0	19.912461999999998
85.0	2.0	19.987446	71.754305	51.173653	12.117574000000001	0.723009	0.331349	0.637269	0.14563399999999999	5.901643	3.0	36.348942	16.600205	1.0	0.044489999999999995	4.3835809999999995	6.0	2.515737	5.538611	1.0	1.7089310000000002	15.794245000000002	1.0	37.208919	6.151133	2.0	91.261768	8.69023	2.0	0.021273	0.665108	6.0	86.30900600000001	0.19226300000000002	4.0	63.912164000000004	22.576223000000002	4.0	66.479989
274.0	2.0	21.706772	88.924512	67.075067	87.813063	0.18237899999999999	0.21030500000000002	0.294412	0.40481500000000004	3.031262	1.0	53.67013299999999	21.824804999999998	2.0	0.011446	3.5306610000000003	6.0	38.639806	6.0938930000000004	3.0	1.761205	10.434414	4.0	24.109922	12.354407	2.0	27.297712	17.824616	2.0	0.045566	3.5128449999999996	6.0	34.038707	1.631683	3.0	53.528119999999994	20.355570999999998	5.0	4.66822
335.0	2.0	73.636763	93.61451	42.734424	51.350823999999996	0.375822	0.10371	0.284616	0.48876400000000003	5.08778	5.0	5.514114	1.6987889999999999	1.0	0.018134	4.69912	4.0	65.091729	4.851712	1.0	28.073664	8.447560000000001	1.0	18.194834	16.482862	1.0	83.13723399999999	15.478675	2.0	0.023852	1.6526459999999998	2.0	11.478242	0.9589219999999999	3.0	57.104353	21.01728	5.0	87.289644
385.0	2.0	61.993986	91.06127099999999	64.324632	77.775025	0.236366	0.607202	0.361684	0.32359299999999996	12.427361	3.0	93.863047	13.151447000000001	2.0	0.043177999999999994	4.0787510000000005	6.0	64.686853	2.978527	5.0	5.771627	21.567463	3.0	3.0698119999999998	20.150610999999998	2.0	31.737924	12.339194	6.0	0.012071	5.3613919999999995	2.0	81.17217600000001	0.533223	5.0	48.767846	25.578311	4.0	74.458884
386.0	2.0	45.073668	31.586665000000004	80.619753	89.208271	0.17063599999999998	0.9891620000000001	0.784087	0.927615	14.382925	4.0	20.298021	20.576309	2.0	0.020491	0.128628	3.0	48.480739	0.37651599999999996	5.0	47.946872	23.238748	1.0	80.82445899999999	12.358028	4.0	8.697567999999999	17.818433	4.0	0.050646	4.007345	2.0	48.423792999999996	2.8504490000000002	1.0	37.611867	16.924192	1.0	60.643159999999995
451.0	2.0	13.583701999999999	62.969643999999995	51.80084	96.068764	0.44368	0.49440200000000006	0.35646300000000003	0.2849	2.3835580000000003	5.0	31.49284	12.674011	3.0	0.058427	1.444208	2.0	9.444971	5.595286	4.0	23.696289	1.080648	1.0	76.94066600000001	7.374594	2.0	67.952167	6.94803	3.0	0.032073000000000004	2.713164	3.0	70.38808399999999	0.063981	4.0	86.246305	6.034928	5.0	17.060299
545.0	2.0	79.047256	95.37663	14.540560999999999	35.206021	0.740111	0.365732	0.215477	0.804678	22.461503	6.0	1.2982479999999998	10.725608	4.0	0.071672	0.512361	3.0	77.94511700000001	3.5750089999999997	4.0	54.43281999999999	23.460197	2.0	26.594962	3.065904	3.0	99.56921899999999	10.250562	3.0	0.131688	1.352483	4.0	74.629065	3.543599	5.0	72.50965699999999	7.841672999999999	1.0	75.888305
563.0	2.0	26.46513	51.197334999999995	99.144065	89.04061800000001	0.144425	0.643441	0.19725499999999999	0.273925	22.955431	6.0	48.166429	1.216782	3.0	0.37963800000000003	1.656491	3.0	24.942167	1.507274	2.0	3.052803	0.722772	3.0	45.301571	14.939014000000002	2.0	4.125536	4.833118	5.0	0.040929	1.529842	3.0	48.360631	1.707182	5.0	83.18509	8.551411	5.0	68.927848
711.0	2.0	22.099083	85.153803	80.824565	87.904206	0.140315	0.208271	0.933533	0.944149	12.036553999999999	1.0	87.958926	23.025364	6.0	0.059098000000000005	3.583171	6.0	35.797472	4.937730999999999	3.0	33.614607	7.518043	1.0	78.785911	23.498712	3.0	44.945088	14.425489	2.0	0.017794	2.3369590000000002	6.0	61.881328	2.325986	4.0	71.419841	13.023978	1.0	6.798526
759.0	2.0	22.049972	83.472084	19.859082	38.378787	0.886667	0.369267	0.492087	0.34050199999999997	7.022158	2.0	4.967475	7.3841529999999995	2.0	0.021308	1.591258	1.0	86.855197	6.006261	6.0	33.105739	0.968678	1.0	49.263739	12.70312	1.0	83.98299300000001	13.57436	6.0	0.032843000000000004	1.2770549999999998	6.0	40.731303000000004	2.35109	3.0	30.728683	19.081668	2.0	62.468864
894.0	2.0	97.490411	48.156217	95.19051999999999	42.767854	0.238812	0.454442	0.632792	0.921165	6.5805229999999995	6.0	84.838833	22.992889	1.0	0.012368	5.145064	4.0	99.783376	0.8967940000000001	5.0	1.066806	3.7432849999999998	1.0	76.271463	25.222714	6.0	65.504898	4.0167980000000005	2.0	0.063886	2.084839	4.0	47.113454	0.440783	6.0	29.995989	16.289344	2.0	26.114567
988.0	2.0	99.858046	25.852276	52.911407	91.411423	0.309861	0.465499	0.936142	0.270412	20.977383	4.0	6.83524	11.326680999999999	6.0	0.01898	2.8968409999999998	4.0	42.368889	4.689235	4.0	5.176325	1.8673520000000001	1.0	25.385168	12.870813	2.0	8.413195	22.328359	1.0	0.013202	5.331494	2.0	52.873751	5.384462999999999	4.0	52.183153999999995	9.355464999999999	1.0	48.915641
1071.0	2.0	5.987488	61.919651	88.537204	64.586362	0.295827	0.31040100000000004	0.838305	0.41759300000000005	13.639472	1.0	50.189015999999995	22.753813	4.0	0.032763	1.050293	2.0	84.066089	2.5943169999999998	3.0	38.442308000000004	1.469103	5.0	5.30638	10.323186999999999	2.0	44.152459	11.319689	2.0	0.021006	0.6368189999999999	1.0	8.692155	5.610115	3.0	23.984119	2.078903	1.0	25.198501
1075.0	2.0	94.89583	90.833807	62.85491999999999	96.184263	0.9385399999999999	0.117655	0.655571	0.7642	11.824922	2.0	67.888524	8.883712	5.0	0.051323	0.8016449999999999	5.0	26.891288	0.9238700000000001	6.0	65.837395	0.9470799999999999	1.0	65.362211	6.265839	3.0	78.16165	5.781491	2.0	0.012121	4.549775	2.0	12.163827000000001	5.835072	5.0	51.644581	10.880115	4.0	69.209974
1149.0	2.0	12.078377	79.82453199999999	78.205816	34.544609	0.25187800000000005	0.16137	0.902805	0.256752	1.744414	2.0	83.314583	0.8724879999999999	6.0	0.016447	2.961237	5.0	85.18387	3.122371	2.0	34.918801	7.960732000000001	1.0	37.615802	8.130341	3.0	50.484549	14.4374	4.0	0.020118	3.0370939999999997	3.0	42.007289	4.482403	5.0	55.694593000000005	0.74262	1.0	70.73772199999999
1361.0	2.0	47.797413	84.689825	24.910560999999998	90.609954	0.327069	0.514523	0.229861	0.954292	0.369023	3.0	5.02945	6.411628	1.0	0.050927	4.756867	1.0	67.78209	2.0361990000000003	1.0	69.260312	5.125358	1.0	36.546583	8.898882	2.0	82.892576	15.114204	3.0	0.018385	0.5539430000000001	1.0	31.049732000000002	0.8751469999999999	2.0	47.367578	19.765708	6.0	2.668531
