uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
1.0	2.0	86.73371800000001	46.473496000000004	49.073824	70.457177	0.435892	0.393418	0.550469	0.28618000000000005	47.87577	6.0	64.330057	6.488673	2.0	0.046457	0.34830700000000003	4.0	22.356745999999998	22.40853	1.0	74.679695	69.380238	1.0	0.010763	1.504378	6.0	10.92348
21.0	2.0	61.212385	42.446653999999995	80.753378	99.527167	0.262356	0.359167	0.250834	0.6684760000000001	40.125685	6.0	37.65323	35.29951	2.0	0.0986	9.297537	2.0	83.476005	1.296317	6.0	13.291041	32.26085	1.0	0.012184	2.718097	5.0	32.795644
63.0	2.0	76.838126	94.401825	95.24365999999999	33.269298	0.9624780000000001	0.750417	0.8448469999999999	0.804066	71.283286	5.0	31.163666	16.090767	2.0	0.059541	9.872589	6.0	57.55719499999999	23.500866000000002	2.0	1.6951200000000002	67.436909	3.0	0.013744999999999999	5.835515	5.0	33.042494
89.0	2.0	82.71942800000001	27.789417999999998	20.768964999999998	70.090111	0.7747649999999999	0.465746	0.22174499999999997	0.134007	62.808752	3.0	76.973585	59.809155000000004	1.0	0.010981999999999999	1.307947	4.0	81.95585200000001	37.011399	1.0	2.946438	42.724876	1.0	0.010062	13.001572	5.0	76.107776
158.0	2.0	63.999912	29.625714000000002	93.866776	64.745511	0.8046449999999999	0.190051	0.37099499999999996	0.341431	50.319773	4.0	61.875476	73.21538100000001	5.0	0.21433600000000003	14.772034	4.0	60.807396999999995	0.776812	5.0	30.859089	72.404669	4.0	0.036892	5.151953	2.0	9.714732000000001
209.0	2.0	73.004889	77.547882	62.027384999999995	77.655784	0.30611900000000003	0.390923	0.8410620000000001	0.545407	16.988349	6.0	93.839729	22.118164	3.0	0.022022	2.671928	4.0	87.169269	9.764061	5.0	10.09946	65.266177	1.0	0.010368	0.416508	2.0	99.852717
215.0	2.0	48.709413	86.850787	78.860511	86.137516	0.53262	0.38781	0.248625	0.218941	43.893772999999996	4.0	44.572862	55.630373	3.0	0.14675	9.65235	6.0	77.790571	7.543713	5.0	29.289532	5.4553400000000005	6.0	0.021884	8.458035	4.0	10.395081
225.0	2.0	90.316572	20.846823	76.22072299999999	89.693524	0.8655379999999999	0.8544069999999999	0.37401999999999996	0.251789	23.799236999999998	2.0	98.322852	54.413881999999994	3.0	0.024163999999999998	0.713125	6.0	84.74244300000001	50.324758	4.0	6.526712	73.229972	5.0	0.025719	4.691514	1.0	93.98509399999999
238.0	2.0	16.984232000000002	61.356217	46.618063	70.279767	0.325262	0.6748310000000001	0.787801	0.982408	73.456944	1.0	49.338648	26.437721000000003	6.0	0.0149	0.34977600000000003	6.0	22.977056	47.784944	1.0	62.133010999999996	78.135225	5.0	0.135489	12.821283	1.0	51.606165000000004
253.0	2.0	40.696089	51.63413	80.751154	51.140632000000004	0.712654	0.294512	0.6280279999999999	0.273899	19.843987	6.0	62.121425	11.747187	5.0	0.063023	8.589288	1.0	99.370071	5.009659	2.0	27.230121999999998	32.421375	1.0	0.014272	9.501752	5.0	83.347215
