uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
34.0	2.0	57.902141	51.433991999999996	3.461689	23.807264	0.708699	0.425284	0.409905	0.402275	16.090526999999998	3.0	30.739196000000003	44.268724	1.0	0.021452000000000002	10.30154	4.0	94.883811	26.740147999999998	2.0	61.448018000000005	16.067565	3.0	0.07664	5.5251779999999995	3.0	82.20456999999999
41.0	2.0	56.586899	15.839142	95.28260999999999	13.425232999999999	0.7069310000000001	0.555653	0.7239899999999999	0.9557190000000001	20.729164	4.0	79.796737	53.68209399999999	6.0	0.062313	3.54166	2.0	77.033648	53.639562	6.0	52.85396	17.465923	5.0	0.0106	17.827491000000002	5.0	60.668865000000004
50.0	2.0	6.589616	23.500113	29.006721999999996	8.971772999999999	0.36027800000000004	0.21081799999999998	0.86324	0.643612	44.9205	1.0	76.403583	24.94042	4.0	0.011434	6.719213000000001	6.0	63.784288000000004	48.663952	5.0	87.33166899999999	31.793107	4.0	0.031601	3.6333309999999996	1.0	84.49400899999999
55.0	2.0	87.715861	88.031444	58.09904399999999	23.356276	0.274314	0.658842	0.30077	0.538467	62.385661	6.0	51.765544	36.961760999999996	1.0	0.017028	17.825651999999998	4.0	61.290434	61.831168999999996	6.0	69.407965	45.369242	6.0	0.065545	8.585007000000001	2.0	45.533131
103.0	2.0	91.449704	37.75571	21.124595000000003	3.336792	0.502163	0.341078	0.293741	0.36790500000000004	69.622968	6.0	89.947251	31.708334999999998	3.0	0.024194999999999998	7.207146000000001	2.0	31.453845	60.452988	1.0	64.598528	60.465588000000004	5.0	0.017148	13.402357	4.0	55.896556999999994
126.0	2.0	15.66586	87.952851	76.074105	1.79713	0.980533	0.960435	0.6142029999999999	0.5972029999999999	52.56730400000001	6.0	82.387351	59.177071	6.0	0.030774	3.192813	4.0	91.57355	49.43314	4.0	22.931953	26.120866	5.0	0.015465000000000001	4.997544	6.0	57.980762
129.0	2.0	58.81790600000001	95.421887	25.205451999999998	12.482191	0.8930469999999999	0.608946	0.527877	0.8480270000000001	40.319655	3.0	87.105096	10.278974	2.0	0.024712	12.885513000000001	2.0	77.377739	38.973789000000004	6.0	86.837111	26.997233	3.0	0.04119	0.573417	1.0	69.272522
160.0	2.0	14.081395	9.349	38.40743	39.758321	0.291784	0.146379	0.794149	0.681994	39.004658	6.0	95.780527	55.159136	3.0	0.011042	15.476334	4.0	17.441882999999997	52.138192	3.0	50.653372999999995	62.385463	2.0	0.047512	9.408663	1.0	81.810238
162.0	2.0	83.179068	43.080462	20.76437	22.128873000000002	0.50557	0.747618	0.33954	0.803655	42.213885999999995	6.0	26.88653	25.078753	4.0	0.027177	16.268678	3.0	36.962272	65.495561	3.0	24.817876000000002	23.765767999999998	3.0	0.010399	8.873648	1.0	83.659945
185.0	2.0	18.023695	42.317883	27.628689	9.932589	0.22485100000000002	0.948772	0.714708	0.815081	16.212010999999997	6.0	49.185165999999995	11.264342	4.0	0.152449	11.370103	4.0	38.288776	43.105571000000005	2.0	65.599897	69.707305	2.0	0.020152	18.058456	5.0	19.215742000000002
252.0	2.0	52.520761	50.576797	16.758278	5.744152	0.620811	0.732268	0.605101	0.464703	40.47854	4.0	36.860147999999995	11.794136	1.0	0.012241	4.850896	5.0	97.578906	51.143549	2.0	23.282342	49.6946	6.0	0.019212	12.049786	2.0	41.585240999999996
293.0	2.0	74.970334	9.351761999999999	88.912548	26.900607	0.849001	0.18290599999999999	0.6780229999999999	0.9296479999999999	21.460354000000002	5.0	64.20785699999999	21.811121	5.0	0.010526	8.366814999999999	3.0	45.795634	71.984891	6.0	41.265402	48.16086	6.0	0.011634	9.356106	2.0	75.128029
