uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
9.0	3.0	32.859697	80.91078	30.661289	61.457517	0.783203	0.75567	0.9246200000000001	0.6615989999999999	47.786635	3.0	56.931199	26.479377000000003	3.0	0.011104000000000001	16.829166	3.0	18.152919	7.24845	3.0	77.916282	73.292888	5.0	0.014525999999999999	17.656257999999998	3.0	97.072434
22.0	3.0	72.93028699999999	87.063214	11.163677999999999	29.892818	0.867133	0.795208	0.615206	0.37698899999999996	43.87532	5.0	56.07845	60.577020999999995	5.0	0.039977	14.012811	5.0	53.01174399999999	24.589235000000002	3.0	36.172714	54.53479300000001	6.0	0.029945999999999997	10.626771000000002	5.0	30.083115999999997
53.0	3.0	8.410209	54.48151800000001	98.825028	37.357521999999996	0.6628970000000001	0.920753	0.514203	0.372695	47.425275	1.0	67.016356	15.046009	2.0	0.206393	3.744768	3.0	58.0187	41.636584	3.0	55.85286800000001	31.499591	4.0	0.045634	14.345861	4.0	39.338314000000004
59.0	3.0	15.320139999999999	25.329431	8.771189	58.55303000000001	0.41390299999999997	0.807445	0.995862	0.542108	8.174432000000001	6.0	26.237394000000002	2.9469220000000003	1.0	0.020659	10.55534	5.0	31.071448999999998	59.984244999999994	4.0	23.679754	56.637653	4.0	0.012281	0.9959479999999999	6.0	51.75758
85.0	3.0	72.786831	17.291345	17.373254	64.711958	0.9648979999999999	0.60607	0.275983	0.189676	2.897111	3.0	15.099489000000002	69.575088	2.0	0.026543999999999998	15.562594	6.0	45.116026	15.920874	6.0	34.962922999999996	12.431521	1.0	0.015169	11.037944	5.0	46.554852000000004
108.0	3.0	45.32118	49.486333	34.98106	32.935803	0.8445090000000001	0.402463	0.810633	0.421167	9.174433	6.0	86.059878	32.844571	2.0	0.01878	6.257304	6.0	41.679355	59.552364000000004	5.0	76.47892399999999	50.222977	2.0	0.20855900000000002	3.6269760000000004	1.0	43.873324
112.0	3.0	21.195709	54.248272	86.265642	51.719788	0.929276	0.23767399999999997	0.8559680000000001	0.526829	22.904459	4.0	86.02066500000001	53.088468000000006	2.0	0.014293	16.592188	4.0	50.91338	38.265358	6.0	56.170671999999996	18.266173000000002	3.0	0.011865	15.961854999999998	5.0	22.596087
132.0	3.0	91.184634	31.170567	21.361128	74.984436	0.743456	0.8759450000000001	0.823995	0.8242889999999999	77.776397	2.0	57.400906000000006	10.768255	2.0	0.016069	4.6048849999999995	6.0	35.405557	56.179854000000006	3.0	95.652331	69.55338	5.0	0.06478400000000001	9.350234	6.0	33.792365999999994
196.0	3.0	2.46175	47.902491999999995	58.237063	25.798498000000002	0.9403100000000001	0.650654	0.5814819999999999	0.690693	23.651186	2.0	92.673878	6.821166000000001	4.0	0.028631999999999998	1.237528	4.0	80.91505500000001	54.209651	4.0	96.409325	35.83654	6.0	0.010686	3.128534	4.0	87.279094
262.0	3.0	64.422878	25.244976	40.162151	1.83348	0.681579	0.54818	0.462265	0.37699699999999997	47.327193	1.0	83.239897	4.291794	1.0	0.045814999999999995	15.211369	5.0	32.303213	25.297107	1.0	29.660669	26.192033	4.0	0.11636400000000001	7.9346369999999995	6.0	64.302591
263.0	3.0	23.884034	95.517383	10.688607000000001	86.026611	0.482008	0.328018	0.749717	0.44985	29.937298	3.0	31.727186	17.412739000000002	1.0	0.010015999999999999	7.162539	5.0	86.768114	19.920504	6.0	52.846035	36.521122	6.0	0.05764	8.664583	2.0	20.083695000000002
279.0	3.0	72.864926	45.134838	33.017057	17.134745000000002	0.477866	0.820125	0.258808	0.258363	52.65489300000001	2.0	80.030213	65.407054	1.0	0.019086000000000002	16.450394	6.0	93.198413	38.480177000000005	6.0	59.526879	7.87522	2.0	0.012286	18.684047	1.0	93.954269
322.0	3.0	72.441443	94.445013	18.093932000000002	86.677433	0.310352	0.8654629999999999	0.473228	0.9933860000000001	25.98396	6.0	88.27024	36.950718	2.0	0.022678999999999998	11.302918	2.0	84.813562	43.632959	5.0	60.815377000000005	20.501089	6.0	0.021393000000000002	12.573933	2.0	72.984016
327.0	3.0	9.273175	61.878636	28.477149	37.089044	0.22646999999999998	0.750732	0.48169300000000004	0.461437	65.315949	5.0	19.682185	43.40534	2.0	0.117721	4.660287	6.0	84.640736	53.0546	4.0	61.807596	8.929161	6.0	0.015294	12.769061	3.0	91.459521
332.0	3.0	27.890155	43.509271999999996	65.92959599999999	90.040363	0.622096	0.334436	0.918516	0.559308	55.575885	3.0	37.326615000000004	26.905159	2.0	0.029962	2.8582229999999997	5.0	46.161806	17.771129000000002	6.0	88.700616	18.892260999999998	2.0	0.01066	11.548588	3.0	53.669492000000005
348.0	3.0	20.280663	59.892479	57.085356999999995	19.086245	0.56785	0.47384499999999996	0.443042	0.131486	32.159031	2.0	80.272367	33.74361	6.0	0.025533	7.294167	5.0	57.652733	64.095809	5.0	67.424041	22.617054	4.0	0.016841	14.941633	2.0	28.587490000000003
354.0	3.0	25.279771	89.465429	48.796015999999995	35.95483	0.134602	0.332383	0.9140860000000001	0.955081	78.327931	4.0	68.220678	41.947447	3.0	0.014052	18.047051999999997	6.0	21.539058999999998	19.957289000000003	4.0	31.3239	73.564607	5.0	0.05681699999999999	8.444225	6.0	18.812504999999998
406.0	3.0	93.685851	38.113172999999996	8.455881	82.859628	0.911816	0.341855	0.7349600000000001	0.9986719999999999	64.836302	5.0	46.808492	1.483443	5.0	0.014041999999999999	10.14537	6.0	15.731496	29.306378999999996	1.0	56.851776	48.873571999999996	4.0	0.01679	4.379230000000001	6.0	81.64087099999999
421.0	3.0	33.173008	75.99508	34.568488	91.654551	0.391583	0.6579109999999999	0.8516309999999999	0.32910500000000004	63.063066000000006	5.0	80.149563	25.327232000000002	3.0	0.019416	2.9092740000000004	3.0	72.651461	69.497778	6.0	17.64636	34.924213	2.0	0.26079	8.186755	3.0	90.629052
422.0	3.0	77.85383900000001	48.783138	29.375642	20.213238	0.583639	0.96845	0.590972	0.166247	42.219504	6.0	72.277591	30.107613	6.0	0.034412	12.897376	2.0	12.898784	49.693526	4.0	99.263062	8.147003	1.0	0.016708	7.869146000000001	1.0	36.488937
425.0	3.0	41.918419	95.57778499999999	26.813153000000003	5.640057	0.823865	0.748654	0.345979	0.108424	11.897431	3.0	60.143589	43.741187	6.0	0.025332	4.526336	5.0	68.373998	18.065131	6.0	22.177789	38.828015	3.0	0.018172	16.420826	3.0	32.616824
456.0	3.0	50.577834	94.441142	20.344418	69.527702	0.446799	0.988439	0.56305	0.683145	51.38082	3.0	96.3376	25.889619	2.0	0.037836	12.246357000000001	6.0	28.670018	72.942459	2.0	33.751757	9.856641	3.0	0.011747	6.196223000000001	5.0	77.688835
458.0	3.0	15.403839000000001	81.875214	58.594073	49.78315	0.24424200000000001	0.457608	0.41753	0.515442	28.274305	5.0	84.867633	10.533923	3.0	0.015971	9.956242	4.0	25.617473999999998	27.531471000000003	3.0	74.248176	65.489639	4.0	0.066822	16.12739	4.0	70.338578
493.0	3.0	31.264246999999997	77.469809	49.602785	7.973574	0.48875799999999997	0.229489	0.503499	0.736187	30.857124	4.0	40.107434000000005	48.369823	6.0	0.017514	11.523117	5.0	68.099905	9.413048	2.0	40.924968	59.927291000000004	5.0	0.113015	8.81915	6.0	18.650822
498.0	3.0	29.314128000000004	26.808506	44.925765000000006	36.631768	0.472996	0.7569229999999999	0.782354	0.8910819999999999	24.531659	2.0	50.575891	26.515334999999997	3.0	0.016203	14.084563000000001	3.0	48.364883	13.707099	5.0	57.158537	12.482249000000001	2.0	0.165235	15.459470999999999	5.0	73.47850600000001
501.0	3.0	6.022171	19.394064999999998	58.537163	41.513431	0.9953879999999999	0.291337	0.826838	0.566375	32.854791	3.0	69.39774399999999	27.402261	5.0	0.090543	2.9774529999999997	2.0	80.7959	15.562368	6.0	69.747633	26.373473999999998	2.0	0.013059000000000001	10.174169000000001	3.0	43.297124
506.0	3.0	86.769187	54.066003	11.584287	83.86415	0.757981	0.719426	0.815327	0.787828	43.102582	5.0	59.05103199999999	58.709644	6.0	0.013821	5.215925	2.0	45.865184	46.067107	2.0	70.481286	68.908451	4.0	0.048711000000000004	6.603905	3.0	10.949378999999999
513.0	3.0	46.601766	45.952668	22.398084	10.840409	0.7944399999999999	0.654205	0.886551	0.137882	36.31329	6.0	28.653834000000003	11.796944	1.0	0.013345	17.504589000000003	2.0	52.477948	27.075182	2.0	76.35753000000001	53.504430000000006	3.0	0.013165999999999999	15.624688	2.0	22.592952
544.0	3.0	7.344755	45.731109000000004	72.251446	34.484291	0.509347	0.384328	0.9333899999999999	0.299715	6.7841119999999995	5.0	58.16514300000001	38.969281	5.0	0.017568	11.525841999999999	3.0	52.760996	30.098874	5.0	22.770732000000002	27.606188	5.0	0.013332	8.885313	6.0	99.52359
573.0	3.0	53.040676	27.594096	83.13689000000001	60.34119499999999	0.759212	0.564678	0.7287899999999999	0.705708	69.570581	1.0	30.766634000000003	61.775116000000004	4.0	0.011096	15.498772	6.0	11.71802	69.867358	4.0	61.804813	10.063144	2.0	0.011978	7.254396000000001	4.0	56.794962
583.0	3.0	15.360681	99.858926	94.020465	44.380712	0.309946	0.6880649999999999	0.45763400000000004	0.866251	36.848399	2.0	17.523156	6.401752	5.0	0.042864	11.224542999999999	5.0	26.050629	61.034527000000004	5.0	30.816769	28.831885999999997	2.0	0.021547999999999998	11.972889	5.0	51.358053999999996
596.0	3.0	50.723084	84.762185	28.758665	12.551902	0.630996	0.680773	0.750487	0.203927	72.810836	6.0	71.916646	50.802064	4.0	0.017271	6.095197	5.0	99.677764	39.97314	3.0	13.984291	55.31122	1.0	0.016616	6.800622	3.0	59.095507
604.0	3.0	52.314446000000004	29.537852	13.86921	13.700956	0.466858	0.817629	0.34114099999999997	0.606059	17.842343	4.0	85.494949	63.160152000000004	6.0	0.010249	9.266205000000001	4.0	8.926273	14.430843	5.0	71.483113	16.269619	2.0	0.038005000000000004	11.949261	6.0	83.477396
610.0	3.0	75.686627	24.889252	19.649832	65.703325	0.646208	0.572118	0.24488000000000001	0.799188	51.124997	4.0	71.36223299999999	73.127756	4.0	0.059927	10.837206	2.0	88.56370799999999	19.341482	2.0	49.891616	66.739733	6.0	0.039055	13.785673000000001	4.0	53.292414
617.0	3.0	95.69216999999999	22.357037	38.18108	95.26979	0.927919	0.658239	0.821642	0.582963	17.754298000000002	3.0	54.973073	53.725021	6.0	0.01176	10.551014	5.0	15.445910000000001	48.377212	5.0	22.143396	40.320342	2.0	0.048554	13.490581	3.0	11.824749
637.0	3.0	19.385279	78.461489	74.185524	67.841454	0.7804399999999999	0.984294	0.8983030000000001	0.507392	61.412113	6.0	18.51935	41.645016999999996	5.0	0.01563	3.754286	6.0	17.491393	67.150488	1.0	97.98570600000001	18.266744	5.0	0.045626	14.447926	6.0	52.345009000000005
647.0	3.0	69.72138299999999	5.3479529999999995	60.072389	12.65324	0.9435709999999999	0.16744	0.79847	0.258002	45.475003	4.0	83.366976	66.660139	6.0	0.450916	2.899452	2.0	29.694477000000003	45.445170000000005	1.0	25.019178	25.832748000000002	5.0	0.023716	17.880292	5.0	83.960136
665.0	3.0	70.56767099999999	25.167292	90.464264	70.167159	0.400446	0.257201	0.624011	0.6581779999999999	54.11052900000001	6.0	60.682798	12.209693	4.0	0.031386000000000004	15.096073	5.0	61.541839	53.742817	4.0	40.333475	71.854949	4.0	0.035772000000000005	17.910428	5.0	70.207514
688.0	3.0	8.645874000000001	30.739963	78.749218	55.442189	0.345934	0.146012	0.253785	0.895491	74.20395500000001	5.0	68.758223	27.014265999999996	4.0	0.013284	6.300243	2.0	28.687172999999998	20.729024	4.0	87.689313	2.619755	4.0	0.018918	5.721321	4.0	91.85959100000001
700.0	3.0	14.937859	50.240967	98.816586	9.737692	0.48168599999999995	0.116318	0.5631109999999999	0.8492370000000001	67.56799699999999	3.0	95.228092	47.973437	2.0	0.026369999999999998	3.8802790000000003	3.0	99.299352	4.933992	6.0	60.5841	51.694589	3.0	0.016391	18.391876999999997	3.0	29.720622
723.0	3.0	33.707822	64.124589	14.053519	82.526238	0.44789799999999996	0.910075	0.1608	0.44701199999999996	55.274853	2.0	80.14836700000001	30.869713	1.0	0.01521	14.864401999999998	2.0	48.657057	51.109617	3.0	64.728989	4.683927	6.0	0.010775	12.557315	5.0	45.339119000000004
746.0	3.0	11.495766	31.283095	19.704801	44.302974	0.160234	0.862057	0.5263220000000001	0.609684	20.111470999999998	5.0	23.070701	19.302569000000002	2.0	0.085873	12.628117999999999	3.0	4.599076999999999	50.846825	5.0	81.93062900000001	31.67652	4.0	0.042375	2.6102529999999997	3.0	67.599914
767.0	3.0	54.188002000000004	13.240010999999999	77.532076	63.04714499999999	0.23838	0.540636	0.185933	0.929313	75.427353	1.0	83.290906	71.397384	1.0	0.019052	18.589185999999998	3.0	55.538877	48.988639	5.0	90.900183	67.97565300000001	6.0	0.014565999999999999	12.051209	3.0	99.517275
791.0	3.0	60.189662	91.754149	16.855497	79.674892	0.28522800000000004	0.8966700000000001	0.470466	0.393786	39.930482	6.0	80.520452	14.072999	2.0	0.012047	6.394001	2.0	51.076405	63.652733999999995	5.0	93.573615	49.917863	3.0	0.033453	2.420234	4.0	24.476801000000002
844.0	3.0	9.130467	85.700911	84.179325	38.025847	0.300647	0.797054	0.9639909999999999	0.27250100000000005	30.546803999999998	6.0	5.206382	63.254268999999994	3.0	0.039763	17.515213	2.0	51.639790999999995	22.862261	3.0	93.965251	67.781113	6.0	0.014069	13.727115	2.0	67.326936
