uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
43.0	3.0	30.529085	66.12445100000001	11.755663	74.073815	0.25260900000000003	0.206076	0.441018	0.225438	7.856746	1.0	9.001906	29.86678	6.0	0.015997	6.219342	4.0	33.210813	2.7225189999999997	1.0	12.934683	14.269173	2.0	70.703724	36.359342	2.0	77.219779	18.723622	3.0	0.036185	8.32661	6.0	29.796138
47.0	3.0	43.360884999999996	90.86658	35.910634	73.760981	0.863085	0.203959	0.227857	0.934526	10.173142	1.0	31.981963	43.018049	4.0	0.021862	3.138608	3.0	62.888662	3.345538	1.0	40.007236	6.283811	4.0	16.221749	70.071158	5.0	67.01683100000001	17.4536	4.0	0.01516	4.301842	5.0	11.181664
101.0	3.0	34.568964	83.284255	6.65423	50.061871999999994	0.180513	0.292207	0.41522600000000004	0.619414	9.994462	4.0	60.689938	62.874320999999995	5.0	0.016665	0.200901	3.0	15.680110999999998	1.109916	1.0	77.076287	18.294251000000003	4.0	52.182086	48.706278000000005	5.0	18.286584	10.676729	1.0	0.9890959999999999	5.670022	6.0	37.228116
130.0	3.0	66.09379799999999	92.356488	59.769282999999994	81.868516	0.785011	0.500518	0.161857	0.997023	6.587313000000001	2.0	98.218734	14.166241000000001	1.0	0.035449	2.5053549999999998	2.0	7.515217	5.346364	1.0	37.877305	7.756089	3.0	46.677455	28.011936	1.0	39.854782	11.960289	1.0	0.011384	18.956751999999998	6.0	16.808757999999997
134.0	3.0	30.489476	97.7077	88.208988	96.335226	0.32710500000000003	0.130998	0.926227	0.36772	23.475069	4.0	73.328536	73.302977	3.0	0.017074000000000002	6.109446	3.0	12.628886999999999	5.01208	3.0	79.69249599999999	2.887091	4.0	68.825471	38.666674	5.0	27.306819	21.905117	6.0	0.017661000000000003	7.918583	3.0	37.650883
137.0	3.0	39.901164	45.967486	8.362994	39.346189	0.574666	0.822939	0.117896	0.823509	16.390229	4.0	21.124461	42.307218	6.0	0.06793400000000001	5.666738	6.0	13.345737	1.106372	3.0	97.58264100000001	13.888998999999998	2.0	35.142897999999995	4.068144	2.0	41.544175	22.456955999999998	3.0	0.020826	0.9289540000000001	5.0	36.520303000000006
142.0	3.0	35.504967	14.209556	36.365348	73.05476999999999	0.336717	0.296952	0.22148	0.6708729999999999	12.04301	4.0	55.91231	7.500252000000001	4.0	0.6159859999999999	6.135273000000001	1.0	59.521335	4.451355	4.0	75.757775	15.897117000000001	2.0	61.611503000000006	10.191568	4.0	69.2003	18.742272	2.0	0.039526	10.597864999999999	3.0	99.59219499999999
153.0	3.0	65.830288	64.732529	73.65159200000001	71.782392	0.667899	0.659532	0.266244	0.933839	1.268689	4.0	31.100965000000002	19.565316	1.0	0.027933999999999997	1.972866	1.0	55.15711700000001	3.1591299999999998	1.0	22.211664000000003	22.74448	6.0	19.468088	2.7931	5.0	87.594656	2.438902	6.0	0.018486000000000002	14.078068	3.0	21.291151
195.0	3.0	2.340999	47.166528	78.770599	89.914443	0.123244	0.516798	0.5466260000000001	0.996467	5.397591	4.0	4.428504	8.106334	1.0	0.013645	1.075608	1.0	50.35174	1.6556259999999998	5.0	17.867621	0.45061999999999997	5.0	81.751041	60.000039	4.0	91.8204	7.464788	3.0	0.012681999999999999	2.170558	4.0	69.542608
223.0	3.0	19.537311	34.247832	90.93432	24.232764000000003	0.97983	0.11718599999999998	0.139726	0.476361	12.515571000000001	3.0	18.671107	39.917626	1.0	0.017235	1.5914629999999998	6.0	55.600741000000006	1.060782	5.0	7.332571000000001	23.243843	6.0	61.897985	20.528991	1.0	40.378981	21.080029	4.0	0.012155	13.749386999999999	3.0	21.040321
