uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
9.0	2.0	88.235386	61.507624	19.910116	1.662436	0.575617	0.48786499999999994	0.326374	0.5419350000000001	36.093896	3.0	57.295607	20.207098000000002	2.0	0.029608999999999996	5.489726	2.0	88.921323	6.069742	4.0	88.68959	56.615929	1.0	82.75958100000001	35.173475	2.0	0.013021000000000001	2.347585	2.0	38.578047999999995	4.414287	5.0	28.814428000000003
10.0	2.0	95.80216800000001	24.07524	72.261317	7.115016000000001	0.8772129999999999	0.357309	0.830907	0.710453	46.623866	4.0	12.236908999999999	48.024265	2.0	0.032005	5.914567	3.0	65.147217	1.519639	6.0	99.478484	33.403549	6.0	84.41984599999999	30.012371999999996	6.0	0.012279	2.2323209999999998	4.0	15.249424	3.822104	3.0	3.3595589999999995
49.0	2.0	16.342826000000002	73.904174	60.950828	14.834817999999999	0.756711	0.791407	0.811033	0.936427	48.278833	5.0	5.434016000000001	36.397797	2.0	0.010678	1.798145	5.0	35.021592999999996	4.388595	1.0	51.181343	36.747326	3.0	65.452863	21.936084	6.0	0.024946	5.718237	3.0	6.45533	1.891963	4.0	72.449665
70.0	2.0	77.71289200000001	98.266605	1.3258889999999999	22.354578	0.57667	0.545984	0.795791	0.950543	67.25916	2.0	27.865004	23.081409	6.0	0.011901	1.3117370000000002	3.0	32.069629	2.371673	3.0	47.017864	62.50648	1.0	98.969688	10.89323	1.0	0.012047	3.031805	4.0	43.525956	0.8287690000000001	4.0	17.408578
108.0	2.0	69.827162	49.358948	5.156835	19.53358	0.944731	0.87913	0.956788	0.845916	56.062375	6.0	31.118492	14.371541	3.0	0.044539999999999996	5.531516000000001	2.0	52.393046000000005	3.9467269999999997	5.0	24.043482	22.867527	5.0	41.202344000000004	76.88678	5.0	0.0243	2.420425	1.0	53.43125500000001	1.4658930000000001	6.0	25.376895
125.0	2.0	98.42197900000001	67.02040799999999	91.06449599999999	5.501203	0.165856	0.712147	0.777296	0.7236319999999999	37.628774	5.0	96.965452	16.431623000000002	3.0	0.029855	2.0245439999999997	5.0	11.928111999999999	0.942558	6.0	83.40124200000001	60.332786	3.0	45.595234999999995	57.136275	6.0	0.012693000000000001	3.3805989999999997	6.0	34.368617	4.6620550000000005	1.0	16.210384
166.0	2.0	47.036536	47.863124	22.984392	35.253576	0.7377020000000001	0.132774	0.940435	0.586083	55.320186	4.0	97.884439	43.275760999999996	6.0	0.034938	3.905676	1.0	53.443404	3.879926	2.0	97.415867	68.730908	4.0	88.05165500000001	7.606731	5.0	0.031620999999999996	2.7555419999999997	1.0	72.07681	5.097096	6.0	10.266936
178.0	2.0	72.147432	15.754261999999999	10.374047000000001	27.938083000000002	0.429749	0.332296	0.423941	0.968409	76.21175699999999	4.0	27.671101	73.574608	6.0	0.011143	2.552147	5.0	83.040573	6.168215	6.0	62.154033	51.398021	5.0	34.530906	3.8107839999999995	5.0	0.039639	2.309014	1.0	21.876851000000002	5.108327	1.0	23.805787
185.0	2.0	26.381210999999997	97.276134	58.504776	5.090803	0.800504	0.590004	0.328306	0.770473	30.847036	6.0	16.187396	5.455685	1.0	0.011987000000000001	4.713671	4.0	99.84885600000001	3.3627620000000005	2.0	60.451527	66.10144100000001	6.0	83.010941	4.0232660000000005	2.0	0.010748	5.101416	3.0	13.426682999999999	0.886192	5.0	15.268737
200.0	2.0	52.481887	58.274324	58.377061	4.262907	0.341038	0.8970969999999999	0.812291	0.9878299999999999	13.514726000000001	6.0	63.74459	42.705979	2.0	0.010716	5.066492	2.0	84.062129	4.847332	3.0	67.660302	66.09898199999999	1.0	46.806389	50.206683	2.0	0.020011	3.8636589999999997	4.0	98.505953	5.207064	5.0	76.947938
