uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
68.0	2.0	87.0602	93.773742	66.583776	89.650859	0.28207899999999997	0.48734399999999994	0.100017	0.50885	24.312279999999998	5.0	33.025673	10.725000999999999	1.0	0.025954	0.696289	4.0	89.305172	5.438354	5.0	25.330725	16.499189	3.0	90.57204499999999	44.332511	1.0	0.607671	4.273137	2.0	96.566514	0.060328999999999994	5.0	87.877064
83.0	2.0	39.028965	14.09511	25.302099	47.254868	0.23735100000000003	0.21331799999999998	0.110524	0.647019	62.857094	2.0	26.78705	47.222685999999996	4.0	0.050277999999999996	5.3496879999999996	3.0	36.598572999999995	5.577099	5.0	99.2998	55.844249	4.0	30.674746999999996	60.560793999999994	4.0	0.023896	5.752251	6.0	4.840933000000001	0.9993209999999999	3.0	68.577055
92.0	2.0	40.13145	84.92562099999999	84.619078	11.383653	0.47785299999999997	0.47055699999999995	0.313391	0.48133000000000004	38.325875	5.0	35.977236	26.400519	4.0	0.261935	2.028702	5.0	15.601534	5.009409	3.0	23.195034	1.39081	3.0	91.812439	58.90606999999999	4.0	0.141145	0.9139809999999999	6.0	45.954972999999995	5.466648	5.0	12.361146000000002
137.0	2.0	2.597896	90.117092	75.793593	8.29808	0.151151	0.5278390000000001	0.7028	0.667467	58.272348	5.0	96.369899	53.719196	6.0	0.064841	1.192855	3.0	19.647222	1.1529	1.0	89.86895200000001	72.834935	2.0	10.348980000000001	61.06890500000001	1.0	0.281841	0.172981	6.0	78.673516	2.6415990000000003	2.0	9.216434
138.0	2.0	49.551474	25.243223	91.72269200000001	32.380032	0.45107299999999995	0.779199	0.686383	0.899516	11.0481	2.0	61.221931999999995	24.543492	6.0	0.017414	6.0171269999999994	4.0	10.381363	4.814141	4.0	84.927777	15.095029	1.0	29.792640000000002	28.379096999999998	3.0	0.018004	3.6158870000000003	1.0	12.495560000000001	3.5651650000000004	3.0	76.421432
179.0	2.0	93.440152	70.180529	58.072846999999996	38.714271999999994	0.729258	0.646888	0.186095	0.25865	25.079002	6.0	46.882768	41.173684	3.0	0.037312	3.2473810000000003	2.0	76.036861	0.130233	5.0	59.22178	29.077565999999997	5.0	5.834344000000001	38.225951	1.0	0.029889	2.20525	2.0	61.68224	2.575661	6.0	36.650042
181.0	2.0	87.428549	39.607731	82.943414	41.334301	0.42116400000000004	0.693493	0.992899	0.179405	47.151202000000005	5.0	15.929547	10.860202000000001	2.0	0.08866900000000001	0.414695	1.0	43.117521999999994	2.085677	6.0	44.728215000000006	8.547457000000001	1.0	19.911112	40.851462	1.0	0.133681	0.186538	6.0	31.936428000000003	1.9008880000000001	1.0	34.286578999999996
245.0	2.0	88.479804	45.422955	47.682246	67.361277	0.38183	0.8526100000000001	0.526193	0.712803	19.282020000000003	5.0	82.55117800000001	61.021331999999994	3.0	0.08593200000000001	5.217855999999999	1.0	24.425485000000002	4.123813	3.0	96.234624	58.072355	2.0	64.807711	77.540379	5.0	0.076658	1.337963	4.0	32.859976	1.80682	1.0	9.369311999999999
271.0	2.0	35.934574	19.039219	39.134741999999996	23.474857	0.616413	0.90071	0.826867	0.324264	18.511104	6.0	55.261194999999994	32.877757	2.0	0.018207	2.465047	6.0	40.49305	3.7297919999999998	6.0	95.93224000000001	16.413816	6.0	4.596115	20.333794	6.0	0.030248	0.770679	1.0	3.3676730000000004	1.338588	1.0	7.015138
279.0	2.0	95.195063	56.228013	97.819622	63.974810999999995	0.239211	0.140095	0.322777	0.624599	28.316990999999998	4.0	72.846797	59.79099300000001	4.0	0.024736	5.170636	6.0	73.28715799999999	3.867083	3.0	49.096021	0.902227	5.0	37.495344	67.018392	1.0	0.011784999999999999	1.052845	2.0	7.02647	5.7798989999999995	5.0	91.971873
