uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
12.0	2.0	76.48829	6.1588970000000005	20.062464000000002	23.326752	0.77565	0.339599	0.34267600000000004	0.470983	6.752928999999999	6.0	48.069148999999996	5.960326	6.0	0.030144999999999998	11.85454	2.0	18.084312	12.319856	1.0	89.114396	2.6254020000000002	6.0	23.588376999999998	4.160752	3.0	0.013031000000000001	0.708112	4.0	43.646439	1.6652349999999998	3.0	93.151499
32.0	2.0	9.319346000000001	6.448532	29.760303000000004	84.141876	0.586952	0.784384	0.679241	0.758997	20.685088	3.0	75.722705	54.540183999999996	1.0	0.018167	14.585716	1.0	80.852271	23.855732999999997	6.0	72.045202	60.730335	2.0	63.261416000000004	8.222425999999999	2.0	0.10613800000000001	5.786879	4.0	27.969708	5.179424	2.0	80.505746
79.0	2.0	29.576648	24.04971	85.914063	58.453517000000005	0.997817	0.833975	0.49852799999999997	0.6911510000000001	15.454695000000001	2.0	33.619182	65.74300500000001	4.0	0.035377	12.011538	5.0	18.367224	12.966872	1.0	89.645556	4.795771	4.0	87.964963	18.477872	5.0	0.012948	4.804026	4.0	29.216661	5.072306	6.0	84.20232
93.0	2.0	11.893206	20.741395	31.326462	21.711824	0.935823	0.47714799999999996	0.9716459999999999	0.333148	14.765208	1.0	42.336393	2.229715	3.0	0.038313	15.326482	4.0	20.628363	18.674573000000002	2.0	14.213237	46.612103999999995	2.0	6.359566	0.703847	3.0	0.012549	2.530237	4.0	91.03309399999999	3.0988279999999997	3.0	66.736936
100.0	2.0	34.570415000000004	76.14465600000001	56.604587	97.28603000000001	0.935873	0.993135	0.988566	0.189424	9.328114	1.0	30.577693	17.624343	6.0	0.010708	12.951174	5.0	45.060996	10.910066	5.0	67.05469599999999	54.48344399999999	4.0	15.271625	6.550941000000001	4.0	0.056185	3.477364	3.0	67.76982	3.441908	4.0	14.717182999999999
106.0	2.0	5.75825	59.322453	34.042297	27.946608	0.265805	0.9249069999999999	0.279416	0.49216400000000005	23.940775	6.0	10.022552000000001	13.520197	3.0	0.013751	7.3911039999999995	1.0	65.112064	23.864259	3.0	54.321022	57.462001	5.0	73.11049	10.590354	1.0	0.011279	2.4645799999999998	1.0	25.730878	5.813055	2.0	56.742706000000005
135.0	2.0	44.060682	13.572254999999998	49.459634	36.308116999999996	0.249138	0.328545	0.97831	0.7365649999999999	0.58523	6.0	6.211880000000001	60.993225	6.0	0.020822	16.761667000000003	6.0	45.429315	24.300789	2.0	25.412357999999998	42.686618	1.0	6.490297	12.321987	6.0	0.014409	4.679212000000001	3.0	96.898713	3.236848	1.0	27.75592
138.0	2.0	67.54505999999999	16.681407	16.064621	94.686152	0.761367	0.8716510000000001	0.8702799999999999	0.555279	14.564955	2.0	16.983860999999997	52.434918	5.0	0.019241	17.179957	3.0	80.935512	17.105215	1.0	12.496462	30.492981	2.0	94.070926	18.645167	2.0	0.660719	0.11248	4.0	23.580826000000002	4.002011	6.0	60.017813000000004
142.0	2.0	57.61996800000001	20.244575	28.795702000000002	71.379316	0.49681899999999996	0.972468	0.8713540000000001	0.798992	19.201589000000002	6.0	34.630053000000004	59.333679000000004	6.0	0.030289	18.403651999999997	1.0	99.102165	13.619125	2.0	52.362735	44.505571999999994	6.0	3.887118	12.247608999999999	5.0	0.12573399999999998	3.712982	5.0	29.176876	2.048316	3.0	37.190133
175.0	2.0	48.571726	8.606487	45.44527	62.965208	0.9110590000000001	0.832155	0.962376	0.641874	11.101522000000001	3.0	63.436257999999995	67.372784	5.0	0.28476999999999997	12.053591	4.0	24.792654000000002	9.889046	6.0	84.019723	5.771496	4.0	21.116483	17.258095	4.0	0.01155	3.382339	6.0	69.829258	2.2452959999999997	3.0	22.210732999999998
