HH	HH	HH	HH	0.00717	9	1256
HH	HH	HH	HL	0.01672	21	1256
HH	HH	HH	LH	0.01035	13	1256
HH	HH	HH	LL	0.00398	5	1256
HH	HH	HL	HL	0.04538	57	1256
HH	HH	HL	LH	0.05334	67	1256
HH	HH	HL	LL	0.09076	114	1256
HH	HH	LH	LH	0.02627	33	1256
HH	HH	LH	LL	0.03662	46	1256
HH	HH	LL	LL	0.00239	3	1256
HH	HL	HL	HL	0.01513	19	1256
HH	HL	HL	LH	0.01911	24	1256
HH	HL	HL	LL	0.0422	53	1256
HH	HL	LH	LH	0.05016	63	1256
HH	HL	LH	LL	0.2707	340	1256
HH	HL	LL	LL	0.00557	7	1256
HH	LH	LH	LH	0.00478	6	1256
HH	LH	LH	LL	0.12182	153	1256
HH	LH	LL	LL	0.01035	13	1256
HH	LL	LL	LL	0.0	0	1256
HL	HL	HL	HL	0.01035	13	1256
HL	HL	HL	LH	0.00398	5	1256
HL	HL	HL	LL	0.00796	10	1256
HL	HL	LH	LH	0.00398	5	1256
HL	HL	LH	LL	0.02468	31	1256
HL	HL	LL	LL	0.01274	16	1256
HL	LH	LH	LH	0.00318	4	1256
HL	LH	LH	LL	0.06688	84	1256
HL	LH	LL	LL	0.02389	30	1256
HL	LL	LL	LL	0.0	0	1256
LH	LH	LH	LH	0.0	0	1256
LH	LH	LH	LL	0.00557	7	1256
LH	LH	LL	LL	0.00318	4	1256
LH	LL	LL	LL	0.0008	1	1256
LL	LL	LL	LL	0.0	0	1256
