1	3	3.073304	-5.052906	-0.456508	-0.714887	-1.554532	-7.914996	-0.456508	-0.714887	-1.993987	-8.160680	4.789975	4.650249
2	3	-11.652496	-7.097822	5.979286	8.475027	4.089015	4.932070	-3.980905	2.457871	-6.418000	-7.093192	1.641193	2.848379
3	3	-4.505695	-1.217887	7.105500	5.144474	-1.439748	-1.211637	2.670464	0.302097	5.883865	6.154837	-3.071297	-0.088955
5	3	-0.390116	5.327659	-2.506179	-0.601480	-6.432596	-1.374438	6.813941	5.036182	4.211554	6.592595	-2.506179	-0.601480
7	3	-10.546709	-3.491737	6.633947	7.545857	-5.651168	-3.491737	1.306452	1.584422	5.786343	7.355515	-2.938180	1.444185
18	3	-6.064676	-3.521864	1.901968	1.430341	-12.367606	-3.521865	4.605095	5.453892	6.478457	5.395295	-3.195306	0.645995
20	3	-3.498123	-3.811543	8.082275	5.898646	5.872038	6.970545	6.752387	5.898646	4.821934	1.340088	8.081641	5.898646
37	3	8.067092	6.305953	-1.089364	-0.408745	1.782502	0.663304	5.024992	5.687719	-6.104388	-3.108000	8.437961	5.926634
43	3	6.881837	8.292566	-3.423286	3.463037	-6.816692	-1.385622	4.718999	8.358698	-4.539896	4.235861	3.755741	8.285691
46	3	-8.276606	-6.211163	6.834266	7.125096	-4.960306	-6.211163	0.404776	1.661912	3.887298	6.335637	-5.444609	1.410218
47	3	5.615740	8.706566	-4.808578	2.819416	-4.263151	4.131126	5.688979	6.302474	-6.980883	-0.411135	6.678325	6.302479
51	3	-5.341656	-5.289565	3.048755	4.672522	3.936659	0.447385	3.048617	4.672508	7.221680	6.753629	-3.532432	-0.832481
60	3	-9.495202	-6.484803	4.432642	6.744791	-5.605745	-6.389612	-1.409963	0.740516	6.613038	6.622572	-5.389064	0.740469
61	3	-3.509592	0.263727	1.802657	1.603279	-4.956902	-0.525887	7.681485	6.302712	5.774503	7.455707	-4.476087	1.499393
64	3	8.144437	6.285760	-3.830218	0.109469	1.778868	-0.769484	-0.277914	0.232445	-1.789555	-3.342160	5.742343	6.436719
75	3	-0.862382	5.627519	-0.459139	2.679549	5.528371	7.924024	-1.731378	2.679549	-8.599463	0.866352	6.036078	7.183741
76	3	-6.755850	-0.303628	7.026032	5.915927	-8.554014	-5.992448	7.215348	5.916162	4.774035	5.668724	-2.251036	0.962908
78	3	6.580023	1.386032	5.655184	4.326658	7.246327	6.267608	-2.930743	0.083276	-4.033615	-4.356587	5.687769	4.326658
79	3	-5.568769	-2.934279	0.630039	-0.640937	-10.798265	-2.934279	5.249979	5.533160	5.920928	7.144827	-5.483650	-0.725118
80	3	2.909540	0.897219	3.516276	5.421507	5.475540	6.106437	1.390877	5.324129	-6.109156	-4.882516	3.670405	5.421605
96	3	-7.319826	-4.451588	0.295792	-1.045399	-7.384123	-4.451588	5.272644	4.375383	5.462189	6.345837	-6.055546	-1.058623
97	3	-4.349240	-5.233024	2.618865	-0.985534	-4.383164	-5.233024	7.188712	3.619202	7.245055	5.079924	-0.025292	-1.320993
99	3	-5.015740	-3.530438	1.577397	1.111479	-11.549241	-3.530438	6.972767	7.270243	5.910024	5.246484	-3.467224	0.918899
101	3	5.506629	8.120542	3.881400	6.332119	7.581230	8.146656	-0.205645	1.119013	-0.081419	1.380631	3.893621	6.332344
110	3	-8.990686	-1.577930	5.551098	9.824400	-3.688794	-0.729615	0.045725	3.658316	7.514721	7.463542	-6.065807	3.657754
113	3	-1.549045	-3.472554	-3.913318	2.385803	3.084508	0.491427	-4.118530	2.340630	8.890250	6.491220	-7.289370	2.043164
115	3	6.395217	6.424969	-6.266807	-1.016650	-6.897155	-5.091344	5.827810	5.290845	-6.708073	-5.053811	-0.134882	-0.984771
122	3	4.921831	8.154356	-3.286124	0.997558	-7.140068	-3.881982	6.445074	6.384205	-5.658739	-3.881982	2.149353	1.017378
126	3	3.084023	6.740607	-6.729791	1.136897	-7.824524	-1.111942	-0.280919	1.183834	-7.900515	-1.111942	5.200909	4.902951
128	3	8.602469	6.370410	-5.482996	-1.146457	-2.401281	-5.202988	-0.009738	-1.145570	-2.826024	-5.214712	6.014630	5.495272
130	3	5.980195	7.413451	2.261144	2.294346	4.147649	7.158531	4.497286	5.956622	-5.581273	-3.066562	8.103217	6.359537
132	3	8.380188	4.861349	-1.739551	0.217781	-2.509607	-4.397613	0.341475	0.218165	-8.566341	-4.610900	5.488140	6.850476
133	3	-6.153880	-3.320584	0.753462	0.397364	-7.349198	-3.320973	6.458121	5.755164	5.268468	6.391624	-3.660195	0.396798
134	3	6.540826	9.542566	-4.013941	2.798724	-6.580229	3.213125	6.565184	8.032490	-8.023630	-2.877972	6.573319	8.032504
137	3	0.946909	5.415867	3.354804	5.578287	-3.451738	-5.863512	6.138260	5.578295	4.674306	5.708055	2.707797	5.578214
142	3	5.870388	5.390079	5.033146	6.719182	-5.383185	-6.607927	7.359132	6.766411	6.624984	5.390134	-1.066062	0.141795
143	3	-6.011276	-1.885092	6.995204	5.065385	4.806972	8.954036	2.706422	3.487607	4.845889	8.954038	-1.879051	0.145848
149	3	-2.795283	-3.109544	5.882477	4.707938	4.980721	6.173571	1.555405	4.438555	5.515443	6.179912	-1.695275	-0.435211
152	3	-13.271458	-1.571261	4.214774	6.209701	-7.059618	-1.571261	-1.205131	0.880617	4.401383	7.389900	-6.758553	0.791690
153	3	5.461290	2.240749	3.342633	4.558117	-5.531885	-1.945118	8.111820	6.264131	6.165169	6.557337	2.338519	2.777565
154	3	6.600641	7.600511	-6.386319	0.442116	-1.367318	-2.302456	0.082050	0.442120	-6.909434	-2.303337	5.519501	5.386141
159	3	3.398398	7.847219	-2.327965	0.004209	-9.987509	-4.145509	8.473146	6.611391	-2.869459	4.999760	-1.616146	0.004209
162	3	6.843226	8.309878	-2.496453	-1.718393	-3.058199	-0.139946	2.162316	-0.211413	-5.128632	-0.140451	5.560437	4.412163
170	3	-7.059707	-3.907942	6.530021	7.533179	-3.698706	-3.275124	0.817524	1.730196	6.297456	6.470801	-3.098649	1.209675
188	3	5.380769	7.996279	-2.792900	-0.481270	-5.912748	-3.623875	1.648673	-0.475917	-5.913953	-3.623875	6.179811	4.210887
192	3	-7.575658	-8.466200	-0.284355	3.627626	-10.078129	-8.466200	5.985882	8.171909	2.431192	2.704541	-0.449039	3.627231
195	3	-2.980841	2.352799	6.521257	6.495587	3.940809	6.511999	-5.590727	0.375763	-6.290720	-3.994337	6.916417	6.495587
201	3	1.093610	-4.755984	6.335624	5.242733	1.749867	-3.168225	2.451571	1.402712	9.300588	5.562819	-3.518140	1.254679
204	3	6.814374	5.880052	-4.937358	-1.614157	-3.206318	-3.489592	7.287371	5.004278	6.455830	5.880051	1.327733	4.511929
212	3	-4.066931	-4.856976	-0.929988	0.905064	-7.707489	-4.964128	5.579380	7.410309	7.853854	6.933558	-5.091700	0.904974
218	3	1.126859	6.104181	0.678105	7.115341	-3.828823	2.169583	6.414061	7.132647	6.667801	7.605934	-4.641999	2.322956
223	3	-6.852860	-0.635067	8.871329	5.668725	4.233461	8.191071	0.024138	1.285319	-2.662196	5.243755	5.517620	5.632126
227	3	6.051343	4.536723	4.623158	4.440618	-4.403312	-6.119320	7.553984	4.668105	1.551538	0.078228	7.553982	4.668105
234	3	-2.257760	-5.300146	0.704301	2.207854	8.662286	5.475878	-3.661066	2.207703	2.752790	-0.003495	0.685265	2.207844
239	3	-6.603001	-4.983913	0.962099	0.634129	-9.052811	-4.983914	6.920678	6.744844	-0.972579	7.514995	-4.362688	0.632713
242	3	-3.323014	-1.259771	0.032297	-0.801901	-4.368911	-1.263931	5.493580	5.569672	5.993107	5.940414	-5.139251	-0.801988
243	3	5.507836	6.124873	-1.394541	1.293490	-1.563872	-2.420176	2.771531	1.534325	-2.186674	-2.488389	5.578383	5.606471
245	3	-7.480619	-5.749646	1.959040	0.778210	-8.515922	-5.749759	5.637399	5.879605	4.053699	5.743211	-1.612068	0.755591
