uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
123.0	2.0	38.706258	60.949214000000005	79.984999	93.37905400000001	0.176975	0.620058	0.12554200000000001	0.738693	11.517746	1.0	45.735719	20.443627	5.0	0.335798	3.579016	2.0	11.655628	17.783407	4.0	27.372813	23.240526000000003	3.0	21.242461	2.756367	4.0	0.044927999999999996	13.237217000000001	1.0	1.457561	9.373792	1.0	11.378886
137.0	2.0	35.107535999999996	17.986562	72.93108199999999	26.558034000000003	0.406769	0.52528	0.288552	0.48203500000000005	19.584749	1.0	15.734689999999999	10.905003	3.0	0.014282	8.604772	2.0	19.378042	11.492948	1.0	80.042327	15.649388	2.0	3.003335	23.871883999999998	3.0	0.070148	13.907622	2.0	27.739669	21.366049	5.0	64.944858
286.0	2.0	45.516743	47.781729	46.247952000000005	62.701141	0.365006	0.43223900000000004	0.624408	0.398513	15.904601999999999	1.0	49.56329	5.536969	5.0	0.018769	1.881513	5.0	10.84706	8.003906	6.0	3.099183	21.773398	4.0	12.758237	2.756004	6.0	0.193548	7.517676	1.0	56.132841000000006	1.7594419999999997	2.0	26.841509999999996
299.0	2.0	6.303912	65.082149	37.181967	93.00974000000001	0.11005899999999999	0.864534	0.44164899999999996	0.411472	19.982069	4.0	58.009599	10.17274	2.0	0.08305599999999999	2.750074	2.0	60.034886	2.852119	1.0	89.231994	11.158086	1.0	72.281931	8.548121	1.0	0.014216	1.2922770000000001	1.0	28.093255	12.591889	1.0	80.58917199999999
389.0	2.0	42.597684	15.242341	20.182515	89.470969	0.710588	0.5639310000000001	0.475655	0.4692	3.4516489999999997	2.0	26.907009000000002	15.562451999999999	1.0	0.024222999999999998	2.730373	5.0	12.360469	11.921402	1.0	81.65812199999999	1.901995	5.0	83.032659	16.996994	1.0	0.021535	6.913606	1.0	26.726910999999998	1.490377	4.0	42.598011
464.0	2.0	52.891281000000006	74.69495500000001	88.790748	81.319689	0.634958	0.453114	0.595116	0.987778	12.047984	4.0	5.723169	10.857723	1.0	0.051666	16.606472	4.0	60.877214	14.377645999999999	1.0	94.250523	14.072811999999999	4.0	20.001579	5.269908999999999	1.0	0.011177	1.029145	1.0	44.629782	7.295064999999999	1.0	85.135649
478.0	2.0	11.529636	34.058345	94.799645	47.946521999999995	0.6794899999999999	0.842521	0.13538599999999998	0.44280200000000003	17.075963	4.0	64.731033	18.991212	4.0	0.039342	6.815352000000001	3.0	81.082417	0.44910500000000003	2.0	84.302185	14.147457999999999	1.0	59.622117	19.157178	2.0	0.070909	12.660025	3.0	3.9899910000000003	13.045791	3.0	58.267270999999994
591.0	2.0	85.736593	26.875989	81.719034	49.799759	0.36891599999999997	0.883545	0.202721	0.20407	2.294035	3.0	89.652355	12.425667	6.0	0.013713	3.6431430000000002	2.0	69.813874	3.921718	1.0	28.012194	16.689465	2.0	23.253815	11.314143	1.0	0.011173	4.071949	3.0	74.60527900000001	1.330063	4.0	95.000127
846.0	2.0	86.247525	66.81178100000001	87.956305	28.362181	0.674397	0.997343	0.575419	0.674194	2.482919	3.0	18.476437	15.670126000000002	3.0	0.026498	7.6298770000000005	3.0	23.381184	15.083492999999999	5.0	81.281498	5.951075	5.0	2.215548	5.119443	3.0	0.251827	14.481442000000001	2.0	65.211221	4.7593510000000006	1.0	48.911175
852.0	2.0	42.827416	19.216122	69.478522	30.872287	0.279839	0.46640600000000004	0.686431	0.362374	5.452783999999999	5.0	2.377852	15.636676000000001	4.0	0.025896	4.445368	1.0	59.139993000000004	8.063733000000001	4.0	30.944609999999997	15.85227	2.0	1.630167	16.188189	5.0	0.116251	13.152128	3.0	3.668508	10.300044	1.0	38.790093
1054.0	2.0	87.078108	79.10735799999999	71.59849799999999	95.304788	0.722474	0.43888699999999997	0.3745	0.9378040000000001	8.681716	3.0	55.349818000000006	22.52127	3.0	0.029762	6.781892	1.0	60.549102000000005	1.298375	5.0	32.226248999999996	10.202836	2.0	68.46706800000001	11.57272	4.0	0.144127	1.781932	2.0	52.221194	19.414759	1.0	55.99363
1195.0	2.0	9.174566	40.745678000000005	25.154972	11.487933	0.421192	0.623663	0.155888	0.824053	7.21743	1.0	22.814791	14.842719	6.0	0.025256	16.550656	4.0	62.482133999999995	19.548791	5.0	31.489053000000002	5.420923999999999	2.0	4.439635	14.372029000000001	1.0	0.014362999999999999	16.437014	4.0	55.00093100000001	8.874997	6.0	81.833692
1291.0	2.0	66.511673	44.531804	44.025708	81.130691	0.911784	0.218629	0.246306	0.9846370000000001	14.351370000000001	1.0	91.174954	23.83624	5.0	0.024776	3.6789650000000003	3.0	97.78746	10.095151	5.0	61.325287	3.062945	1.0	54.78896999999999	22.492335	4.0	0.44083999999999995	3.070325	2.0	73.735095	9.279713000000001	3.0	87.27048
1523.0	2.0	36.493571	67.22692099999999	68.225409	56.987204000000006	0.386779	0.8888149999999999	0.533022	0.519552	11.358216	5.0	66.444811	8.431367	2.0	0.07426100000000001	2.827953	3.0	44.429889	5.653557	4.0	20.400242000000002	15.058466000000001	5.0	24.655016	4.481282	1.0	0.059537	8.020244	6.0	6.396367	2.932502	1.0	4.911728
1631.0	2.0	46.340633000000004	43.890329	89.45326800000001	64.370307	0.921344	0.985072	0.1497	0.931343	21.794185	4.0	5.256482	24.780922	5.0	0.03638	5.127619	6.0	7.559804	6.261589	2.0	82.04705799999999	5.056851999999999	2.0	16.356456	22.826367	3.0	0.171921	2.734717	1.0	61.035177000000004	17.917557000000002	5.0	47.628622
1726.0	2.0	88.594049	29.914341999999998	93.470163	60.55461700000001	0.806049	0.627328	0.42555200000000004	0.16497699999999998	5.54441	3.0	94.866484	11.930003999999998	2.0	0.054536	3.077317	1.0	19.938635	16.980135999999998	1.0	37.625608	20.480122	2.0	63.13659200000001	21.215555	3.0	0.029748	1.417317	3.0	43.515254999999996	15.201184	5.0	2.169985
1765.0	2.0	78.030225	43.827707000000004	79.15043100000001	63.295275	0.20539899999999997	0.989241	0.299617	0.852384	9.37624	5.0	46.874584000000006	6.921413	1.0	0.014495	1.3330959999999998	4.0	38.867081	11.337098	3.0	83.59314499999999	13.0199	2.0	3.310411	13.226369	2.0	0.0127	1.142376	3.0	43.683354	1.988807	3.0	91.102523
1783.0	2.0	35.925665	18.314231	89.96758	69.506254	0.21038099999999998	0.537999	0.7713869999999999	0.199876	6.391405000000001	5.0	5.48016	0.274848	3.0	0.19096400000000002	15.061843	4.0	6.796483	3.539278	1.0	75.434951	5.177141000000001	1.0	26.459736	6.942186	5.0	0.39763000000000004	18.866262	3.0	18.973505	12.999231	2.0	53.391663
1851.0	2.0	12.95528	72.00376700000001	64.584836	72.146026	0.8970440000000001	0.9277200000000001	0.116746	0.8482280000000001	18.84442	5.0	23.321771	4.672064	2.0	0.012472	8.49447	2.0	85.737402	10.208377	1.0	48.448485	4.994003	5.0	4.300153	9.204978	4.0	0.08673	14.547241	1.0	59.174563	5.970794000000001	3.0	92.081068
1888.0	2.0	97.507775	83.583652	75.076339	98.00286700000001	0.9355399999999999	0.667639	0.678344	0.139585	11.269795	6.0	83.567199	4.426207	2.0	0.22956300000000002	9.054079	4.0	68.360139	8.346669	3.0	49.511364	1.648163	2.0	19.797726	13.0534	1.0	0.010611	11.209344999999999	3.0	7.012860000000001	13.474794000000001	1.0	15.888380999999999
1996.0	2.0	19.569565	79.070712	21.859891	36.049434000000005	0.9902690000000001	0.364861	0.47951499999999997	0.32366999999999996	7.538941	5.0	85.760339	0.790366	3.0	0.014018000000000001	1.582431	1.0	41.624849	12.194844	1.0	44.280771	8.277191	4.0	29.685433000000003	14.250193	2.0	0.012201	10.462646000000001	6.0	4.492205	5.058153	2.0	33.902376000000004
2093.0	2.0	54.889531999999996	31.271890000000003	84.52247	87.55769699999999	0.949946	0.35882800000000004	0.9829959999999999	0.10927100000000001	8.833378	3.0	24.308055	13.337401000000002	3.0	0.036795999999999995	15.874598	2.0	5.462468	4.227227	4.0	39.330994	17.334103	2.0	85.527433	20.135568	2.0	0.024991	5.261467	1.0	53.829376	8.760585	1.0	40.063784999999996
2205.0	2.0	65.375693	26.588495	89.36518000000001	87.454552	0.26545599999999997	0.401093	0.382101	0.586699	23.889347	2.0	37.976481	16.95948	2.0	0.091998	13.362838	5.0	37.195271999999996	11.134439	4.0	51.743584999999996	15.582072	4.0	33.883389	21.390845000000002	1.0	0.406569	1.220493	6.0	11.8334	16.247189000000002	5.0	22.551339000000002
2226.0	2.0	26.934416	27.4975	81.896865	71.50466999999999	0.84309	0.201601	0.406839	0.22947399999999998	0.755763	5.0	48.383312	8.698934	1.0	0.089352	14.742838	2.0	73.838526	3.585604	4.0	11.951563	2.251189	2.0	90.738613	10.693881	1.0	0.034571	0.491471	2.0	32.567745	17.344673	5.0	45.862724
2579.0	2.0	70.722937	68.200075	57.566702	68.142051	0.20256400000000002	0.199272	0.105627	0.87131	24.171637	5.0	81.646052	24.044129	3.0	0.28841999999999995	18.503946	4.0	80.280764	20.897106	1.0	92.153461	0.533456	3.0	4.523301999999999	19.013604	2.0	0.014372	3.902789	1.0	27.577548999999998	7.727028999999999	3.0	1.534535
2658.0	2.0	19.244585	71.59477700000001	67.0976	94.90063	0.47413	0.175793	0.40146	0.642187	8.439236	5.0	43.500274	0.38056799999999996	2.0	0.010574	10.343213	1.0	44.36919	8.375322	3.0	27.389915999999996	24.382626000000002	1.0	81.027106	2.182604	4.0	0.168018	0.20286099999999999	4.0	54.121992000000006	9.197529	2.0	77.627762
2750.0	2.0	74.695098	67.289073	39.441885	78.094201	0.872187	0.468934	0.542563	0.36630999999999997	14.691026	5.0	22.206854999999997	3.267382	3.0	0.011356999999999999	7.0154380000000005	1.0	3.186513	18.006642000000003	4.0	95.54323199999999	17.812058	5.0	69.96329899999999	3.828393	1.0	0.987035	3.717343	1.0	53.036871999999995	21.818856	1.0	45.123591999999995
2862.0	2.0	75.183643	27.729642	70.673847	70.333378	0.26359699999999997	0.887359	0.755969	0.342989	2.064647	3.0	48.521138	17.676645	5.0	0.043035000000000004	1.7467540000000001	6.0	58.420508	2.415147	4.0	89.854789	14.998834	2.0	20.845057999999998	2.581804	6.0	0.625916	2.940254	5.0	38.490749	11.601346000000001	2.0	96.841911
