uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
4.0	3.0	54.011718	61.04529399999999	54.127233999999994	22.039536	0.819148	0.911525	0.326413	0.679566	4.937930000000001	3.0	99.061008	62.899221	3.0	0.018541	9.416426	2.0	89.441514	3.9257980000000003	4.0	9.335854	47.935288	3.0	54.299094999999994	8.66966	4.0	0.011113	2.056219	5.0	32.906116	3.4033510000000002	4.0	50.273159
5.0	3.0	29.153940000000002	29.428666999999997	53.680403000000005	49.023077	0.116789	0.999052	0.697184	0.833398	16.784522	5.0	33.142309999999995	42.338581	3.0	0.022874000000000002	11.028478	4.0	66.909297	8.237214999999999	1.0	84.62727199999999	37.422733	6.0	25.601215	3.440439	4.0	0.011349	2.8687720000000003	6.0	14.424109	4.960441	4.0	97.80645600000001
21.0	3.0	32.158239	79.60967600000001	59.174168	46.903987	0.786145	0.273442	0.8789379999999999	0.452509	22.09788	5.0	35.676852000000004	45.317815	4.0	0.029738	16.440225	3.0	21.626752	11.865637	6.0	58.63124200000001	51.625772999999995	6.0	18.475217	20.390132	2.0	0.122511	1.5389950000000001	2.0	69.443186	4.625135	2.0	58.816418999999996
23.0	3.0	64.02104399999999	89.985118	77.838087	4.3126370000000005	0.379696	0.235661	0.529794	0.201132	11.271916000000001	5.0	77.57349599999999	72.373403	1.0	0.010596	3.359369	5.0	24.750047	23.387314	2.0	73.082306	36.976883	2.0	97.27494899999999	11.755389	1.0	0.013011000000000002	1.9629470000000002	6.0	65.283265	3.420682	2.0	4.021729
28.0	3.0	33.112078000000004	94.724556	22.869185	93.229148	0.6203930000000001	0.397129	0.714237	0.492565	22.855175	1.0	25.732433	43.189284	4.0	0.144325	5.807183	1.0	66.041781	14.447916000000001	4.0	58.041938	39.639348	1.0	29.716946000000004	14.512148000000002	5.0	0.076722	3.1357779999999997	3.0	57.15309499999999	1.4112	6.0	98.507494
29.0	3.0	76.018408	51.735831	92.270219	55.943351	0.97415	0.5789449999999999	0.6874939999999999	0.843173	20.621617999999998	4.0	90.06723199999999	65.98520500000001	2.0	0.011217	3.893018	5.0	80.188489	18.547601	2.0	79.944561	49.79047	6.0	87.849145	2.304445	4.0	0.010976999999999999	2.367689	1.0	72.89511800000001	3.474969	4.0	76.961743
30.0	3.0	16.203191	65.169387	37.467633	27.55006	0.640075	0.9170590000000001	0.651185	0.33531700000000003	18.66015	5.0	80.064452	49.897417	4.0	0.032735	10.414672999999999	3.0	30.205811999999998	10.510307000000001	2.0	47.543512	22.01924	1.0	69.696381	23.592824	3.0	0.09260299999999999	3.7192839999999996	5.0	70.936054	2.967832	4.0	72.897032
42.0	3.0	64.260276	14.471266	2.166948	38.826506	0.395963	0.867858	0.134106	0.46378100000000005	7.182472	1.0	48.021505	31.791239	3.0	0.032895999999999995	15.532924	4.0	67.726685	6.401897	6.0	81.897165	30.163059999999998	4.0	31.081674	7.708748	5.0	0.015853	1.196851	2.0	51.235616	1.6635080000000002	5.0	98.668894
48.0	3.0	84.701947	63.60132900000001	45.289543	11.970627	0.721025	0.37368	0.649215	0.9362879999999999	15.294169	1.0	18.011089000000002	48.083971999999996	5.0	0.024694	3.54284	3.0	95.768631	16.778365	6.0	94.27171	2.85616	1.0	92.768599	0.728421	2.0	0.050851	4.316024	2.0	26.062514999999998	5.0532580000000005	6.0	66.909527
49.0	3.0	29.514981	31.752502000000003	38.647496999999994	11.74287	0.485882	0.7109479999999999	0.644799	0.341844	17.269911999999998	3.0	63.668039	71.325714	5.0	0.020724	16.123117	3.0	39.478454	9.919144000000001	3.0	80.08790400000001	36.172867	3.0	93.638238	2.222043	1.0	0.017123	3.921154	4.0	58.644172	4.970328	3.0	95.465068
52.0	3.0	18.017398	89.177252	72.005648	27.219471000000002	0.7671279999999999	0.569604	0.9966290000000001	0.28920999999999997	15.908598000000001	5.0	48.168946999999996	8.752799000000001	6.0	0.011978	14.027982000000002	4.0	20.41711	7.376766	4.0	28.564626	36.830193	6.0	99.041282	23.9508	6.0	0.095006	5.4943230000000005	6.0	55.705024	1.301401	1.0	83.826963
58.0	3.0	38.86365	12.525188	6.780023	80.640173	0.45082	0.857807	0.870383	0.19335	6.292522	4.0	78.92194	66.36940899999999	1.0	0.021266999999999998	4.576727	2.0	30.252921	8.847942	5.0	62.654709999999994	27.910559000000003	4.0	80.007142	15.886354999999998	5.0	0.048058	3.297732	2.0	99.791634	5.634348	6.0	73.956224
67.0	3.0	41.238056	88.565043	25.954826	61.28621999999999	0.788613	0.266373	0.550496	0.9304889999999999	2.738788	3.0	63.958091	53.451707999999996	6.0	0.023701	6.030489	4.0	75.44474	6.613842999999999	6.0	16.665401	2.464876	6.0	70.27268000000001	17.015642	3.0	0.097871	5.329253	1.0	83.768326	1.593908	3.0	64.10884899999999
71.0	3.0	9.95004	57.378868000000004	6.712885000000001	71.579098	0.604999	0.744345	0.699983	0.7554390000000001	6.923062	5.0	48.438198	55.364437	3.0	0.039649000000000004	1.2134129999999999	3.0	80.68060799999999	10.037919	1.0	19.700647	17.016707999999998	4.0	48.213184999999996	12.574887	4.0	0.014981999999999999	2.071475	5.0	27.686690999999996	3.271043	1.0	1.108973
73.0	3.0	82.52889499999999	9.504677000000001	33.123022	54.60106999999999	0.77975	0.886798	0.554423	0.710815	6.586321000000001	1.0	39.857234999999996	38.334051	4.0	0.011739	10.755744	3.0	39.422458	0.870495	4.0	82.728388	69.501976	1.0	38.829945	11.853513000000001	3.0	0.085111	3.039103	2.0	94.238697	4.6271889999999996	2.0	63.897864
74.0	3.0	93.687441	24.462889999999998	70.04855500000001	83.289578	0.881821	0.351568	0.770475	0.376406	2.695959	1.0	46.860687	21.02978	5.0	0.019224	13.882604999999998	5.0	74.73135500000001	9.125222	2.0	42.621809999999996	18.212553	6.0	53.242398	17.166943	3.0	0.022154	5.878648	4.0	79.034274	3.5267800000000005	3.0	71.840158
78.0	3.0	49.578821999999995	94.94049100000001	22.19102	53.214909999999996	0.6037060000000001	0.855334	0.6722060000000001	0.744027	3.256321	3.0	13.466504999999998	13.006554	6.0	0.011114	13.123613	3.0	58.653225	13.667091000000001	2.0	80.08886899999999	9.807001	3.0	42.4645	0.745001	4.0	0.02079	4.977472	4.0	43.987549	3.873586	2.0	10.316573
89.0	3.0	34.809676	55.484269	71.308995	28.847818	0.656601	0.12348800000000001	0.802157	0.993382	15.178145	6.0	25.811675	2.912366	1.0	0.04595	12.57726	6.0	48.056135	11.021955	3.0	50.057245	21.684525	3.0	44.718818	8.45043	4.0	0.013569	0.660226	6.0	66.117912	0.300178	2.0	94.859023
90.0	3.0	61.954599	40.799065	37.134134	99.408833	0.6083569999999999	0.638498	0.977923	0.623687	20.925916	2.0	96.780709	38.858204	3.0	0.023116	8.387083	4.0	97.18961800000001	12.68718	5.0	93.09664699999999	16.726143	4.0	77.311847	7.234452	4.0	0.042933	0.6739390000000001	4.0	51.120044	4.632333	6.0	65.667057
